sp_id	sp_gq_id	age	sex
943198097	450006446	44	M
943198096	450006446	20	M
943198095	450006446	51	M
943198094	450006446	44	M
943198093	450006446	63	M
943198092	450006446	41	M
943198091	450006446	44	M
943198090	450006446	48	M
943198089	450006446	39	M
943198088	450006446	43	M
943198087	450006446	19	M
943198086	450006446	46	M
943198085	450006446	36	M
943198084	450006446	18	M
943198083	450006446	30	M
943198082	450006446	43	M
943198081	450006446	31	M
943198080	450006446	26	M
943198079	450006446	40	M
943198078	450006446	45	M
943198283	450006446	73	M
943198282	450006446	73	M
943198281	450006446	71	M
943198280	450006446	42	M
943198279	450006446	22	M
943198278	450006446	36	M
943198277	450006446	22	M
943198276	450006446	47	M
943198275	450006446	26	M
943198274	450006446	39	M
943198273	450006446	27	M
943198272	450006446	43	M
943198271	450006446	36	M
943198270	450006446	41	M
943198284	450006446	73	M
943198269	450006446	54	M
943198268	450006446	28	M
943198267	450006446	33	M
943198266	450006446	35	M
943198265	450006446	20	M
943198264	450006446	46	M
943198263	450006446	46	M
943198262	450006446	40	M
943198261	450006446	24	M
943198260	450006446	43	M
943198259	450006446	36	M
943198258	450006446	39	M
943198257	450006446	29	M
943198256	450006446	44	M
943198255	450006446	40	M
943198254	450006446	59	M
943198253	450006446	40	M
943198252	450006446	32	M
943198251	450006446	46	M
943198250	450006446	29	M
943198249	450006446	38	M
943198248	450006446	27	M
943198247	450006446	24	M
943198246	450006446	27	M
943198245	450006446	50	M
943198244	450006446	53	M
943198243	450006446	25	M
943198242	450006446	53	M
943198241	450006446	57	M
943198240	450006446	30	M
943198239	450006446	30	M
943198238	450006446	25	M
943198237	450006446	48	M
943198236	450006446	40	M
943198235	450006446	25	M
943198234	450006446	51	M
943198233	450006446	25	M
943198231	450006446	53	M
943198230	450006446	40	M
943198229	450006446	22	M
943198228	450006446	60	M
943198227	450006446	44	M
943198226	450006446	21	M
943198225	450006446	50	M
943198224	450006446	38	M
943198223	450006446	34	M
943198222	450006446	41	M
943198123	450006446	51	M
943198124	450006446	29	M
943198125	450006446	36	M
943198126	450006446	29	M
943198127	450006446	28	M
940625766	450037485	85	M
940625767	450037485	99	M
939897747	450037485	78	F
939897748	450037485	73	F
939897749	450037485	86	F
939897750	450037485	75	F
939897751	450037485	83	F
939897752	450037485	73	F
939897753	450037485	78	F
939897737	450037485	85	F
939897738	450037485	80	F
939897739	450037485	77	F
939897740	450037485	94	F
939897741	450037485	95	F
939897742	450037485	84	F
939897746	450037485	75	F
939351116	450037485	45	F
940625768	450037485	79	M
939897745	450037485	91	F
939351117	450037485	48	F
940625761	450037485	82	M
940625762	450037485	77	M
940625763	450037485	67	M
939897743	450037485	77	F
939897744	450037485	67	F
940625764	450037485	75	M
940625765	450037485	89	M
939913970	450037989	86	F
939352151	450037989	63	F
939913979	450037989	74	F
939913978	450037989	70	F
939913977	450037989	93	F
939913976	450037989	98	F
939913975	450037989	77	F
939913974	450037989	87	F
939913973	450037989	83	F
939913972	450037989	100	F
939913971	450037989	77	F
940632133	450037989	84	M
940632134	450037989	80	M
940632135	450037989	85	M
940632136	450037989	76	M
940632137	450037989	92	M
940632138	450037989	84	M
940632139	450037989	85	M
940632140	450037989	88	M
939913985	450037989	92	F
939913984	450037989	65	F
939913983	450037989	66	F
939913982	450037989	75	F
939913981	450037989	88	F
939913980	450037989	89	F
943198029	450006447	43	M
943198024	450006447	38	M
943198025	450006447	40	M
943198026	450006447	46	M
943198027	450006447	44	M
943198028	450006447	40	M
943198031	450006447	55	M
943198030	450006447	43	M
943198032	450025146	30	F
