sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
167343649	56090273	8	F	1	2	450093610	X
167343650	56090273	14	F	1	2	450093610	X
167343651	56090273	20	F	1	2	X	X
167343653	56090273	36	F	1	0	X	X
167343745	56089226	0	M	1	5	X	X
167343750	56089226	20	F	1	2	X	X
167343751	56089226	47	M	1	1	X	X
167343776	56093799	2	M	1	7	X	X
167343778	56093799	0	M	1	5	X	X
167343779	56093799	41	F	1	3	X	X
167343781	56093799	8	F	1	2	450097561	X
167343783	56093799	20	F	1	2	X	X
167343784	56093799	47	M	1	1	X	X
167343785	56093799	36	F	1	0	X	X
167343786	56093799	7	M	1	7	450097561	X
167343853	56092118	2	M	1	7	X	X
167343855	56092118	0	M	1	5	X	X
167343856	56092118	41	F	1	3	X	X
167343858	56092118	8	F	1	2	450101788	X
167343859	56092118	14	F	1	2	450101788	X
167343861	56092118	47	M	1	1	X	X
167343862	56092118	36	F	1	0	X	X
167343863	56092118	7	M	1	7	450088468	X
167343955	56093618	41	F	1	3	X	X
167343960	56093618	47	M	1	1	X	X
167343961	56093618	36	F	1	0	X	X
167343962	56093618	7	M	1	7	450097561	X
167343976	56088923	0	M	1	5	X	X
167343979	56088923	8	F	1	2	450093610	X
167343980	56088923	14	F	1	2	450093610	X
167343981	56088923	20	F	1	2	X	X
167343983	56088923	36	F	1	0	X	X
167344084	56092527	2	M	1	7	X	X
167344085	56092527	16	F	1	7	450097562	X
167344086	56092527	0	M	1	5	X	X
167344087	56092527	41	F	1	3	X	X
167344089	56092527	8	F	1	2	450091630	X
167344091	56092527	20	F	1	2	X	X
167344092	56092527	47	M	1	1	X	X
167344093	56092527	36	F	1	0	X	X
167344094	56092527	7	M	1	7	450091630	X
167344106	56090420	2	M	1	7	X	X
167344109	56090420	41	F	1	3	X	X
167344110	56090420	6	M	1	2	450088468	X
167344111	56090420	8	F	1	2	450093610	X
167344113	56090420	20	F	1	2	X	X
167344116	56090420	7	M	1	7	450088468	X
167344117	56088864	2	M	1	7	X	X
167344120	56088864	41	F	1	3	X	X
167344121	56088864	6	M	1	2	450088468	X
167344125	56088864	47	M	1	1	X	X
167344126	56088864	36	F	1	0	X	X
167344127	56088864	7	M	1	7	450088468	X
167344175	56092992	41	F	1	3	X	X
167344176	56092992	6	M	1	2	450097561	X
167344179	56092992	20	F	1	2	X	X
167344185	56091954	0	M	1	5	X	X
167344186	56091954	41	F	1	3	X	X
167344190	56091954	20	F	1	2	X	X
167344193	56091954	7	M	1	7	450088468	X
167344216	56093953	2	M	1	7	X	X
167344218	56093953	0	M	1	5	X	X
167344220	56093953	6	M	1	2	450097561	X
167344221	56093953	8	F	1	2	450097561	X
167344222	56093953	14	F	1	2	450097563	X
167344224	56093953	47	M	1	1	X	X
167408480	56089467	59	M	1	0	X	X
167494469	56090590	67	F	1	0	X	517506380
167511354	56090684	85	M	1	0	X	X
167628327	56091794	6	F	1	2	450088468	X
167628346	56090979	30	M	1	0	X	517423593
167628359	56091955	6	F	1	2	450088468	X
167628362	56091955	30	M	1	0	X	517506451
167886571	56092726	84	M	1	0	X	X
167886578	56092658	84	M	1	0	X	X
167886603	56089951	84	M	1	0	X	X
167886606	56090173	84	M	1	0	X	X
168164585	56090305	74	M	1	0	X	X
168164590	56088087	74	M	1	0	X	X
168169184	56090108	74	M	1	0	X	X
168169189	56092862	74	F	1	1	X	X
168374381	56091398	79	F	1	1	X	X
168555086	56091537	16	F	1	2	450097562	X
168555087	56091537	13	F	1	2	450101788	X
168555088	56091537	50	F	1	1	X	517423649
168555142	56089145	16	F	1	2	450097562	X
168555206	56089430	16	F	1	2	450097562	X
168555207	56089430	13	F	1	2	450093610	X
168555208	56089430	50	F	1	1	X	517507427
168555209	56089430	48	M	1	0	X	517508229
168651109	56090333	48	M	1	0	X	517507500
168651154	56091886	48	M	1	0	X	517506451
168651156	56091886	47	F	1	1	X	517506223
168651458	56094121	32	M	1	10	X	517423664
168651460	56094121	26	F	1	0	X	517423669
168754273	56090363	74	M	1	0	X	X
168883963	56088249	66	M	1	0	X	517506650
168883964	56088249	66	F	1	1	X	517506558
168973536	56094287	28	M	1	0	X	513096707
168973539	56094287	27	F	1	1	X	X
169377491	56091232	42	M	1	1	X	517506422
169377494	56091232	44	F	1	0	X	517506451
169685377	56094493	22	M	1	2	X	517423593
169685378	56094493	41	M	1	2	X	517423759
169685380	56094493	61	F	1	1	X	X
169685385	56092815	22	M	1	2	X	517432482
169685386	56092815	41	M	1	2	X	517432368
169685387	56092815	58	M	1	0	X	X
169685388	56092815	61	F	1	1	X	X
169685408	56090829	61	F	1	1	X	X
169685409	56087965	22	M	1	2	X	517507826
169685414	56089688	41	M	1	2	X	517506868
169685416	56089688	61	F	1	1	X	X
169685575	56088103	58	M	1	0	X	X
169685576	56088103	61	F	1	1	X	X
169685589	56094134	22	M	1	2	X	517423531
169799281	56093118	53	F	9	1	X	X
169799282	56093118	62	M	1	0	X	X
169799303	56089326	53	F	9	1	X	X
169799304	56089326	62	M	1	0	X	X
169962326	56088260	58	M	1	0	X	517507212
170096753	56094429	46	F	1	1	X	517423669
170096761	56094388	46	F	1	1	X	517423693
170096813	56094278	46	F	1	1	X	517423580
170110977	56093992	55	M	1	0	X	517423718
170110986	56089313	53	F	1	1	X	517506451
170110988	56092278	53	F	1	1	X	517506635
170110989	56092467	55	M	1	0	X	506926769
170110990	56092467	53	F	1	1	X	517507248
170390243	56091028	70	M	1	0	X	X
170390257	56093082	70	M	1	0	X	X
170390264	56087826	64	F	1	1	X	X
170390269	56089847	70	M	1	0	X	X
170562896	56091291	52	F	1	1	X	517506451
170603158	56092560	72	M	1	0	X	X
170603159	56092560	69	F	1	1	X	X
170603168	56093865	72	M	1	0	X	X
170603169	56093865	69	F	1	1	X	X
170603172	56089720	72	M	1	0	X	X
170603190	56087930	72	M	1	0	X	X
170603191	56087930	69	F	1	1	X	X
170706444	56087865	37	M	1	0	X	517506713
170709962	56089308	56	F	1	1	X	517507444
170709968	56089443	56	F	1	1	X	517508726
170709978	56089660	56	F	1	1	X	517507192
170709979	56089660	59	M	1	0	X	517507432
170709990	56088956	56	F	1	1	X	517506722
170709995	56090292	59	M	1	0	X	517507459
170760971	56093884	51	F	1	0	X	517423759
170760972	56093142	51	F	1	0	X	517379616
170760980	56090816	51	F	1	0	X	506926668
170760992	56091051	51	F	1	0	X	517506451
170761033	56091604	51	F	1	0	X	517506238
170761044	56094660	51	F	1	0	X	517423536
170761050	56093691	51	F	1	0	X	517423759
170876387	56087955	65	F	1	1	X	X
170876388	56087955	66	M	1	0	X	X
171002812	56089700	81	F	1	0	X	X
171002817	56089998	81	F	1	0	X	X
171066680	56091441	63	F	1	0	X	517506451
171066681	56091441	67	M	1	10	X	X
171104168	56094349	51	M	1	0	X	517423593
171104170	56094349	45	F	1	1	X	517423528
171104171	56088665	51	M	1	0	X	517506741
171104202	56091654	18	M	1	2	450097562	517506280
171322531	56094266	24	M	1	0	X	517423593
171322534	56089408	24	M	1	0	X	517662865
171489243	56089025	46	M	1	1	X	X
171489244	56089025	39	F	1	0	X	517506880
171489245	56089025	7	M	1	2	450093610	X
171489246	56089025	15	F	1	2	450097562	X
171489260	56090149	39	F	1	0	X	517507236
171489262	56090149	15	F	1	2	450097562	X
171489300	56090204	39	F	1	0	X	517508415
171489302	56090204	15	F	1	2	450097562	X
171584803	56090823	48	M	1	1	X	X
171584805	56090823	16	M	1	2	450097562	517506451
171584818	56089185	58	F	1	0	X	517506291
171584821	56092151	16	M	1	2	450097562	517506396
171584822	56092151	58	F	1	0	X	517506451
171584855	56091597	48	M	1	1	X	X
171584868	56090840	17	M	1	2	450097562	517506451
171584870	56090840	58	F	1	0	X	517506451
171584892	56089634	17	M	1	2	450097562	517508110
171584894	56089634	58	F	1	0	X	517508189
171584922	56091257	58	F	1	0	X	517506238
171844782	56088915	43	M	1	0	X	517506671
171844788	56091844	43	M	1	0	X	517506451
171844804	56093853	43	M	1	0	X	517423661
171844808	56093471	43	M	1	0	X	517423759
171911781	56091292	44	F	1	0	X	X
171911785	56088519	44	F	1	0	X	X
172035660	56094525	64	F	1	0	X	517423669
172085398	56087836	71	M	1	0	X	517508066
172085399	56087836	59	F	1	1	X	517506451
172146369	56090889	48	M	1	0	X	517506451
172146407	56093651	48	M	1	0	X	517423643
172146453	56093756	48	M	1	0	X	517423759
172146461	56094035	48	M	1	0	X	517423536
172146484	56094620	48	M	1	3	X	517423593
172146485	56094620	48	M	1	0	X	517423564
172146490	56093063	48	M	1	3	X	517423534
172146491	56093063	48	M	1	0	X	517432305
172146514	56091074	48	M	1	3	X	517506319
172146515	56091074	48	M	1	0	X	517506451
172146516	56093095	48	M	1	3	X	517432452
172146517	56093095	48	M	1	0	X	517432295
172146541	56089122	48	M	1	0	X	517662794
172146544	56090953	48	M	1	3	X	517506369
172160642	56093448	9	M	1	2	450097561	X
172160644	56093448	39	F	1	1	X	517423684
172160646	56093448	42	M	1	0	X	517423650
172333623	56089502	62	F	1	1	X	517508258
172422658	56089766	73	M	1	0	X	X
172422659	56089766	69	F	1	1	X	X
172422661	56089766	32	M	1	2	X	517508727
172422698	56092279	3	M	1	5	X	X
172422702	56092279	32	F	1	2	X	517506695
172422703	56092279	32	M	1	2	X	517506451
172560268	56093810	9	F	1	2	450097561	X
172560269	56093810	5	M	1	2	450097561	X
172572898	56088776	81	F	1	0	X	X
172572901	56091177	81	F	1	0	X	X
172572904	56092714	81	F	1	0	X	X
172633477	56093908	2	M	1	2	X	X
172633478	56093908	40	F	1	0	X	517423581
172633479	56093908	39	M	1	1	X	517423669
172633485	56091577	2	M	1	2	X	X
172633486	56091577	40	F	1	0	X	517506451
172903115	56094581	51	F	1	1	X	517423822
172903116	56094581	67	M	1	0	X	X
172903121	56088202	51	F	1	1	X	517507235
172903988	56090609	1	F	1	2	X	X
172903992	56090609	25	F	1	0	X	X
172910752	56091846	7	M	1	2	450088468	X
172910753	56091846	33	F	1	0	X	517506451
172910756	56091846	13	M	1	2	450101788	X
172910772	56087948	7	M	1	2	450093610	X
172910775	56087948	9	M	1	2	450093610	X
172910777	56091736	7	M	1	2	450088468	X
172910779	56091736	41	M	1	1	X	517506478
172910780	56091736	9	M	1	2	450088468	X
172910781	56091736	13	M	1	2	450101788	X
172910802	56093760	7	M	1	2	450097561	X
172910803	56093760	33	F	1	0	X	517423707
172910805	56093760	9	M	1	2	450097561	X
172910806	56093760	13	M	1	2	450097563	X
172910807	56091610	7	M	1	2	450088468	X
172910808	56091610	33	F	1	0	X	517506451
172910809	56091610	41	M	1	1	X	517506288
173130574	56089867	70	M	1	0	X	517506451
173130575	56092724	62	F	1	1	X	517423525
173537194	56093538	28	M	1	2	X	517416070
173537199	56089846	19	M	1	2	X	X
173771773	56092398	74	F	1	0	X	517506451
173782199	56090924	84	M	1	0	X	X
174320031	56091013	52	M	1	0	X	517506352
174380913	56090909	84	F	1	1	X	X
174380915	56090909	88	M	1	0	X	X
174380930	56090663	88	M	1	0	X	X
174380936	56093275	88	M	1	0	X	X
174462549	56090335	14	F	1	2	450097562	X
174462551	56090335	47	M	1	0	X	517506238
174462565	56090743	14	F	1	2	450097562	X
174462588	56094110	12	F	1	2	450097563	X
174462591	56094110	47	M	1	0	X	517507189
174462629	56093723	14	F	1	2	450097562	X
174462631	56093723	47	M	1	0	X	517423604
174462645	56089709	14	F	1	2	450097562	X
174462646	56089709	48	F	1	1	X	517506674
174462647	56089709	47	M	1	0	X	517508578
174464366	56088119	49	M	1	0	X	517506659
174464367	56088119	48	F	1	1	X	517507224
174473140	56093310	92	F	1	0	X	X
174493728	56094629	40	F	1	1	X	517423735
174493737	56094359	43	M	1	0	X	517423593
174493738	56094359	13	F	1	2	450097563	X
174493739	56094359	15	F	1	2	450097562	X
174493740	56094359	40	F	1	1	X	517423759
174497702	56088381	45	M	1	0	X	517506451
174497704	56088381	34	F	1	1	X	X
174497769	56091105	2	M	1	2	X	X
174497770	56091105	45	M	1	0	X	517506451
174497772	56091105	34	F	1	1	X	X
174510295	56088351	36	M	1	0	X	517508497
174510296	56091140	36	M	1	0	X	517506451
174510323	56091125	36	M	1	0	X	517506757
174510331	56091117	36	M	1	0	X	517506451
174510338	56091218	36	M	1	0	X	517506451
174603610	56088782	48	M	1	1	X	517506406
174603611	56088782	46	F	1	0	X	517663314
174772273	56090546	74	F	1	0	X	X
174865074	56092708	46	F	1	1	X	X
174865075	56092708	48	M	1	0	X	517432447
174865076	56089480	10	M	1	2	450101788	X
174865082	56093973	10	M	1	2	450097563	X
174865083	56093973	46	F	1	1	X	X
175660265	56094101	53	M	1	0	X	517423775
175660266	56094101	49	F	1	1	X	517423593
176074728	56089751	44	F	1	0	X	517507974
176216537	56089869	51	F	1	0	X	517506300
176216569	56088771	51	F	1	0	X	517507189
176268910	56088109	12	F	1	2	450093610	X
176496312	56094509	26	M	1	0	X	517423589
176587957	56088175	56	M	1	1	X	517508002
176732760	56088127	76	F	1	0	X	517507431
177014761	56092084	65	F	1	0	X	X
177014769	56092782	65	F	1	0	X	X
177036026	56090746	4	F	1	2	450094430	X
177036027	56090746	28	M	1	0	X	517423723
177036028	56090746	25	F	1	1	X	517506238
177036034	56093259	4	F	1	2	450094430	X
177036035	56093259	28	M	1	0	X	517423581
177036036	56093259	25	F	1	1	X	517423599
177356035	56094663	34	M	1	0	X	517423822
177356047	56091821	34	M	1	0	X	517506451
177612031	56087895	44	F	1	0	X	517508179
177669287	56094653	42	M	1	9	X	517423669
177809775	56087839	14	M	1	2	450093610	X
177809776	56087839	35	F	1	0	X	X
177809777	56087839	16	F	1	2	450063600	X
177916200	56094654	55	M	1	0	X	X
177916202	56093572	55	M	1	0	X	X
178018487	56092760	37	M	1	0	X	517432297
178018503	56091124	37	M	1	0	X	517506319
178116976	56090578	55	M	1	1	X	517662923
178116984	56093509	55	M	1	1	X	517423661
178116985	56093509	56	F	1	0	X	517423706
178116989	56089756	56	F	1	0	X	517506777
178117012	56091601	55	M	1	1	X	517506451
178117013	56091601	56	F	1	0	X	517506380
178141757	56090366	53	F	1	0	X	517507432
178141758	56090366	53	M	1	1	X	517506451
178234280	56088205	81	M	1	1	X	X
178234293	56088269	84	F	1	0	X	X
178537997	56090642	50	F	1	1	X	517506380
178537998	56090642	62	M	1	0	X	517506308
178627057	56089503	22	M	1	0	X	517507209
178627059	56089503	45	F	1	4	X	517506238
178676262	56091626	24	F	1	1	X	517506380
179007576	56090489	63	M	1	0	X	517506451
179007586	56090658	63	M	1	0	X	517506700
179073953	56094568	26	M	1	6	X	517414287
179073954	56094568	56	F	1	0	X	517423823
179073956	56094568	26	F	1	2	X	X
179073973	56093153	26	M	1	6	X	517423534
179073975	56093153	1	M	1	5	X	X
179073977	56093153	55	M	1	1	X	517423534
179074010	56088487	1	M	1	5	X	X
179074033	56092408	26	M	1	6	X	517506451
179074034	56092408	56	F	1	0	X	517506323
179074035	56092408	1	M	1	5	X	X
179074060	56092226	1	M	1	5	X	X
179074061	56092226	26	F	1	2	X	X
179074145	56092884	1	M	1	5	X	X
179074147	56092884	55	M	1	1	X	517432483
179074148	56090591	26	M	1	6	X	517506816
179074150	56090591	1	M	1	5	X	X
179074151	56090591	26	F	1	2	X	X
179074213	56094589	26	M	1	6	X	517423775
179074214	56094589	56	F	1	0	X	517423615
179182774	56092202	40	F	1	1	X	517506238
179257446	56090147	52	M	1	1	X	517507203
179257451	56088425	48	F	1	0	X	517506451
179343099	56093967	37	M	1	0	X	517423536
179388152	56089067	48	F	3	0	X	517507192
179436164	56089282	59	F	1	1	X	X
179436165	56089282	62	M	1	0	X	X
179436191	56093132	62	M	1	0	X	X
179436194	56090896	59	F	1	1	X	X
179436195	56090896	62	M	1	0	X	X
179491605	56089000	18	M	1	2	X	517508694
179491608	56089000	15	M	1	2	450097562	X
179634743	56089979	59	M	1	0	X	517508498
179814673	56089350	20	M	1	2	X	X
179814678	56089350	16	F	1	2	450097562	517506352
179814679	56089350	18	F	1	2	X	517507380
179833024	56092137	59	M	1	0	X	X
179833053	56093308	59	M	1	0	X	X
180359104	56093426	25	M	1	0	X	517423723
180359109	56091847	42	M	8	9	X	517506451
180359110	56091847	25	M	1	0	X	517506451
180359119	56088170	42	M	8	9	X	517507378
180359147	56091929	42	M	8	9	X	517506451
180359148	56091929	25	M	1	0	X	517506451
180907470	56088908	49	F	1	1	X	517506659
181033790	56093729	21	F	1	2	X	517423593
181033792	56093729	43	M	1	0	X	517423669
181118466	56094047	66	F	1	1	X	517423593
181331497	56090583	60	M	1	0	X	517506451
181392338	56090370	55	M	1	1	X	517508080
181392339	56090370	56	F	1	0	X	X
181409870	56091865	84	F	1	0	X	X
181542249	56090977	20	F	1	2	X	517506451
181542250	56090977	46	M	1	0	X	517506451
181542252	56090977	15	M	1	2	450097562	X
181542257	56090523	20	F	1	2	X	517506451
181542258	56090523	46	M	1	0	X	517506451
181542259	56090523	46	F	1	1	X	X
181542260	56090523	15	M	1	2	450097562	X
181542275	56092956	46	F	1	1	X	X
181542276	56092956	15	M	1	2	450097562	X
181542281	56090859	20	F	1	2	X	517423528
181542283	56090859	46	F	1	1	X	X
181542292	56093805	15	M	1	2	450097562	X
181590312	56092286	53	F	1	0	X	517506451
181590315	56090308	46	M	1	10	X	517507951
181590316	56090308	53	F	1	0	X	517507212
181590324	56088497	53	F	1	0	X	517506874
181712956	56088367	1	M	1	2	X	X
181712961	56088410	42	F	1	0	X	517508358
181713004	56093313	1	M	1	2	X	X
181713005	56093313	39	M	1	1	X	517423723
181713009	56088853	42	F	1	0	X	517507785
181713011	56088853	39	M	1	1	X	517508399
181713021	56088571	42	F	1	0	X	517507209
181713022	56088571	1	M	1	2	X	X
181713023	56088571	39	M	1	1	X	517508225
181713039	56091661	42	F	1	0	X	517506451
181713045	56091184	42	F	1	0	X	517506451
181954754	56089563	34	F	1	0	X	517506396
181954767	56090509	3	M	1	2	X	X
181954768	56090509	5	M	1	2	450066968	X
181954770	56090509	34	F	1	0	X	517506451
181954775	56091725	3	M	1	2	X	X
181954777	56091725	36	M	1	1	X	517506304
181954778	56091725	34	F	1	0	X	517506380
181954785	56092020	36	M	1	1	X	517506300
181954786	56092020	34	F	1	0	X	517506451
181954808	56089478	5	M	1	2	450066968	X
181954809	56089478	36	M	1	1	X	517507450
181954810	56089478	34	F	1	0	X	517507280
182034133	56091869	79	M	1	0	X	517506451
182163540	56089109	57	M	1	8	X	517506707
182163556	56089272	57	M	1	8	X	517506684
182163567	56089152	47	M	1	0	X	517506629
182163569	56091714	47	M	1	0	X	517506451
182163573	56093085	47	M	1	0	X	517390179
182163574	56093085	57	M	1	8	X	517432292
182217082	56091302	80	M	1	0	X	X
182217083	56091302	73	F	1	1	X	X
182316494	56090712	48	F	1	1	X	517506451
182316495	56090712	52	M	1	0	X	517506418
182316521	56090352	14	F	1	2	450093610	X
182316523	56090352	52	M	1	0	X	517506416
182316526	56088224	48	F	1	1	X	517506700
182316530	56089194	48	F	1	1	X	517507212
182316532	56089194	16	M	1	2	450097562	X
182316542	56089009	48	F	1	1	X	517508499
182316543	56089009	52	M	1	0	X	517506451
182316544	56089009	16	M	1	2	450097562	X
182489563	56092905	25	F	1	2	X	X
182489574	56092639	60	M	1	0	X	517432342
182489575	56092639	25	F	1	2	X	X
182489585	56090935	60	F	1	1	X	517507230
182489586	56090935	60	M	1	0	X	517506319
182489589	56088222	60	M	1	0	X	517507481
182533246	56090179	47	F	1	0	X	517508002
182533256	56089148	47	F	1	0	X	517507203
182533259	56088496	20	M	1	2	X	517506741
182533260	56088496	47	F	1	0	X	517506389
182537129	56092598	31	F	1	1	X	X
182537131	56092598	5	M	1	2	450094430	X
182537193	56088303	9	F	1	2	450093610	X
182537198	56088303	2	M	1	2	X	X
182537241	56092649	9	F	1	2	450097561	X
182537242	56092649	29	M	1	0	X	517432302
182537245	56092649	5	M	1	2	450094430	X
182537283	56090510	9	F	1	2	450088468	X
182537284	56090510	29	M	1	0	X	517506451
182537286	56090510	10	F	1	2	450088468	X
182537288	56090510	2	M	1	2	X	X
182537309	56092422	31	F	1	1	X	X
182537310	56092422	10	F	1	2	450101788	X
182537311	56092422	5	M	1	2	450094430	X
182537312	56092422	2	M	1	2	X	X
182717732	56089926	26	F	9	0	X	517508498
182788820	56092021	93	M	1	1	X	X
182854820	56093247	57	M	1	0	X	X
182854821	56093247	51	F	1	1	X	X
183198664	56089010	28	M	1	7	X	X
183198665	56089010	47	M	1	1	X	517506869
183198666	56089003	39	F	1	0	X	517507425
183198667	56089003	17	M	1	2	450097562	517506770
183659588	56089882	31	F	1	0	X	517506711
183703776	56088149	65	F	1	0	X	X
