sp_id	sp_gq_id	age	sex
939897760	450037477	85	F
939897761	450037477	75	F
939897762	450037477	81	F
939897763	450037477	85	F
939897764	450037477	105	F
939897765	450037477	89	F
939897766	450037477	90	F
939897767	450037477	85	F
940625776	450037477	68	M
940625775	450037477	78	M
940625774	450037477	75	M
940625773	450037477	91	M
940625772	450037477	79	M
940625771	450037477	71	M
940625770	450037477	84	M
940625769	450037477	71	M
940358503	450037477	32	M
940358502	450037477	29	M
940358501	450037477	54	M
939897777	450037477	86	F
939897778	450037477	78	F
939897779	450037477	93	F
939897780	450037477	98	F
939897781	450037477	89	F
939351122	450037477	62	F
939351121	450037477	39	F
939351120	450037477	25	F
939351119	450037477	29	F
939351118	450037477	54	F
939897768	450037477	90	F
939897769	450037477	78	F
939897770	450037477	76	F
939897771	450037477	89	F
939897772	450037477	103	F
939897773	450037477	75	F
939897782	450037477	74	F
939897783	450037477	88	F
939897784	450037477	69	F
939897785	450037477	94	F
939897786	450037477	76	F
939897787	450037477	88	F
