sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
165669067	56183491	27	M	1	0	X	517507299
165669076	56183764	27	M	1	0	X	517507566
165669097	56177470	27	M	1	0	X	503068790
165669098	56184232	27	M	1	0	X	517508800
165707526	56178845	73	M	1	0	X	517507948
165707542	56181062	73	M	1	0	X	517508015
165707543	56181062	72	F	1	1	X	X
165707544	56177713	73	M	1	0	X	517508002
165707549	56177073	72	F	1	1	X	X
165804180	56183653	33	M	1	0	X	517508066
165804181	56183653	30	F	1	1	X	517508396
165804184	56179997	30	F	1	1	X	517507363
165804185	56179997	1	F	1	2	X	X
165831029	56177175	5	M	1	2	450094430	X
165852040	56178431	29	M	1	1	X	517662713
165852042	56178431	4	F	1	2	X	X
165852045	56179601	1	F	1	2	X	X
165852046	56179601	4	F	1	2	X	X
165852060	56179432	29	M	1	1	X	517507909
165852063	56179432	27	F	1	0	X	517508296
165852082	56178144	4	F	1	2	X	X
165982652	56180785	61	M	1	3	X	517508498
165982655	56180785	45	F	1	1	X	517508110
166042866	56177095	73	M	1	0	X	X
166042867	56177095	62	F	1	1	X	X
166042869	56185686	62	F	1	1	X	X
166042871	56184743	62	F	1	1	X	X
166042880	56176997	73	M	1	0	X	X
166150248	56181743	58	M	1	0	X	506979974
166150254	56177567	58	M	1	0	X	517508086
166150255	56177567	57	F	1	1	X	517663177
166278471	56179313	5	F	1	2	450058854	X
166278472	56179313	39	F	1	0	X	X
166278475	56179313	17	M	1	2	450096777	517508002
166278512	56179142	39	F	1	0	X	X
166278514	56179142	14	F	1	2	450096777	X
166278616	56181651	5	F	1	2	450058854	X
166278617	56181651	39	F	1	0	X	X
166278620	56181651	17	M	1	2	450096777	517507388
166278623	56177756	38	M	1	1	X	517662923
166278624	56177756	14	F	1	2	450096777	X
166278671	56179839	5	F	1	2	450066968	X
166278672	56179839	39	F	1	0	X	X
166278674	56179839	14	F	1	2	450096777	X
166278682	56182231	39	F	1	0	X	X
166278685	56182231	17	M	1	2	450096777	517662878
166278781	56183030	5	F	1	2	450058854	X
166278784	56183030	14	F	1	2	450096777	X
166278785	56183030	17	M	1	2	450096777	517508086
166278786	56178788	5	F	1	2	450058854	X
166278787	56178788	39	F	1	0	X	X
166278788	56178788	38	M	1	1	X	517663173
166278812	56184235	39	F	1	0	X	X
166278813	56184235	38	M	1	1	X	517508714
166278815	56184235	17	M	1	2	450096777	517508265
166302612	56178474	58	F	1	0	X	X
166322518	56184990	52	M	8	1	X	517508595
166322538	56185081	52	M	8	1	X	517507878
166322542	56185106	52	M	8	1	X	517508483
166322543	56185106	52	F	8	0	X	X
166744595	56183576	3	M	1	2	X	X
166744597	56182659	3	M	1	2	X	X
166744610	56180235	48	M	1	0	X	517662701
166744633	56179207	3	M	1	2	X	X
166744635	56177527	3	M	1	2	X	X
166744651	56180088	3	M	1	2	X	X
166744652	56180088	48	M	1	0	X	517508563
166788120	56182418	29	M	1	12	X	X
166788139	56185365	63	M	1	0	X	517508183
166788183	56181873	63	M	1	0	X	517507292
166788185	56181873	52	M	1	12	X	517507690
166788188	56178521	29	M	1	12	X	X
166788203	56181687	63	M	1	0	X	517662850
166788204	56181687	29	M	1	12	X	X
166788205	56181687	52	M	1	12	X	517663273
166788206	56181687	57	F	1	1	X	517662850
166788232	56180630	29	M	1	12	X	X
166788233	56180630	52	M	1	12	X	517507381
166788239	56177253	63	M	1	0	X	517663138
166788240	56177253	29	M	1	12	X	X
166788241	56177253	52	M	1	12	X	503022713
166788242	56177253	57	F	1	1	X	517508379
166788252	56180636	29	M	1	12	X	X
166791830	56179421	64	M	1	0	X	517507587
166791831	56179421	65	F	1	1	X	X
166791836	56183668	64	M	1	0	X	517508871
166791837	56183668	65	F	1	1	X	X
166994952	56181599	46	M	1	0	X	517508869
166994953	56181599	14	M	1	2	450096777	X
166994959	56181673	13	M	1	2	450096778	X
166994962	56178790	46	M	1	0	X	517507838
166994963	56178790	14	M	1	2	450096777	X
166994964	56178790	13	M	1	2	450096778	X
166994965	56178790	46	F	1	1	X	517508563
166994967	56181256	46	M	1	0	X	517508752
166994969	56181256	13	M	1	2	450096778	X
166994970	56181256	46	F	1	1	X	517507646
167252030	56180449	4	F	1	5	450094430	X
167252032	56180449	55	F	1	0	X	517663258
167252033	56177986	4	F	1	5	450094430	X
167252034	56177986	20	F	1	5	X	X
167322719	56181261	64	M	1	0	X	X
167322723	56182167	64	M	1	0	X	X
167322734	56179209	61	F	1	1	X	X
167343380	56179519	2	M	1	7	X	X
167343384	56179519	6	M	1	2	450096761	X
167343386	56179519	14	F	1	2	450096778	X
167343387	56179519	20	F	1	2	X	X
167343402	56181851	2	M	1	7	X	X
167343405	56181851	41	F	1	3	X	X
167343406	56181851	6	M	1	2	450096761	X
167343407	56181851	8	F	1	2	450091718	X
167343408	56181851	14	F	1	2	450096778	X
167343409	56181851	20	F	1	2	X	X
167343446	56184432	2	M	1	7	X	X
167343447	56184432	16	F	1	7	450096777	X
167343449	56184432	41	F	1	3	X	X
167343452	56184432	14	F	1	2	450096778	X
167343480	56182140	16	F	1	7	450096777	X
167343485	56182140	14	F	1	2	450091718	X
167343487	56182140	47	M	1	1	X	X
167343488	56182140	36	F	1	0	X	X
167343489	56182140	7	M	1	7	450096761	X
167343754	56182560	2	M	1	7	X	X
167343756	56182560	0	M	1	5	X	X
167343763	56182560	36	F	1	0	X	X
167343764	56182560	7	M	1	7	450096761	X
167343799	56184414	16	F	1	7	450096777	X
167343800	56184414	0	M	1	5	X	X
167343801	56184414	41	F	1	3	X	X
167343802	56184414	6	M	1	2	450096761	X
167343808	56184414	7	M	1	7	450096761	X
167343821	56179635	16	F	1	7	450096777	X
167343822	56179635	0	M	1	5	X	X
167343826	56179635	14	F	1	2	450096778	X
167343827	56179635	20	F	1	2	X	X
167343828	56179635	47	M	1	1	X	X
167343829	56179635	36	F	1	0	X	X
167343834	56182230	41	F	1	3	X	X
167343835	56182230	6	M	1	2	450096761	X
167343836	56182230	8	F	1	2	450091718	X
167343837	56182230	14	F	1	2	450091718	X
167343838	56182230	20	F	1	2	X	X
167343839	56182230	47	M	1	1	X	X
167343840	56182230	36	F	1	0	X	X
167343876	56182589	16	F	1	7	450096777	X
167343879	56182589	6	M	1	2	450096761	X
167343881	56182589	14	F	1	2	450091718	X
167343883	56182589	47	M	1	1	X	X
167343887	56181291	16	F	1	7	450096777	X
167343888	56181291	0	M	1	5	X	X
167343892	56181291	14	F	1	2	450096778	X
167343894	56181291	47	M	1	1	X	X
167343895	56181291	36	F	1	0	X	X
167343930	56182708	2	M	1	7	X	X
167343933	56182708	41	F	1	3	X	X
167343936	56182708	14	F	1	2	450091718	X
167343938	56182708	47	M	1	1	X	X
167343939	56182708	36	F	1	0	X	X
167343940	56182708	7	M	1	7	450096761	X
167343941	56181983	2	M	1	7	X	X
167343943	56181983	0	M	1	5	X	X
167343946	56181983	8	F	1	2	450091718	X
167343947	56181983	14	F	1	2	450096778	X
167343948	56181983	20	F	1	2	X	X
167343963	56178377	2	M	1	7	X	X
167343964	56178377	16	F	1	7	450096777	X
167343969	56178377	14	F	1	2	450091718	X
167343970	56178377	20	F	1	2	X	X
167343971	56178377	47	M	1	1	X	X
167343972	56178377	36	F	1	0	X	X
167343989	56184282	6	M	1	2	450096761	X
167343993	56184282	47	M	1	1	X	X
167343994	56184282	36	F	1	0	X	X
167343995	56184282	7	M	1	7	450096761	X
167344131	56179514	41	F	1	3	X	X
167344134	56179514	14	F	1	2	450096778	X
167344138	56179514	7	M	1	7	450096761	X
167408477	56181205	65	F	1	1	X	X
167425274	56185655	24	M	1	1	X	517508110
167425277	56185655	1	M	9	2	X	X
167494460	56179494	8	M	1	5	450096761	X
167511357	56176785	84	F	1	1	X	X
168164577	56182676	74	M	1	0	X	X
168164580	56177989	74	M	1	0	X	X
168164581	56185140	74	M	1	0	X	X
168374386	56179189	77	M	1	0	X	X
168555078	56182312	16	F	1	2	450096777	X
168555080	56182312	50	F	1	1	X	506980636
168555096	56181706	50	F	1	1	X	506881840
168555097	56181706	48	M	1	0	X	517508391
168555102	56182339	16	F	1	2	450096777	X
168555105	56182339	48	M	1	0	X	517507502
168555130	56182533	16	F	1	2	450096777	X
168555131	56182533	13	F	1	2	450091718	X
168555132	56182533	50	F	1	1	X	517507324
168555133	56182533	48	M	1	0	X	517507670
168555188	56182435	50	F	1	1	X	517508381
168651102	56178658	47	F	1	1	X	509155024
168651139	56181238	48	M	1	0	X	517507728
168651141	56181238	47	F	1	1	X	517508066
168651143	56182975	19	M	1	2	X	517508497
168651145	56178692	48	M	1	0	X	517509026
168651147	56178692	47	F	1	1	X	517508867
168651152	56180496	19	M	1	2	X	517662850
168651153	56180496	47	F	1	1	X	517508345
168651170	56178549	19	M	1	2	X	517508191
168651171	56178549	47	F	1	1	X	517663184
168651172	56178762	48	M	1	0	X	517662741
168651173	56178762	19	M	1	2	X	517662850
168651174	56178762	47	F	1	1	X	517508481
168651198	56177305	47	F	1	1	X	517508775
168651200	56185195	19	M	1	2	X	517508114
168651438	56179745	7	M	1	2	450096761	X
168651439	56179745	26	F	1	0	X	517508511
168651446	56180108	32	M	1	10	X	517508532
168651447	56180108	7	M	1	2	450091718	X
168754269	56179600	74	M	1	0	X	X
168883945	56185321	66	M	1	0	X	517508884
168883953	56185593	66	M	1	0	X	517508719
168973556	56184174	28	M	1	0	X	517663328
168973558	56184174	5	F	1	2	450094430	X
168973564	56177309	28	M	1	0	X	517508296
168973567	56177309	27	F	1	1	X	X
168973576	56177798	28	M	1	0	X	517508414
168973577	56177798	7	M	1	2	450100228	X
168973578	56177798	5	F	1	2	450094430	X
168973579	56177798	27	F	1	1	X	X
169165818	56177225	52	M	1	9	X	510062194
169165827	56182344	49	F	1	0	X	517507499
169165837	56180469	49	F	1	0	X	517663328
169165838	56180469	52	M	1	9	X	517508510
169165848	56178772	52	M	1	9	X	506980085
169165856	56185261	52	M	1	9	X	517662850
169377512	56185086	9	M	1	2	450091718	X
169377513	56185086	12	M	1	2	450091718	X
169377514	56185086	44	F	1	0	X	517507708
169377556	56181302	9	M	1	2	450096761	X
169578320	56184251	40	M	1	4	X	X
169578327	56184425	19	M	1	0	X	X
169685362	56183705	41	M	1	2	X	517508119
169685401	56178286	22	M	1	2	X	517663112
169685402	56178286	41	M	1	2	X	517507365
169685404	56178286	61	F	1	1	X	X
169685422	56181859	41	M	1	2	X	517662850
169685424	56181859	61	F	1	1	X	X
169685441	56178331	22	M	1	2	X	517508002
169685449	56181888	22	M	1	2	X	517507410
169685450	56181888	41	M	1	2	X	517508165
169685452	56181888	61	F	1	1	X	X
169685498	56184829	41	M	1	2	X	517508775
169685501	56176916	22	M	1	2	X	506980120
169685503	56176916	58	M	1	0	X	X
169685530	56182053	41	M	1	2	X	517507580
169685531	56182053	58	M	1	0	X	X
169685565	56181003	22	M	1	2	X	517663328
169685566	56181003	41	M	1	2	X	517508358
169685568	56181003	61	F	1	1	X	X
169799283	56183623	53	F	9	1	X	X
169855382	56178025	44	F	2	2	X	517507948
169855383	56178025	66	F	2	0	X	X
169855385	56178021	66	F	2	0	X	X
169855386	56177919	44	F	2	2	X	517662745
169855388	56178031	44	F	2	2	X	517663177
169855390	56178071	44	F	2	2	X	517662741
169855391	56178071	66	F	2	0	X	X
169855393	56177911	66	F	2	0	X	X
169855394	56177915	44	F	2	2	X	517508770
169962322	56178662	58	M	1	0	X	517507778
169962332	56181881	58	M	1	0	X	517663180
170096773	56183339	46	F	1	1	X	517508243
170096779	56184832	46	F	1	1	X	517508328
170096780	56178430	47	M	1	0	X	517662850
170096782	56176859	47	M	1	0	X	517662730
170096787	56179043	46	F	1	1	X	517508752
170096794	56181245	47	M	1	0	X	517507749
170096795	56181245	46	F	1	1	X	517663246
170096800	56183445	47	M	1	0	X	517508097
170096801	56183445	46	F	1	1	X	517507533
170562904	56181232	52	F	1	1	X	517508633
170562905	56181232	43	M	1	0	X	517508093
170562913	56180625	43	M	1	0	X	517508166
170562926	56182430	52	F	1	1	X	517662794
170603161	56178952	69	F	1	1	X	X
170603171	56180713	69	F	1	1	X	X
170603182	56179096	72	M	1	0	X	X
170706446	56181886	37	M	1	0	X	517508343
170706448	56184199	37	M	1	0	X	517663278
170706456	56181355	37	M	1	0	X	506877289
170706458	56182902	37	M	1	0	X	517507588
170706459	56180055	37	M	1	0	X	517508358
170706462	56180984	37	M	1	0	X	517663273
170706467	56183041	37	M	1	0	X	517507668
170706484	56181253	37	M	1	0	X	517663323
170706491	56184004	37	M	1	0	X	517508176
170709970	56181108	56	F	1	1	X	517663180
170761005	56178661	51	F	1	0	X	517508542
170876381	56178565	65	F	1	1	X	X
170876382	56178565	66	M	1	0	X	X
171002810	56179292	81	F	1	0	X	X
171041103	56182164	47	M	1	0	X	517508109
171041110	56183340	47	F	1	1	X	517663174
171041137	56179770	47	M	1	0	X	517663338
171041153	56181571	47	M	1	0	X	517507582
171041155	56183443	47	M	1	0	X	517508516
171041168	56185649	47	F	1	1	X	517662919
171041172	56185682	47	F	1	1	X	517508794
171041175	56183435	47	M	1	0	X	517508283
171041176	56183435	47	F	1	1	X	517507827
171066672	56182106	63	F	1	0	X	517507744
171066704	56177475	63	F	1	0	X	517508481
171066705	56177475	67	M	1	10	X	X
171104129	56182369	51	M	1	0	X	517507892
171104150	56185201	51	M	1	0	X	517508396
171104151	56185201	18	M	1	2	450096777	517508426
171104152	56185201	45	F	1	1	X	517508109
171104153	56181996	51	M	1	0	X	506877231
171104154	56181996	18	M	1	2	450096777	517507905
171104162	56185373	51	M	1	0	X	517508057
171104164	56185373	45	F	1	1	X	501428045
171104166	56179369	18	M	1	2	450096777	517508787
171104180	56180359	51	M	1	0	X	506980070
171104182	56180359	45	F	1	1	X	517507560
171104183	56181540	51	M	1	0	X	517507287
171104185	56181540	45	F	1	1	X	517508739
171104189	56185683	51	M	1	0	X	517662847
171322541	56183555	24	M	1	0	X	517508060
171322545	56183788	24	M	1	0	X	517508522
171489211	56181447	46	M	1	1	X	X
171489212	56181447	39	F	1	0	X	517508727
171489213	56181447	7	M	1	2	450091718	X
171489214	56181447	15	F	1	2	450096777	X
171489228	56180711	39	F	1	0	X	517507489
171489229	56180711	7	M	1	2	450091718	X
171489235	56183108	46	M	1	1	X	X
171489236	56183108	39	F	1	0	X	517507826
171489237	56183108	7	M	1	2	450091718	X
171489238	56183108	15	F	1	2	450096777	X
171489240	56181398	39	F	1	0	X	517507598
171489241	56181398	7	M	1	2	450096761	X
171489247	56181421	46	M	1	1	X	X
171489248	56181421	39	F	1	0	X	517507826
171489249	56181421	7	M	1	2	450091718	X
171489250	56181421	15	F	1	2	450096777	X
171489275	56184239	46	M	1	1	X	X
171489276	56184239	39	F	1	0	X	517508375
171489278	56184239	15	F	1	2	450096777	X
171584832	56182169	17	M	1	2	450096777	517508127
171584833	56182169	16	M	1	2	450096777	517507897
171584834	56182169	58	F	1	0	X	517507603
171584899	56176920	48	M	1	1	X	X
171584900	56176920	17	M	1	2	450096777	517508057
171584902	56176920	58	F	1	0	X	517508067
171584907	56178209	48	M	1	1	X	X
171584908	56178209	17	M	1	2	450096777	517662850
171584918	56181799	58	F	1	0	X	517508265
171620657	56180715	71	F	1	0	X	517663325
171620659	56182592	71	F	1	0	X	517507681
171844779	56180182	43	M	1	0	X	517662883
171844781	56177266	43	M	1	0	X	517663180
171844793	56184550	43	M	1	0	X	517508110
171844805	56185219	43	M	1	0	X	517663249
171844811	56181800	43	M	1	0	X	514201259
171844817	56179941	43	M	1	0	X	517508881
171862769	56180902	61	F	1	0	X	517508179
171862787	56177157	61	F	1	0	X	517508296
172035622	56177485	64	F	1	0	X	517662850
172035651	56184929	64	M	1	10	X	517507343
172035652	56184929	64	F	1	0	X	517508219
172085400	56178827	71	M	1	0	X	517508009
172085422	56181475	71	M	1	0	X	517507600
172146366	56178219	48	M	1	3	X	517508057
172146419	56181682	48	M	1	0	X	517507816
172146503	56182148	48	M	1	0	X	517508841
172146536	56179303	48	M	1	3	X	517508086
172160637	56185631	9	M	1	2	450091718	X
172160639	56185631	39	F	1	1	X	517662745
172422705	56180650	3	M	1	5	X	X
172422707	56180650	73	M	1	0	X	X
172422711	56180650	8	F	1	5	450091718	X
172560021	56184433	14	M	1	2	450096778	X
172560024	56184433	5	M	1	2	450096761	X
172560163	56184228	9	F	1	2	450096761	X
172560196	56184275	14	M	1	2	450096778	X
172560199	56184275	5	M	1	2	450096761	X
172572899	56177406	81	F	1	0	X	X
172627501	56181004	57	F	1	0	X	517508884
172627502	56180322	57	F	1	0	X	517663308
172627506	56182383	57	F	1	0	X	517508093
172633504	56180738	3	F	1	2	X	X
172633509	56184876	2	M	1	2	X	X
172633511	56184876	39	M	1	1	X	517508524
172633532	56184630	3	F	1	2	X	X
172633533	56184630	2	M	1	2	X	X
172633534	56184630	40	F	1	0	X	517508014
172903127	56180150	51	F	1	1	X	517662794
172903131	56183023	51	F	1	1	X	517507816
172903137	56184395	51	F	1	1	X	517508869
172903921	56177955	4	M	1	2	X	X
172903923	56177955	6	M	1	2	450100228	X
172903924	56177955	3	M	1	2	X	X
172903926	56177955	25	F	1	0	X	X
172910738	56178659	33	F	1	0	X	517663120
172910739	56178659	41	M	1	1	X	517508710
172910740	56178659	9	M	1	2	450096761	X
172910757	56184086	7	M	1	2	450091718	X
172910758	56184086	33	F	1	0	X	517507681
172910759	56184086	41	M	1	1	X	517508428
172910761	56184086	13	M	1	2	450096778	X
173035657	56178901	60	F	1	1	X	X
173035658	56178901	60	M	1	0	X	517507399
173130568	56182763	70	M	1	0	X	517508002
173385758	56178654	65	F	1	0	X	X
173385764	56179323	65	F	1	0	X	X
173385765	56181362	65	F	1	0	X	X
173537140	56180093	52	F	1	1	X	517507580
173537142	56180093	28	M	1	2	X	517508179
173537162	56178976	28	M	1	2	X	517508002
173537163	56178976	19	M	1	2	X	X
173537186	56183512	28	M	1	2	X	517662752
173537187	56183512	19	M	1	2	X	X
173537188	56177310	52	F	1	1	X	517662850
173537190	56177310	28	M	1	2	X	517662850
173649011	56182405	52	M	9	10	X	517507897
173649017	56184435	52	M	9	10	X	517508451
173649025	56182556	52	M	9	10	X	517508610
173649026	56182556	42	F	1	0	X	517507520
174320018	56180747	49	F	1	1	X	517507306
174320022	56183315	49	F	1	1	X	517508396
174320023	56183315	52	M	1	0	X	517508635
174320024	56183969	49	F	1	1	X	517508237
174320025	56183969	52	M	1	0	X	517508067
174320047	56181198	52	M	1	0	X	506878227
174380916	56179138	84	F	1	1	X	X
174380917	56179138	35	M	1	5	X	517508867
174380918	56179138	88	M	1	0	X	X
174380925	56178999	84	F	1	1	X	X
174380927	56178999	88	M	1	0	X	X
174462580	56178862	12	F	1	2	450096778	X
174462582	56178862	48	F	1	1	X	517507502
174462592	56184820	12	F	1	2	450091718	X
174462593	56184820	14	F	1	2	450096777	X
174462594	56184820	48	F	1	1	X	517508140
174462595	56184820	47	M	1	0	X	517508144
174462606	56178364	48	F	1	1	X	517508385
174462607	56178364	47	M	1	0	X	510063265
174462609	56185169	14	F	1	2	450096777	X
174462611	56185169	47	M	1	0	X	517507798
174462617	56185580	14	F	1	2	450096777	X
174462618	56185580	48	F	1	1	X	517508675
174462619	56185580	47	M	1	0	X	517508297
174464350	56176801	49	M	1	0	X	517508235
174464355	56177010	48	F	1	1	X	517663278
174464379	56184835	48	F	1	1	X	517508451
174464384	56177002	49	M	1	0	X	503022728
174464387	56181730	48	F	1	1	X	517508838
174493713	56184608	43	M	1	0	X	517507604
174493715	56184608	15	F	1	2	450096777	X
174493749	56181477	43	M	1	0	X	517508830
174493770	56183106	13	F	1	2	450091718	X
174493772	56183106	40	F	1	1	X	517507688
174493779	56182322	15	F	1	2	450096777	X
174493780	56182322	40	F	1	1	X	517663338
174497669	56178433	2	M	1	2	X	X
174497670	56178433	45	M	1	0	X	506979722
174497686	56185231	45	M	1	0	X	517507612
174497687	56185231	5	M	1	2	X	X
174497710	56184082	45	M	1	0	X	517508394
174497711	56184082	5	M	1	2	X	X
174497737	56181752	2	M	1	2	X	X
174497743	56179629	5	M	1	2	X	X
174497744	56179629	34	F	1	1	X	X
174497749	56181334	2	M	1	2	X	X
174497750	56181334	45	M	1	0	X	506880320
174497751	56181334	5	M	1	2	X	X
174497752	56181334	34	F	1	1	X	X
174497757	56183362	2	M	1	2	X	X
174497758	56183362	45	M	1	0	X	517507281
174497759	56183362	5	M	1	2	X	X
174497826	56184756	45	M	1	0	X	517508047
174510302	56182726	36	M	1	0	X	517508813
174510311	56182968	36	M	1	0	X	517662847
174510314	56181690	36	M	1	0	X	517507363
174510317	56178904	36	M	1	0	X	517663146
174510321	56177994	36	M	1	0	X	517662725
174603605	56177267	46	F	1	0	X	517663180
174603613	56182222	46	F	1	0	X	517507826
174603624	56185173	48	M	1	1	X	517508483
174603625	56185173	46	F	1	0	X	517508057
174603634	56181980	48	M	1	1	X	506878227
174603635	56181980	46	F	1	0	X	517663338
174865066	56177849	48	M	1	0	X	517662701
175296112	56182207	18	M	1	2	450096777	517507702
175296113	56182207	53	M	1	0	X	517507516
175296121	56184991	18	M	1	2	450096777	517507281
175296122	56184991	53	M	1	0	X	517662691
175296124	56178351	18	M	1	2	450096777	517663173
175296125	56178351	53	M	1	0	X	517508009
175296126	56178351	53	F	1	1	X	517507946
175321161	56179855	50	F	1	0	X	517507827
175321169	56177532	50	F	1	0	X	517662846
175660270	56177339	49	F	1	1	X	517662753
175660280	56182756	49	F	1	1	X	517507939
175660284	56185598	49	F	1	1	X	517662850
175660288	56181725	49	F	1	1	X	517508493
175660289	56177364	53	M	1	0	X	517663142
175772547	56181185	12	F	1	2	450096778	X
175772548	56181185	46	F	1	1	X	517507637
175772565	56182039	12	F	1	2	450096778	X
175772566	56182039	46	F	1	1	X	517508589
176074719	56182050	44	F	1	0	X	517507950
176074720	56182050	16	M	1	2	450096777	517507708
176074721	56182050	44	M	1	1	X	X
176216554	56180185	53	M	1	1	X	517508179
176216564	56180832	53	M	1	1	X	517508014
176496295	56185116	26	M	1	0	X	517663177
176496305	56177412	26	M	1	0	X	517663184
176496307	56178029	26	M	1	0	X	517508002
176496318	56183683	26	M	1	0	X	517507364
176496324	56183497	26	M	1	0	X	517508057
176496325	56185384	26	M	1	0	X	517508618
176496328	56177089	26	M	1	0	X	517662868
176587960	56177103	54	F	1	0	X	X
176587967	56180289	56	M	1	1	X	517663328
176587968	56185181	54	F	1	0	X	X
176587969	56185181	56	M	1	1	X	517507628
176587986	56185416	54	F	1	0	X	X
176732752	56184366	76	F	1	0	X	517507778
177014753	56177982	65	F	1	0	X	X
177014759	56179401	65	F	1	0	X	X
177356024	56182771	34	M	1	0	X	517508381
177356025	56184460	34	M	1	0	X	517507587
177356026	56184399	34	M	1	0	X	517508379
177356033	56177877	34	M	1	0	X	517508047
177356042	56179480	34	M	1	0	X	517508242
177468602	56182274	10	M	1	2	450091718	X
177468605	56182274	17	F	1	2	450096777	X
177468606	56182274	44	M	1	0	X	517663292
177468608	56180708	8	F	1	2	450091718	X
177468609	56180708	40	F	1	1	X	517507739
177468610	56180708	17	F	1	2	450096777	X
177468622	56181656	10	M	1	2	450091718	X
177468623	56181656	8	F	1	2	450091718	X
177612026	56180549	44	F	1	0	X	517662682
177669247	56181564	42	M	1	9	X	517508014
177669262	56179975	50	M	1	0	X	517507827
177669263	56179975	42	M	1	9	X	517507734
177669264	56179172	50	M	1	0	X	517508765
177669265	56179172	42	M	1	9	X	517507984
177669269	56181852	42	M	1	9	X	517507587
177669283	56180655	42	M	1	9	X	517507744
177669285	56180716	42	M	1	9	X	517508260
177669292	56177067	50	M	1	0	X	517508832
177669295	56180965	42	M	1	9	X	517507271
177669312	56181717	50	M	1	0	X	517508057
177669313	56181717	42	M	1	9	X	517508057
177669319	56185360	42	M	1	9	X	517508396
177669320	56177887	50	M	1	0	X	517508057
177669321	56177887	42	M	1	9	X	517662725
177809720	56185532	14	M	1	2	450091718	X
177809778	56180512	38	M	1	1	X	517508451
177809782	56180512	16	F	1	2	450063600	X
177809784	56181616	10	F	1	2	450096761	X
177809786	56181616	35	F	1	0	X	X
177809810	56178311	14	M	1	2	450091718	X
177809811	56178311	35	F	1	0	X	X
177809812	56178311	16	F	1	2	450058854	X
177809828	56181289	38	M	1	1	X	517507296
177809831	56181289	35	F	1	0	X	X
177809858	56185037	38	M	1	1	X	517508116
177809860	56185037	14	M	1	2	450091718	X
177916199	56179365	55	M	1	0	X	X
177921155	56176845	42	M	1	0	X	517662713
177921158	56182145	35	M	1	10	X	517507827
177921177	56182539	42	M	1	0	X	517662701
177921178	56182539	35	M	1	10	X	517508293
177921193	56182553	42	M	1	0	X	517508283
177921194	56182553	35	M	1	10	X	517508732
177921201	56182717	42	M	1	0	X	517507785
177921203	56181484	42	M	1	0	X	517508451
177921204	56181484	35	M	1	10	X	517508057
178018476	56184561	37	M	1	0	X	517507744
178018482	56179700	37	M	1	0	X	517508142
178018485	56179400	37	M	1	0	X	517508002
178018486	56184474	37	M	1	0	X	501428188
178018491	56183123	37	M	1	0	X	517507580
178018495	56179726	37	M	1	0	X	517508756
178018498	56179455	37	M	1	0	X	517508057
178018506	56183112	37	M	1	0	X	517508093
178116997	56180432	56	F	1	0	X	517507600
178117006	56182839	55	M	1	1	X	517508804
178117007	56182839	56	F	1	0	X	517507668
178117026	56183694	55	M	1	1	X	517508647
