sp_id	sp_gq_id	age	sex
938940645	450003738	19	F
938940644	450003738	19	F
938940643	450003738	26	F
938940642	450003738	24	F
938940641	450003738	18	F
938940640	450003738	20	F
938940639	450003738	18	F
938940637	450003738	18	F
939686822	450032301	84	F
939686821	450032301	97	F
939686820	450032301	89	F
939686819	450032301	71	F
939686818	450032301	90	F
940542454	450032301	92	M
940542453	450032301	87	M
940542452	450032301	77	M
940542451	450032301	87	M
940542465	450032301	85	M
940542466	450032301	78	M
940542467	450032301	70	M
940542468	450032301	78	M
940542469	450032301	86	M
940542470	450032301	82	M
940542471	450032301	78	M
940542464	450032301	86	M
940542462	450032301	71	M
940542463	450032301	84	M
940542461	450032301	76	M
940542460	450032301	92	M
940542459	450032301	71	M
940542458	450032301	84	M
940542457	450032301	100	M
940542456	450032301	75	M
940542455	450032301	82	M
939686887	450032301	68	F
939686886	450032301	99	F
939686885	450032301	86	F
939686884	450032301	77	F
939686883	450032301	85	F
939686882	450032301	71	F
939686881	450032301	87	F
939686880	450032301	92	F
939686879	450032301	78	F
939686878	450032301	82	F
939686877	450032301	98	F
939686876	450032301	90	F
939686875	450032301	65	F
939686874	450032301	83	F
939686873	450032301	75	F
939686872	450032301	78	F
939686871	450032301	95	F
939686870	450032301	86	F
939686869	450032301	81	F
939686868	450032301	89	F
939686867	450032301	89	F
939686866	450032301	104	F
940542472	450032301	90	M
940542473	450032301	89	M
939686865	450032301	78	F
939686864	450032301	97	F
939686863	450032301	94	F
939686862	450032301	71	F
939686861	450032301	95	F
939686860	450032301	69	F
939686859	450032301	80	F
939686858	450032301	98	F
939686857	450032301	95	F
939686856	450032301	85	F
939686855	450032301	76	F
939686854	450032301	88	F
939686853	450032301	90	F
939686852	450032301	69	F
939686851	450032301	90	F
939686850	450032301	93	F
939686849	450032301	65	F
939686848	450032301	89	F
939686847	450032301	89	F
939686846	450032301	98	F
939686845	450032301	85	F
939686844	450032301	86	F
939686843	450032301	86	F
939686842	450032301	101	F
939686841	450032301	77	F
939686840	450032301	79	F
939686839	450032301	97	F
939686838	450032301	96	F
939686837	450032301	90	F
939686836	450032301	88	F
939686835	450032301	100	F
939686834	450032301	76	F
939686833	450032301	101	F
939686832	450032301	85	F
939686831	450032301	90	F
939686830	450032301	104	F
939686829	450032301	99	F
939686828	450032301	102	F
939686827	450032301	86	F
939686826	450032301	90	F
939686825	450032301	77	F
939686824	450032301	75	F
939686823	450032301	103	F
943198663	450025104	24	M
943198662	450025104	63	M
943198661	450025104	36	M
943198660	450025104	43	M
943198659	450025104	34	M
943198773	450025104	25	M
943198772	450025104	37	M
943198771	450025104	50	M
943198770	450025104	48	M
943198769	450025104	20	M
943198768	450025104	29	M
943198767	450025104	57	M
943198766	450025104	18	M
943198765	450025104	25	M
943198764	450025104	58	M
943198763	450025104	33	M
943198762	450025104	39	M
943198761	450025104	46	M
943198760	450025104	33	M
943198702	450025104	30	M
943198658	450025104	31	M
943198657	450025104	23	M
943198656	450025104	21	M
943198655	450025104	35	M
943198654	450025104	25	M
943198653	450025104	27	M
943198652	450025104	33	M
943198651	450025104	22	M
943198650	450025104	27	M
943198649	450025104	63	M
943198648	450025104	33	M
943198647	450025104	32	M
943198646	450025104	22	M
943198645	450025104	38	M
943198644	450025104	21	M
943198643	450025104	24	M
943198642	450025104	26	M
943198641	450025104	37	M
943198640	450025104	51	M
943198639	450025104	24	M
943198638	450025104	52	M
943198637	450025104	48	M
943198636	450025104	22	M
943198635	450025104	25	M
943198634	450025104	53	M
943198633	450025104	23	M
943198632	450025104	32	M
943198631	450025104	54	M
943198630	450025104	32	M
943198629	450025104	38	M
943198628	450025104	21	M
943198627	450025104	45	M
943198626	450025104	36	M
943198625	450025104	43	M
943198624	450025104	38	M
943198809	450025104	34	M
943198810	450025104	40	M
943198811	450025104	29	M
943198812	450025104	38	M
943198813	450025104	43	M
943198814	450025104	46	M
943198815	450025104	38	M
943198816	450025104	41	M
943198817	450025104	28	M
943198818	450025104	18	M
943198819	450025104	20	M
943198820	450025104	53	M
943198821	450025104	50	M
943198822	450025104	27	M
943198823	450025104	18	M
943198824	450025104	44	M
943198825	450025104	48	M
943198826	450025104	29	M
943198827	450025104	54	M
943198828	450025104	59	M
943198829	450025104	33	M
943198830	450025104	19	M
943198831	450025104	49	M
943198832	450025104	43	M
943198833	450025104	31	M
943198834	450025104	49	M
943198835	450025104	36	M
943198836	450025104	32	M
943198837	450025104	40	M
943198623	450025104	31	M
943198622	450025104	20	M
943198621	450025104	50	M
943198620	450025104	31	M
943198619	450025104	21	M
943198618	450025104	53	M
943198617	450025104	20	M
943198616	450025104	22	M
943198615	450025104	62	M
943198614	450025104	48	M
943198613	450025104	47	M
943198612	450025104	25	M
943198611	450025104	56	M
943198610	450025104	30	M
943198609	450025104	29	M
943198608	450025104	42	M
943198607	450025104	35	M
943198606	450025104	23	M
943198605	450025104	54	M
943198604	450025104	47	M
943198603	450025104	46	M
943198602	450025104	39	M
943198601	450025104	39	M
943198600	450025104	45	M
943198599	450025104	27	M
943198598	450025104	29	M
943198597	450025104	49	M
943198596	450025104	33	M
943198595	450025104	31	M
943198594	450025104	49	M
943198593	450025104	50	M
943198592	450025104	59	M
943198591	450025104	36	M
943198590	450025104	34	M
943198589	450025104	33	M
943198588	450025104	36	M
943198587	450025104	26	M
943198586	450025104	36	M
943198585	450025104	44	M
943198584	450025104	23	M
943198583	450025104	58	M
943198582	450025104	41	M
943198973	450025104	45	M
943198972	450025104	25	M
943198971	450025104	29	M
943198970	450025104	31	M
943198969	450025104	43	M
943198968	450025104	49	M
943198967	450025104	32	M
943198966	450025104	20	M
943198965	450025104	43	M
943198964	450025104	19	M
943198963	450025104	26	M
943198962	450025104	48	M
943198961	450025104	28	M
943198960	450025104	36	M
943198959	450025104	20	M
943198958	450025104	31	M
943198957	450025104	27	M
943198956	450025104	33	M
943198955	450025104	54	M
943198954	450025104	27	M
943198953	450025104	39	M
943198952	450025104	18	M
943198951	450025104	45	M
943198950	450025104	59	M
943198949	450025104	42	M
943198948	450025104	31	M
943198947	450025104	35	M
943198946	450025104	31	M
943198945	450025104	34	M
943198944	450025104	45	M
943198943	450025104	39	M
943198942	450025104	18	M
943198941	450025104	35	M
943198940	450025104	32	M
943198939	450025104	33	M
943198938	450025104	64	M
943198937	450025104	32	M
943198936	450025104	28	M
943198935	450025104	47	M
943198934	450025104	45	M
943198933	450025104	28	M
943198932	450025104	37	M
943198931	450025104	37	M
943198930	450025104	27	M
943198929	450025104	24	M
943198928	450025104	41	M
943198927	450025104	49	M
943198926	450025104	28	M
943198925	450025104	26	M
943198924	450025104	46	M
943198923	450025104	54	M
943198922	450025104	30	M
943198921	450025104	25	M
943198920	450025104	18	M
943198919	450025104	39	M
943198918	450025104	36	M
943198917	450025104	54	M
943198916	450025104	23	M
943198915	450025104	43	M
943198914	450025104	46	M
943198913	450025104	45	M
943198912	450025104	64	M
943198911	450025104	61	M
943198910	450025104	50	M
943198909	450025104	23	M
943198908	450025104	48	M
943198581	450025104	27	M
943198580	450025104	47	M
943198579	450025104	48	M
943198578	450025104	31	M
943198577	450025104	20	M
943198576	450025104	45	M
943198575	450025104	38	M
943198574	450025104	43	M
943198573	450025104	35	M
943198572	450025104	50	M
943198571	450025104	34	M
943198570	450025104	26	M
943198569	450025104	31	M
943198568	450025104	27	M
943198567	450025104	27	M
943198566	450025104	51	M
943198565	450025104	24	M
943198564	450025104	31	M
943198563	450025104	34	M
943198562	450025104	21	M
943198561	450025104	30	M
943198560	450025104	47	M
943198559	450025104	47	M
943198558	450025104	45	M
943198557	450025104	33	M
943198556	450025104	35	M
943198555	450025104	29	M
943198554	450025104	22	M
943198553	450025104	31	M
943198552	450025104	26	M
943198551	450025104	38	M
943198550	450025104	42	M
943198549	450025104	56	M
943198548	450025104	24	M
943198547	450025104	38	M
943198546	450025104	37	M
943198545	450025104	44	M
943198544	450025104	20	M
943198543	450025104	21	M
943198542	450025104	47	M
943198541	450025104	36	M
943198540	450025104	31	M
943198539	450025104	43	M
943198759	450025104	38	M
943198758	450025104	39	M
943198757	450025104	21	M
943198756	450025104	24	M
943198755	450025104	23	M
943198754	450025104	28	M
943198753	450025104	27	M
943198752	450025104	47	M
943198751	450025104	23	M
943198750	450025104	22	M
943198749	450025104	45	M
943198748	450025104	46	M
943198747	450025104	49	M
943198746	450025104	31	M
943198745	450025104	37	M
943198744	450025104	36	M
943198743	450025104	26	M
943198742	450025104	29	M
943198741	450025104	51	M
943198740	450025104	29	M
943198739	450025104	59	M
943198738	450025104	34	M
943198737	450025104	41	M
943198736	450025104	27	M
943198735	450025104	34	M
943198734	450025104	31	M
943198538	450025104	64	M
943198537	450025104	59	M
943198536	450025104	44	M
943198535	450025104	40	M
943198534	450025104	24	M
943198733	450025104	59	M
943198732	450025104	38	M
943198731	450025104	22	M
943198730	450025104	37	M
943198729	450025104	40	M
943198728	450025104	43	M
943198727	450025104	34	M
943198726	450025104	44	M
943198725	450025104	18	M
943198724	450025104	54	M
943198723	450025104	39	M
943198722	450025104	42	M
943199020	450025104	66	M
943199018	450025104	76	M
943199017	450025104	75	M
943199016	450025104	75	M
943199015	450025104	87	M
943199014	450025104	59	M
943199013	450025104	47	M
943199012	450025104	24	M
943199011	450025104	34	M
943199010	450025104	46	M
943199009	450025104	40	M
943199008	450025104	34	M
943199007	450025104	37	M
943199006	450025104	18	M
943199005	450025104	52	M
943199004	450025104	39	M
943199003	450025104	51	M
943199002	450025104	48	M
943199001	450025104	53	M
943199000	450025104	36	M
943198999	450025104	28	M
943198998	450025104	40	M
943198997	450025104	49	M
943198996	450025104	37	M
943198995	450025104	34	M
943198994	450025104	27	M
943198993	450025104	34	M
943198992	450025104	59	M
943198991	450025104	22	M
943198990	450025104	37	M
943198989	450025104	31	M
943198988	450025104	34	M
943198987	450025104	41	M
943198986	450025104	36	M
943198985	450025104	33	M
943198984	450025104	33	M
943198983	450025104	42	M
943198982	450025104	40	M
943198981	450025104	45	M
943198980	450025104	21	M
943198979	450025104	26	M
943198978	450025104	47	M
943198977	450025104	25	M
943198976	450025104	52	M
943198975	450025104	25	M
943198974	450025104	50	M
943198776	450025104	26	M
943198777	450025104	24	M
943198778	450025104	42	M
943198779	450025104	39	M
943198780	450025104	19	M
943198781	450025104	34	M
943198782	450025104	37	M
943198783	450025104	42	M
943198784	450025104	50	M
943198785	450025104	20	M
943198786	450025104	23	M
943198787	450025104	27	M
943198788	450025104	34	M
943198789	450025104	33	M
943198790	450025104	49	M
943198791	450025104	41	M
943198792	450025104	27	M
943198793	450025104	31	M
943198794	450025104	34	M
943198795	450025104	30	M
943198796	450025104	43	M
943198797	450025104	46	M
943198798	450025104	46	M
943198799	450025104	46	M
943198800	450025104	38	M
943198801	450025104	53	M
943198802	450025104	54	M
943198803	450025104	43	M
943198804	450025104	30	M
943198805	450025104	30	M
943198806	450025104	26	M
943198807	450025104	24	M
943198808	450025104	34	M
943198677	450025104	18	M
943198676	450025104	31	M
943198675	450025104	33	M
943198674	450025104	30	M
943198673	450025104	36	M
943198672	450025104	34	M
943198671	450025104	41	M
943198670	450025104	33	M
943198669	450025104	50	M
943198668	450025104	56	M
943198667	450025104	28	M
943198666	450025104	50	M
943198665	450025104	22	M
943198664	450025104	40	M
943198879	450025104	30	M
943198878	450025104	37	M
943198877	450025104	26	M
943198876	450025104	25	M
943198875	450025104	42	M
943198874	450025104	46	M
943198873	450025104	23	M
943198872	450025104	37	M
943198871	450025104	50	M
943198907	450025104	44	M
943198906	450025104	31	M
943198905	450025104	46	M
943198904	450025104	25	M
943198903	450025104	27	M
943198902	450025104	44	M
943198901	450025104	27	M
943198900	450025104	43	M
943198899	450025104	48	M
943198898	450025104	27	M
943198897	450025104	39	M
943198896	450025104	37	M
943198895	450025104	58	M
943198894	450025104	21	M
943198893	450025104	36	M
943198892	450025104	45	M
943198891	450025104	26	M
943198890	450025104	31	M
943198889	450025104	42	M
943198888	450025104	27	M
943198887	450025104	21	M
943198886	450025104	27	M
943198885	450025104	51	M
943198884	450025104	46	M
943198883	450025104	43	M
943198882	450025104	47	M
943198881	450025104	33	M
943198880	450025104	36	M
943198701	450025104	22	M
943198775	450025104	45	M
943198774	450025104	25	M
943198700	450025104	29	M
943198699	450025104	41	M
943198698	450025104	33	M
943198697	450025104	31	M
943198696	450025104	29	M
943198695	450025104	52	M
943198694	450025104	35	M
943198693	450025104	26	M
943198692	450025104	25	M
943198691	450025104	35	M
943198690	450025104	28	M
943198689	450025104	21	M
943198688	450025104	42	M
943198687	450025104	33	M
943198686	450025104	25	M
943198685	450025104	31	M
943198684	450025104	52	M
943198683	450025104	45	M
943198682	450025104	24	M
943198681	450025104	50	M
943198680	450025104	24	M
943198679	450025104	29	M
943198678	450025104	29	M
943199032	450025104	81	M
943199031	450025104	69	M
943199030	450025104	70	M
943199029	450025104	85	M
943199028	450025104	67	M
943199027	450025104	68	M
943199026	450025104	71	M
943199025	450025104	80	M
943199024	450025104	67	M
943199023	450025104	74	M
943199022	450025104	77	M
943199021	450025104	84	M
943199019	450025104	71	M
943198721	450025104	43	M
943198720	450025104	21	M
943198719	450025104	39	M
943198718	450025104	20	M
943198717	450025104	51	M
943198716	450025104	18	M
943198715	450025104	28	M
943198714	450025104	25	M
943198713	450025104	21	M
943198712	450025104	27	M
943198711	450025104	27	M
943198710	450025104	22	M
943198709	450025104	31	M
943198838	450025104	27	M
943198839	450025104	23	M
943198840	450025104	39	M
943198841	450025104	26	M
943198842	450025104	30	M
943198843	450025104	36	M
943198844	450025104	39	M
943198845	450025104	30	M
943198846	450025104	47	M
943198847	450025104	29	M
943198848	450025104	35	M
943198849	450025104	51	M
943198850	450025104	33	M
943198851	450025104	48	M
943198852	450025104	35	M
943198853	450025104	39	M
943198854	450025104	47	M
943198855	450025104	24	M
943198856	450025104	40	M
943198857	450025104	53	M
943198858	450025104	43	M
943198859	450025104	54	M
943198860	450025104	36	M
943198861	450025104	39	M
943198862	450025104	40	M
943198863	450025104	36	M
943198864	450025104	51	M
943198865	450025104	48	M
943198866	450025104	45	M
943198867	450025104	23	M
943198868	450025104	30	M
943198869	450025104	20	M
943198870	450025104	34	M
943198708	450025104	25	M
943198707	450025104	30	M
943198706	450025104	28	M
943198705	450025104	23	M
943198704	450025104	27	M
943198703	450025104	40	M
943199051	450025105	13	M
943199052	450025105	17	M
943199053	450025105	17	M
943199049	450025105	14	M
943199048	450025105	15	M
943199047	450025105	15	M
943199046	450025105	16	M
943199045	450025105	17	M
943199044	450025105	16	M
943199043	450025105	16	M
943199042	450025105	17	M
943199041	450025105	17	M
943199040	450025105	15	M
943199039	450025105	14	M
943199038	450025105	16	M
943199037	450025105	17	M
943199033	450025105	15	M
943199034	450025105	17	M
943199050	450025105	13	M
943199035	450025105	16	M
943199036	450025105	17	M
943199059	450025105	15	M
943199058	450025105	17	M
943199057	450025105	17	M
943199056	450025105	16	M
943199055	450025105	16	M
943199054	450025105	17	M
943199060	450025106	17	F
943199080	450025106	17	F
943199066	450025106	14	F
943199067	450025106	17	F
943199068	450025106	17	F
943199069	450025106	17	F
943199070	450025106	14	F
943199071	450025106	13	F
943199072	450025106	13	F
943199073	450025106	17	F
943199074	450025106	17	F
943199075	450025106	17	F
943199076	450025106	16	F
943199077	450025106	17	F
943199078	450025106	17	F
943199079	450025106	17	F
943199065	450025106	17	F
943199081	450025106	15	F
943199082	450025106	17	F
943199083	450025106	17	F
943199084	450025106	17	F
943199085	450025106	16	F
943199086	450025106	16	F
943199087	450025106	16	F
943199064	450025106	16	F
943199063	450025106	17	F
943199062	450025106	13	F
943199061	450025106	17	F
939897622	450037480	81	F
939897623	450037480	89	F
939897624	450037480	88	F
939897625	450037480	81	F
939897626	450037480	81	F
939897627	450037480	86	F
939897628	450037480	90	F
940625726	450037480	69	M
940625725	450037480	76	M
940625724	450037480	81	M
940625723	450037480	78	M
940625722	450037480	68	M
939897629	450037480	82	F
939897637	450037480	70	F
939897636	450037480	83	F
939897635	450037480	96	F
939897634	450037480	101	F
939897633	450037480	86	F
939897632	450037480	84	F
939897631	450037480	77	F
939897630	450037480	90	F
943199126	450007491	36	M
943199137	450007491	20	M
943199136	450007491	32	M
943199135	450007491	42	M
943199134	450007491	36	M
943199133	450007491	35	M
943199132	450007491	58	M
943199131	450007491	33	M
943199130	450007491	50	M
943199129	450007491	32	M
943199128	450007491	28	M
943199127	450007491	35	M
943199125	450007491	22	M
943199124	450007491	20	M
943199123	450007491	26	M
943199122	450007491	37	M
943199121	450007491	33	M
943199120	450007491	29	M
943199119	450007491	28	M
943199118	450007491	51	M
943199117	450007491	27	M
943199116	450007491	54	M
943199115	450007491	41	M
943199114	450007491	39	M
943199113	450007491	18	M
943199112	450007491	31	M
943199111	450007491	53	M
943199110	450007491	43	M
943199109	450007491	33	M
943199108	450007491	36	M
943199107	450007491	23	M
943199106	450007491	21	M
943199105	450007491	58	M
943199104	450007491	27	M
943199103	450007491	24	M
943199102	450007491	23	M
943199101	450007491	22	M
943199100	450007491	36	M
943199099	450007491	35	M
943199098	450007491	59	M
943199097	450007491	30	M
943199096	450007491	43	M
943199095	450007491	23	M
943199094	450007491	47	M
943199093	450007491	42	M
943199092	450007491	40	M
943199091	450007491	36	M
943199090	450007491	22	M
943199089	450007491	51	M
943199088	450007491	20	M
943199147	450025107	23	F
943199140	450025107	45	F
943199141	450025107	50	F
943199142	450025107	30	F
943199143	450025107	36	F
943199144	450025107	18	F
943199145	450025107	28	F
943199146	450025107	38	F
943199138	450025107	46	F
943199139	450025107	38	F
938940506	450005063	21	F
938940505	450005063	18	F
938940504	450005063	18	F
938940501	450005063	22	F
938940502	450005063	19	F
938940503	450005063	20	F
938940507	450005063	26	F
938940447	450005064	18	F
938940456	450005064	21	F
938940455	450005064	23	F
938940454	450005064	22	F
938940453	450005064	18	F
938940452	450005064	20	F
938940451	450005064	21	F
938940450	450005064	20	F
938940449	450005064	21	F
938940448	450005064	20	F
938940446	450005064	24	F
938940445	450005064	18	F
938940444	450005064	18	F
938940443	450005064	18	F
938940442	450005064	20	F
938940441	450005064	20	F
938940440	450005064	20	F
938940439	450005064	19	M
938940438	450005064	24	M
938940437	450005064	22	M
938940436	450005064	19	M
938940435	450005064	20	M
938940434	450005064	23	M
938940433	450005064	19	M
938940432	450005064	19	M
938940431	450005064	23	M
938940430	450005064	23	M
938940429	450005064	21	M
938940428	450005064	21	M
938940427	450005064	19	M
938940426	450005064	18	M
938940425	450005064	19	M
938940424	450005064	18	M
938940423	450005064	18	M
938940422	450005064	22	M
938940421	450005064	34	M
938940420	450005064	24	M
938940419	450005064	19	M
938940418	450005064	34	M
938940417	450005064	19	M
938940416	450005064	19	M
938940415	450005064	25	M
938940414	450005064	24	M
938940413	450005064	19	M
938940412	450005064	23	M
938940411	450005064	20	M
938940410	450005064	19	M
938940409	450005064	19	M
938940408	450005064	24	M
938940407	450005064	18	M
938940406	450005064	24	M
938940405	450005064	23	M
938940404	450005064	23	M
938940403	450005064	24	M
938940402	450005064	21	M
938940401	450005064	19	M
938940400	450005064	24	M
938940399	450005064	18	M
938940398	450005064	18	M
938940358	450005064	20	M
938940359	450005064	19	M
938940360	450005064	21	M
938940361	450005064	18	M
938940362	450005064	23	M
938940363	450005064	18	M
938940364	450005064	23	M
938940365	450005064	18	M
938940366	450005064	19	M
938940367	450005064	24	M
938940368	450005064	19	M
938940369	450005064	18	M
938940370	450005064	18	M
938940371	450005064	22	M
938940372	450005064	20	M
938940373	450005064	18	M
938940374	450005064	18	M
938940375	450005064	18	M
938940376	450005064	19	M
938940377	450005064	24	M
938940378	450005064	19	M
938940379	450005064	22	M
938940380	450005064	20	M
938940381	450005064	22	M
938940382	450005064	20	M
938940383	450005064	18	M
938940384	450005064	19	M
938940385	450005064	19	M
938940386	450005064	23	M
938940387	450005064	23	M
938940388	450005064	21	M
938940389	450005064	21	M
938940390	450005064	23	M
938940391	450005064	18	M
938940392	450005064	20	M
938940393	450005064	19	M
938940394	450005064	19	M
938940395	450005064	22	M
938940396	450005064	20	M
938940397	450005064	34	M
938940500	450005064	19	F
938940499	450005064	18	F
938940498	450005064	19	F
938940497	450005064	19	F
938940496	450005064	20	F
938940495	450005064	24	F
938940494	450005064	19	F
938940493	450005064	18	F
938940492	450005064	21	F
938940491	450005064	20	F
938940490	450005064	19	F
938940489	450005064	21	F
938940488	450005064	18	F
938940487	450005064	19	F
938940486	450005064	19	F
938940485	450005064	23	F
938940484	450005064	20	F
938940483	450005064	19	F
938940482	450005064	20	F
938940481	450005064	22	F
938940480	450005064	22	F
938940479	450005064	19	F
938940478	450005064	19	F
938940477	450005064	18	F
938940476	450005064	18	F
938940475	450005064	18	F
938940474	450005064	19	F
938940473	450005064	19	F
938940472	450005064	23	F
938940471	450005064	47	F
938940470	450005064	19	F
938940469	450005064	18	F
938940468	450005064	19	F
938940467	450005064	22	F
938940466	450005064	28	F
938940465	450005064	19	F
938940464	450005064	22	F
938940463	450005064	21	F
938940462	450005064	20	F
938940461	450005064	18	F
938940460	450005064	19	F
938940459	450005064	19	F
938940458	450005064	18	F
938940457	450005064	18	F
943198525	450025108	40	M
943198522	450025108	52	M
943198523	450025108	22	M
943198524	450025108	19	M
943198527	450025108	36	M
943198526	450025108	44	M
943198533	450025109	20	F
943198532	450025109	44	F
943198531	450025109	48	F
943198530	450025109	52	F
943198528	450025109	41	F
943198529	450025109	42	F
