sp_id	sp_gq_id	age	sex
943201416	450006442	23	M
943201415	450006442	59	M
943201414	450006442	37	M
943201413	450006442	46	M
943201412	450006442	27	M
943201411	450006442	64	M
943201410	450006442	49	M
943201409	450006442	27	M
943201408	450006442	39	M
943201407	450006442	47	M
943201406	450006442	20	M
943201405	450006442	38	M
943201404	450006442	38	M
943201403	450006442	29	M
943201402	450006442	56	M
943201401	450006442	29	M
943201400	450006442	26	M
943201399	450006442	35	M
943201398	450006442	39	M
943201397	450006442	32	M
943201396	450006442	64	M
943201395	450006442	41	M
943201394	450006442	35	M
943201393	450006442	50	M
943201392	450006442	32	M
943201391	450006442	25	M
943201390	450006442	43	M
943201389	450006442	42	M
943201388	450006442	22	M
943201387	450006442	45	M
943201386	450006442	35	M
943201385	450006442	43	M
943201384	450006442	34	M
943201383	450006442	30	M
943201382	450006442	38	M
943201381	450006442	47	M
943201380	450006442	29	M
943201379	450006442	24	M
943201378	450006442	49	M
943201377	450006442	27	M
943201376	450006442	31	M
943201375	450006442	29	M
943201374	450006442	48	M
943201373	450006442	32	M
943201372	450006442	36	M
943201371	450006442	30	M
943201370	450006442	27	M
943201369	450006442	26	M
943201088	450006442	34	M
943201089	450006442	40	M
943201090	450006442	39	M
943201091	450006442	33	M
943201092	450006442	35	M
943201093	450006442	61	M
943201094	450006442	31	M
943201095	450006442	22	M
943201096	450006442	39	M
943201097	450006442	38	M
943201098	450006442	36	M
943201099	450006442	47	M
943201100	450006442	33	M
943201101	450006442	36	M
943201102	450006442	23	M
943201103	450006442	42	M
943201104	450006442	27	M
943201105	450006442	38	M
943201106	450006442	51	M
943201107	450006442	25	M
943201108	450006442	35	M
943201109	450006442	48	M
943201110	450006442	41	M
943201111	450006442	44	M
943201112	450006442	53	M
943201113	450006442	28	M
943201114	450006442	26	M
943201115	450006442	30	M
943201116	450006442	46	M
943201117	450006442	33	M
943201118	450006442	30	M
943201119	450006442	33	M
943201120	450006442	24	M
943201121	450006442	52	M
943201122	450006442	53	M
943201123	450006442	47	M
943201124	450006442	44	M
943201125	450006442	20	M
943201126	450006442	26	M
943201127	450006442	30	M
943201128	450006442	30	M
943201129	450006442	36	M
943201130	450006442	61	M
943201131	450006442	25	M
943201132	450006442	25	M
943201133	450006442	37	M
943201134	450006442	48	M
943201135	450006442	22	M
943201136	450006442	43	M
943201137	450006442	49	M
943201138	450006442	25	M
943201139	450006442	24	M
943201140	450006442	54	M
943201141	450006442	50	M
943201142	450006442	38	M
943201143	450006442	46	M
943201144	450006442	24	M
943201145	450006442	46	M
943201146	450006442	56	M
943201147	450006442	42	M
943201148	450006442	41	M
943201149	450006442	34	M
943201150	450006442	33	M
943201151	450006442	25	M
943201152	450006442	30	M
943201153	450006442	26	M
943201154	450006442	36	M
943201155	450006442	48	M
943201156	450006442	39	M
943201157	450006442	45	M
943201158	450006442	35	M
943201159	450006442	47	M
943201160	450006442	35	M
943201161	450006442	31	M
943201162	450006442	46	M
943201163	450006442	21	M
943201164	450006442	53	M
943201165	450006442	28	M
943201166	450006442	41	M
943201167	450006442	28	M
943201168	450006442	23	M
943201169	450006442	32	M
943201170	450006442	42	M
943201171	450006442	33	M
943201172	450006442	32	M
943201173	450006442	43	M
943201330	450006442	24	M
943201329	450006442	46	M
943201328	450006442	29	M
943201327	450006442	40	M
943201326	450006442	47	M
943201325	450006442	62	M
943201324	450006442	46	M
943201323	450006442	22	M
943201322	450006442	33	M
943201321	450006442	46	M
943201320	450006442	33	M
943201319	450006442	35	M
943201318	450006442	33	M
943201317	450006442	28	M
943201316	450006442	24	M
943201315	450006442	26	M
943201314	450006442	23	M
943201313	450006442	37	M
943201312	450006442	18	M
943201311	450006442	36	M
943201310	450006442	33	M
943201309	450006442	49	M
943201308	450006442	25	M
943201307	450006442	28	M
943201306	450006442	28	M
943201305	450006442	34	M
943201304	450006442	42	M
943201303	450006442	39	M
943201302	450006442	57	M
943201301	450006442	23	M
943201300	450006442	24	M
943201299	450006442	25	M
943201298	450006442	26	M
943201297	450006442	54	M
943201296	450006442	50	M
943201295	450006442	34	M
943201294	450006442	27	M
943201293	450006442	30	M
943201292	450006442	25	M
943201291	450006442	29	M
943201290	450006442	24	M
943201289	450006442	34	M
943201288	450006442	49	M
943201287	450006442	41	M
943201286	450006442	46	M
943201285	450006442	37	M
943201284	450006442	21	M
943201283	450006442	45	M
943201282	450006442	35	M
943201281	450006442	28	M
943201280	450006442	25	M
943201279	450006442	45	M
943201278	450006442	46	M
943201277	450006442	55	M
943201276	450006442	51	M
943201275	450006442	28	M
943201274	450006442	38	M
943201273	450006442	56	M
943201272	450006442	39	M
943201271	450006442	48	M
943201270	450006442	45	M
943201269	450006442	37	M
943201268	450006442	40	M
943201267	450006442	26	M
943201266	450006442	21	M
943201265	450006442	51	M
943201264	450006442	29	M
943201263	450006442	38	M
943201262	450006442	26	M
943201261	450006442	23	M
943201260	450006442	57	M
943201259	450006442	19	M
943201258	450006442	44	M
943201257	450006442	36	M
943201256	450006442	34	M
943201255	450006442	29	M
943201254	450006442	49	M
943201253	450006442	40	M
943201252	450006442	20	M
943201251	450006442	51	M
943201250	450006442	51	M
943201249	450006442	20	M
943201248	450006442	33	M
943201247	450006442	52	M
943201246	450006442	44	M
943201245	450006442	36	M
943201244	450006442	44	M
943201243	450006442	23	M
943201242	450006442	21	M
943201241	450006442	24	M
943201240	450006442	31	M
943201239	450006442	57	M
943201238	450006442	29	M
943201237	450006442	46	M
943201236	450006442	47	M
943201235	450006442	53	M
943201234	450006442	43	M
943201233	450006442	59	M
943201232	450006442	21	M
943201231	450006442	44	M
943201230	450006442	31	M
943201229	450006442	55	M
943201228	450006442	25	M
943201227	450006442	47	M
943201226	450006442	39	M
943201225	450006442	59	M
943201224	450006442	48	M
943201223	450006442	31	M
943201222	450006442	39	M
943201221	450006442	34	M
943201220	450006442	33	M
943201219	450006442	27	M
943201218	450006442	30	M
943201174	450006442	20	M
943201217	450006442	38	M
943201216	450006442	25	M
943201215	450006442	44	M
943201214	450006442	31	M
943201213	450006442	36	M
943201212	450006442	22	M
943201211	450006442	52	M
943201210	450006442	26	M
943201209	450006442	56	M
943201208	450006442	62	M
943201207	450006442	28	M
943201206	450006442	31	M
943201205	450006442	49	M
943201204	450006442	39	M
943201203	450006442	28	M
943201202	450006442	34	M
943201201	450006442	45	M
943201200	450006442	39	M
943201199	450006442	30	M
943201175	450006442	45	M
943201198	450006442	23	M
943201197	450006442	29	M
943201196	450006442	34	M
943201195	450006442	22	M
943201194	450006442	36	M
943201193	450006442	39	M
943201192	450006442	38	M
943201191	450006442	55	M
943201190	450006442	24	M
943201189	450006442	27	M
943201176	450006442	38	M
943201177	450006442	26	M
943201178	450006442	44	M
943201179	450006442	40	M
943201180	450006442	42	M
943201181	450006442	25	M
943201182	450006442	37	M
943201183	450006442	31	M
943201184	450006442	46	M
943201185	450006442	51	M
943201186	450006442	41	M
943201188	450006442	62	M
943200860	450006442	52	M
943200861	450006442	58	M
943200862	450006442	44	M
943200863	450006442	19	M
943200864	450006442	28	M
943200865	450006442	48	M
943200866	450006442	43	M
943200867	450006442	34	M
943200868	450006442	44	M
943200869	450006442	51	M
943200870	450006442	50	M
943200871	450006442	23	M
943200872	450006442	34	M
943200873	450006442	28	M
943200874	450006442	41	M
943200875	450006442	29	M
943200876	450006442	40	M
943200877	450006442	31	M
943200878	450006442	25	M
943200879	450006442	56	M
943200880	450006442	35	M
943200881	450006442	25	M
943200882	450006442	20	M
943200883	450006442	42	M
943200884	450006442	25	M
943200885	450006442	23	M
943200886	450006442	30	M
943200887	450006442	36	M
943200888	450006442	52	M
943200889	450006442	25	M
943200890	450006442	52	M
943200891	450006442	55	M
943200892	450006442	33	M
943200893	450006442	46	M
943200894	450006442	21	M
943200895	450006442	28	M
943200896	450006442	22	M
943200897	450006442	29	M
943201368	450006442	48	M
943201367	450006442	63	M
943201366	450006442	34	M
943201365	450006442	20	M
943201364	450006442	22	M
943201363	450006442	20	M
943201362	450006442	49	M
943201361	450006442	30	M
943201360	450006442	45	M
943201359	450006442	45	M
943201358	450006442	40	M
943201357	450006442	25	M
943200898	450006442	36	M
943200899	450006442	45	M
943200900	450006442	42	M
943200901	450006442	30	M
943200902	450006442	33	M
943200903	450006442	57	M
943200904	450006442	26	M
943200905	450006442	38	M
943200906	450006442	20	M
943200907	450006442	44	M
943200908	450006442	39	M
943200909	450006442	28	M
943200910	450006442	38	M
943200911	450006442	50	M
943200912	450006442	41	M
943200913	450006442	28	M
943200914	450006442	50	M
943200915	450006442	45	M
943200916	450006442	18	M
943200917	450006442	51	M
943200918	450006442	54	M
943200919	450006442	33	M
943200920	450006442	47	M
943200921	450006442	23	M
943200922	450006442	25	M
943200923	450006442	44	M
943200924	450006442	47	M
943200925	450006442	44	M
943200926	450006442	36	M
943200927	450006442	36	M
943200928	450006442	53	M
943200929	450006442	35	M
943200930	450006442	24	M
943200931	450006442	31	M
943200932	450006442	40	M
943200933	450006442	46	M
943200934	450006442	38	M
943200935	450006442	34	M
943200936	450006442	33	M
943200937	450006442	22	M
943200938	450006442	59	M
943200939	450006442	27	M
943200940	450006442	39	M
943200941	450006442	58	M
943200942	450006442	52	M
943200943	450006442	56	M
943200944	450006442	45	M
943200945	450006442	36	M
943200946	450006442	21	M
943200947	450006442	25	M
943200948	450006442	46	M
943200949	450006442	41	M
943200950	450006442	45	M
943200951	450006442	48	M
943200952	450006442	64	M
943200953	450006442	20	M
943200954	450006442	36	M
943200955	450006442	37	M
943200956	450006442	54	M
943200957	450006442	35	M
943200958	450006442	63	M
943200959	450006442	38	M
943200960	450006442	33	M
943200961	450006442	59	M
943200962	450006442	24	M
943200963	450006442	32	M
943200964	450006442	50	M
943200965	450006442	49	M
943200966	450006442	43	M
943200967	450006442	35	M
943200968	450006442	37	M
943200969	450006442	52	M
943200970	450006442	37	M
943200971	450006442	27	M
943200972	450006442	43	M
943200973	450006442	53	M
943200974	450006442	36	M
943200975	450006442	23	M
943200976	450006442	49	M
943200977	450006442	26	M
943200978	450006442	22	M
943200979	450006442	41	M
943200980	450006442	24	M
943200981	450006442	30	M
943200982	450006442	46	M
943200983	450006442	28	M
943200984	450006442	35	M
943200985	450006442	25	M
943200986	450006442	28	M
943200987	450006442	35	M
943200988	450006442	33	M
943200989	450006442	49	M
943200990	450006442	38	M
943200991	450006442	41	M
943200992	450006442	63	M
943200993	450006442	26	M
943200994	450006442	24	M
943200995	450006442	50	M
943200996	450006442	47	M
943200997	450006442	25	M
943200998	450006442	49	M
943200999	450006442	33	M
943201000	450006442	55	M
943201001	450006442	31	M
943201002	450006442	51	M
943201003	450006442	46	M
943201004	450006442	42	M
943201005	450006442	61	M
943201006	450006442	38	M
943201356	450006442	23	M
943201355	450006442	50	M
943201354	450006442	40	M
943201353	450006442	52	M
943201352	450006442	42	M
943201351	450006442	25	M
943201350	450006442	49	M
943201349	450006442	20	M
943201348	450006442	45	M
943201347	450006442	47	M
943201346	450006442	30	M
943201345	450006442	27	M
943201344	450006442	25	M
943201343	450006442	49	M
943201342	450006442	20	M
943201341	450006442	37	M
943201340	450006442	33	M
943201339	450006442	53	M
943201338	450006442	30	M
943201337	450006442	40	M
943201336	450006442	45	M
943201335	450006442	41	M
943201334	450006442	47	M
943201333	450006442	26	M
943201332	450006442	25	M
943201331	450006442	31	M
943201007	450006442	42	M
943201008	450006442	29	M
943201009	450006442	64	M
943201010	450006442	45	M
943201011	450006442	32	M
943201012	450006442	60	M
943201013	450006442	19	M
943201014	450006442	20	M
943201015	450006442	54	M
943201016	450006442	30	M
943201017	450006442	51	M
943201018	450006442	32	M
943201019	450006442	25	M
943201020	450006442	49	M
943201021	450006442	22	M
943201022	450006442	44	M
943201023	450006442	25	M
943201024	450006442	41	M
943201025	450006442	32	M
943201026	450006442	32	M
943201027	450006442	54	M
943201028	450006442	31	M
943201029	450006442	38	M
943201030	450006442	47	M
943201031	450006442	41	M
943201032	450006442	23	M
943201033	450006442	48	M
943201034	450006442	42	M
943201035	450006442	43	M
943201036	450006442	33	M
943201037	450006442	38	M
943201038	450006442	36	M
943201039	450006442	35	M
943201040	450006442	22	M
943201041	450006442	47	M
943201042	450006442	30	M
943201043	450006442	43	M
943201044	450006442	31	M
943201045	450006442	39	M
943201046	450006442	30	M
943201047	450006442	58	M
943201048	450006442	35	M
943201049	450006442	26	M
943201050	450006442	25	M
943201051	450006442	34	M
943201052	450006442	29	M
943201053	450006442	41	M
943201054	450006442	23	M
943201055	450006442	26	M
943201056	450006442	42	M
943201057	450006442	42	M
943201058	450006442	43	M
943201059	450006442	49	M
943201060	450006442	54	M
943201061	450006442	25	M
943201062	450006442	52	M
943201063	450006442	35	M
943201064	450006442	32	M
943201065	450006442	32	M
943201066	450006442	25	M
943201067	450006442	41	M
943201068	450006442	44	M
943201069	450006442	36	M
943201070	450006442	33	M
943201071	450006442	22	M
943201072	450006442	35	M
943201073	450006442	30	M
943201074	450006442	48	M
943201075	450006442	43	M
943201076	450006442	26	M
943201077	450006442	36	M
943201078	450006442	47	M
943201079	450006442	22	M
943201080	450006442	26	M
943201081	450006442	41	M
943201082	450006442	53	M
943201083	450006442	33	M
943201084	450006442	32	M
943201085	450006442	47	M
943201086	450006442	46	M
943201087	450006442	56	M
943201502	450025090	18	F
943201548	450006970	19	M
943201549	450006970	40	M
943201550	450006970	42	M
943201546	450006970	28	M
943201539	450006970	33	M
943201540	450006970	63	M
943201541	450006970	45	M
943201542	450006970	25	M
943201543	450006970	21	M
943201544	450006970	27	M
943201545	450006970	32	M
943201547	450006970	46	M
943201507	450006970	24	M
943201508	450006970	31	M
943201509	450006970	46	M
943201510	450006970	50	M
943201511	450006970	58	M
943201512	450006970	37	M
943201513	450006970	32	M
943201514	450006970	55	M
943201515	450006970	25	M
943201516	450006970	51	M
943201517	450006970	22	M
943201503	450006970	36	M
943201518	450006970	41	M
943201519	450006970	29	M
943201520	450006970	57	M
943201521	450006970	64	M
943201522	450006970	31	M
943201523	450006970	35	M
943201524	450006970	35	M
943201525	450006970	37	M
943201526	450006970	37	M
943201527	450006970	64	M
943201528	450006970	40	M
943201505	450006970	24	M
943201506	450006970	36	M
943201504	450006970	27	M
943201529	450006970	28	M
943201530	450006970	46	M
943201531	450006970	48	M
943201532	450006970	46	M
943201533	450006970	43	M
943201534	450006970	20	M
943201535	450006970	37	M
943201536	450006970	26	M
943201537	450006970	20	M
943201538	450006970	35	M
943201552	450025091	29	F
943201553	450025091	51	F
943201554	450025091	44	F
943201555	450025091	22	F
943201556	450025091	47	F
943201557	450025091	31	F
943201558	450025091	46	F
943201551	450025091	52	F
939686888	450032296	86	F
939686890	450032296	93	F
940542482	450032296	78	M
940542481	450032296	83	M
940542480	450032296	89	M
940542479	450032296	81	M
940542478	450032296	74	M
940542477	450032296	89	M
940542476	450032296	67	M
940542475	450032296	84	M
940542474	450032296	85	M
939373204	450032296	46	F
939373205	450032296	46	F
940542483	450032296	93	M
939686896	450032296	90	F
939686897	450032296	92	F
939686898	450032296	78	F
939686899	450032296	88	F
939686900	450032296	85	F
939686901	450032296	87	F
939686891	450032296	80	F
939686892	450032296	85	F
939686893	450032296	92	F
939686894	450032296	81	F
939686895	450032296	85	F
939686889	450032296	90	F
939373206	450032297	58	F
940542492	450032297	78	M
940542490	450032297	80	M
940542491	450032297	65	M
939686902	450032297	89	F
939686903	450032297	84	F
939686904	450032297	100	F
939686905	450032297	95	F
939686906	450032297	94	F
939686907	450032297	85	F
939686908	450032297	76	F
939686909	450032297	85	F
939686910	450032297	82	F
939686911	450032297	72	F
939686912	450032297	70	F
939686913	450032297	90	F
939686914	450032297	102	F
940542484	450032297	82	M
940542485	450032297	86	M
940542486	450032297	88	M
940542487	450032297	90	M
940542488	450032297	90	M
940542489	450032297	76	M
940327968	450032298	57	M
939686918	450032298	87	F
940327969	450032298	46	M
939686919	450032298	85	F
939686920	450032298	86	F
939686921	450032298	76	F
939686922	450032298	86	F
939686928	450032298	88	F
939686927	450032298	89	F
939686926	450032298	86	F
939686925	450032298	80	F
940542493	450032298	95	M
939686924	450032298	90	F
940542494	450032298	73	M
940542503	450032298	94	M
940542495	450032298	79	M
940542496	450032298	85	M
940542497	450032298	69	M
940542498	450032298	75	M
940542499	450032298	76	M
940542500	450032298	81	M
940542501	450032298	82	M
940542502	450032298	88	M
939686923	450032298	87	F
939686915	450032298	87	F
939686916	450032298	80	F
939686917	450032298	95	F
