sp_id	sp_gq_id	age	sex
938943860	450003742	21	M
938943859	450003742	19	M
938943858	450003742	19	M
938943857	450003742	21	M
938943856	450003742	20	M
938943855	450003742	22	M
938943854	450003742	19	M
938943853	450003742	24	M
938943852	450003742	20	M
938943851	450003742	18	M
938943850	450003742	18	M
938943849	450003742	19	M
938943848	450003742	19	M
938943847	450003742	21	M
938943846	450003742	23	M
938943845	450003742	19	M
938943844	450003742	19	M
938943843	450003742	22	M
938943842	450003742	19	M
938943841	450003742	22	M
938943840	450003742	19	M
938943839	450003742	22	M
938943838	450003742	18	M
938943837	450003742	22	M
938943836	450003742	19	M
938943835	450003742	19	M
938943834	450003742	18	M
938943833	450003742	19	M
938943832	450003742	20	M
938943831	450003742	23	M
938943830	450003742	21	M
938943829	450003742	18	M
938943828	450003742	20	M
938943827	450003742	19	M
938943826	450003742	19	M
938943825	450003742	22	M
938943824	450003742	19	M
938943823	450003742	20	M
938943822	450003742	29	M
938943821	450003742	19	M
938943820	450003742	19	M
938943819	450003742	21	M
938943818	450003742	22	M
938943817	450003742	18	M
938943816	450003742	19	M
938943815	450003742	33	M
938943814	450003742	21	M
938943813	450003742	20	M
938943812	450003742	19	M
938943811	450003742	18	M
938943810	450003742	19	M
938943809	450003742	18	M
938943808	450003742	19	M
938943807	450003742	19	M
938943806	450003742	19	M
938943805	450003742	19	M
938943804	450003742	20	M
938943803	450003742	21	M
938943802	450003742	18	M
938943801	450003742	19	M
938943800	450003742	18	M
938943799	450003742	20	M
938943798	450003742	23	M
938943797	450003742	19	M
938943796	450003742	21	M
938943795	450003742	18	M
938943794	450003742	21	M
938943793	450003742	21	M
938943792	450003742	19	M
938943791	450003742	20	M
938943790	450003742	17	M
940145760	450045129	87	F
940145761	450045129	85	F
940726159	450045129	84	M
940726160	450045129	78	M
940726161	450045129	86	M
940726162	450045129	70	M
940726163	450045129	86	M
940726164	450045129	83	M
940726165	450045129	83	M
940726166	450045129	78	M
940726167	450045129	81	M
940726170	450045129	79	M
940726169	450045129	88	M
940726168	450045129	66	M
940145730	450045129	86	F
940145731	450045129	87	F
940145732	450045129	90	F
940145733	450045129	90	F
940145734	450045129	88	F
940145728	450045129	86	F
940145727	450045129	81	F
940145729	450045129	83	F
940145726	450045129	97	F
940145725	450045129	91	F
939311921	450045129	56	F
940726148	450045129	76	M
939291116	450045129	64	F
940726149	450045129	82	M
940726150	450045129	93	M
940726151	450045129	79	M
940726152	450045129	74	M
940726153	450045129	83	M
940726154	450045129	75	M
940726155	450045129	80	M
940726156	450045129	67	M
940397536	450045129	59	M
940397535	450045129	45	M
940397534	450045129	64	M
940726157	450045129	69	M
940726158	450045129	83	M
940145735	450045129	81	F
940145736	450045129	68	F
940145737	450045129	89	F
940145738	450045129	77	F
940145739	450045129	99	F
940145740	450045129	78	F
940145741	450045129	67	F
940145742	450045129	93	F
940145743	450045129	87	F
940145744	450045129	83	F
940145745	450045129	82	F
940145746	450045129	94	F
940145747	450045129	95	F
940145748	450045129	83	F
940145749	450045129	85	F
940145750	450045129	96	F
940145751	450045129	90	F
940145752	450045129	90	F
940145753	450045129	98	F
940145754	450045129	87	F
940145755	450045129	86	F
940145756	450045129	92	F
940145757	450045129	77	F
940145758	450045129	66	F
940145759	450045129	102	F
