sp_id	sp_gq_id	age	sex
943201582	450007490	51	M
943201697	450025095	33	F
943201696	450025095	43	F
943201695	450025095	39	F
943201694	450025095	40	F
943201693	450025095	47	F
943201692	450025095	39	F
943201691	450025095	33	F
943201690	450025095	44	F
943201689	450025095	24	F
943201688	450025095	21	F
943201687	450025095	59	F
943201686	450025095	36	F
943201685	450025095	27	F
943201684	450025095	21	F
943201683	450025095	15	F
943201682	450025095	16	F
943201681	450025095	17	F
943201712	450025095	22	F
943201711	450025095	28	F
943201710	450025095	35	F
943201709	450025095	27	F
943201708	450025095	39	F
943201707	450025095	50	F
943201706	450025095	58	F
943201705	450025095	32	F
943201704	450025095	54	F
943201703	450025095	25	F
943201702	450025095	39	F
943201701	450025095	48	F
943201700	450025095	51	F
943201699	450025095	26	F
943201698	450025095	26	F
943201713	450025096	15	M
943201714	450025096	17	M
943201716	450025097	15	F
943201715	450025097	17	F
940542564	450032300	87	M
939687067	450032300	91	F
939687068	450032300	82	F
939687089	450032300	98	F
939687088	450032300	86	F
939687087	450032300	76	F
939687086	450032300	85	F
939687085	450032300	96	F
939687084	450032300	81	F
939687083	450032300	76	F
939687082	450032300	76	F
939687081	450032300	71	F
939687080	450032300	67	F
939687079	450032300	81	F
939687078	450032300	86	F
939687077	450032300	77	F
939687076	450032300	99	F
939687075	450032300	70	F
939687074	450032300	81	F
939687073	450032300	96	F
939687072	450032300	91	F
939687071	450032300	68	F
939687069	450032300	98	F
939687070	450032300	87	F
940542565	450032300	90	M
940542562	450032300	100	M
940542563	450032300	87	M
939897640	450037479	89	F
939897642	450037479	80	F
939897643	450037479	75	F
939897657	450037479	84	F
939897650	450037479	79	F
939897659	450037479	78	F
939897651	450037479	74	F
939897658	450037479	83	F
939897639	450037479	86	F
939897641	450037479	89	F
940625729	450037479	68	M
940625730	450037479	74	M
939897638	450037479	94	F
940625727	450037479	69	M
939897652	450037479	84	F
939897655	450037479	85	F
939897656	450037479	79	F
939897653	450037479	69	F
939897654	450037479	83	F
939897644	450037479	93	F
939897649	450037479	89	F
940625728	450037479	84	M
939897645	450037479	89	F
939897648	450037479	90	F
939897647	450037479	96	F
939897646	450037479	94	F
938944159	450005062	20	M
938944158	450005062	22	M
938944157	450005062	30	M
938944156	450005062	20	M
938944154	450005062	18	M
938944153	450005062	23	M
938944155	450005062	19	M
940052834	450041584	85	F
940052850	450041584	80	F
940052849	450041584	85	F
940052848	450041584	80	F
939325066	450041584	49	F
939325065	450041584	62	F
940052833	450041584	77	F
940052847	450041584	92	F
940052846	450041584	83	F
940052845	450041584	74	F
940380847	450041584	48	M
940380846	450041584	59	M
940052844	450041584	101	F
940052843	450041584	87	F
940052842	450041584	86	F
940052841	450041584	84	F
940052840	450041584	76	F
940052839	450041584	90	F
940052838	450041584	73	F
940052837	450041584	78	F
940052836	450041584	87	F
940052835	450041584	93	F
940686237	450041584	79	M
940686236	450041584	70	M
940686235	450041584	65	M
940686234	450041584	87	M
940686233	450041584	89	M
940686232	450041584	84	M
940686231	450041584	82	M
940686230	450041584	82	M
940686229	450041584	89	M
940686228	450041584	92	M
940052853	450041584	86	F
940052852	450041584	90	F
940052851	450041584	91	F
943201727	450025100	51	M
943201730	450025100	50	M
943201722	450025100	54	M
943201721	450025100	38	M
943201723	450025100	30	M
943201724	450025100	39	M
943201728	450025100	27	M
943201729	450025100	48	M
943201726	450025100	43	M
943201725	450025100	28	M
943201731	450025100	37	M
943201720	450025100	53	M
943201737	450025101	28	F
943201739	450025101	30	F
943201740	450025101	29	F
943201743	450025101	39	F
943201742	450025101	46	F
943201741	450025101	36	F
943201735	450025101	38	F
943201736	450025101	50	F
943201738	450025101	51	F
943201732	450025101	48	F
943201733	450025101	23	F
943201734	450025101	37	F
943201717	450025098	17	M
943201719	450025099	17	F
943201718	450025099	17	F
943201791	450006443	24	M
943201789	450006443	37	M
943201788	450006443	43	M
943201787	450006443	21	M
943201786	450006443	58	M
943201785	450006443	34	M
943201784	450006443	30	M
943201783	450006443	55	M
943201782	450006443	51	M
943201781	450006443	59	M
943201780	450006443	62	M
943201779	450006443	33	M
943201778	450006443	39	M
943201777	450006443	42	M
943201744	450006443	46	M
943201745	450006443	32	M
943201746	450006443	27	M
943201747	450006443	40	M
943201748	450006443	54	M
943201749	450006443	34	M
943201750	450006443	52	M
943201751	450006443	30	M
943201752	450006443	54	M
943201753	450006443	39	M
943201754	450006443	34	M
943201755	450006443	41	M
943201756	450006443	29	M
943201757	450006443	43	M
943201758	450006443	32	M
943201759	450006443	25	M
943201760	450006443	60	M
943201761	450006443	52	M
943201762	450006443	33	M
943201763	450006443	39	M
943201900	450006443	37	M
943201899	450006443	55	M
943201898	450006443	31	M
943201897	450006443	40	M
943201896	450006443	57	M
943201895	450006443	43	M
943201894	450006443	28	M
943201893	450006443	38	M
943201892	450006443	29	M
943201891	450006443	48	M
943201890	450006443	19	M
943201889	450006443	40	M
943201888	450006443	38	M
943201887	450006443	33	M
943201886	450006443	21	M
943201885	450006443	32	M
943201884	450006443	47	M
943201883	450006443	57	M
943201882	450006443	63	M
943201881	450006443	47	M
943201880	450006443	27	M
943201879	450006443	47	M
943201878	450006443	55	M
943201877	450006443	48	M
943201876	450006443	20	M
943201875	450006443	22	M
943201874	450006443	42	M
943201873	450006443	27	M
943201872	450006443	23	M
943201871	450006443	26	M
943201870	450006443	30	M
943201869	450006443	23	M
943201868	450006443	54	M
943201867	450006443	37	M
943201866	450006443	34	M
943201865	450006443	45	M
943201864	450006443	34	M
943201863	450006443	41	M
943201862	450006443	54	M
943201861	450006443	43	M
943201860	450006443	47	M
943201859	450006443	26	M
943201858	450006443	21	M
943201857	450006443	44	M
943201775	450006443	45	M
943201765	450006443	26	M
943201764	450006443	28	M
943201772	450006443	30	M
943201771	450006443	44	M
943201770	450006443	22	M
943201901	450006443	22	M
943201902	450006443	44	M
943201903	450006443	50	M
943201904	450006443	49	M
943201905	450006443	35	M
943201906	450006443	19	M
943201907	450006443	39	M
943201908	450006443	49	M
943201909	450006443	21	M
943201910	450006443	62	M
943201911	450006443	28	M
943201912	450006443	33	M
943201913	450006443	26	M
943201914	450006443	37	M
943201915	450006443	43	M
943201916	450006443	57	M
943201917	450006443	28	M
943201918	450006443	31	M
943201919	450006443	34	M
943201920	450006443	36	M
943201921	450006443	22	M
943201922	450006443	24	M
943201923	450006443	43	M
943201924	450006443	22	M
943201925	450006443	41	M
943201926	450006443	32	M
943201927	450006443	25	M
943201928	450006443	30	M
943201929	450006443	28	M
943201930	450006443	45	M
943201931	450006443	35	M
943201932	450006443	48	M
943201933	450006443	33	M
943201934	450006443	32	M
943201935	450006443	26	M
943201936	450006443	36	M
943201937	450006443	39	M
943201938	450006443	59	M
943201939	450006443	53	M
943201940	450006443	42	M
943201941	450006443	23	M
943201942	450006443	25	M
943201943	450006443	23	M
943201944	450006443	44	M
943201945	450006443	27	M
943201946	450006443	32	M
943201947	450006443	51	M
943201948	450006443	21	M
943201949	450006443	29	M
943201950	450006443	44	M
943201951	450006443	34	M
943201952	450006443	20	M
943201953	450006443	37	M
943201769	450006443	30	M
943201768	450006443	25	M
943201767	450006443	31	M
943201766	450006443	40	M
943201856	450006443	25	M
943201855	450006443	39	M
943201854	450006443	27	M
943201853	450006443	52	M
943201852	450006443	46	M
943201851	450006443	21	M
943201850	450006443	35	M
943201849	450006443	36	M
943201848	450006443	44	M
943201847	450006443	28	M
943201846	450006443	46	M
943201845	450006443	44	M
943201844	450006443	43	M
943201843	450006443	54	M
943201842	450006443	35	M
943201841	450006443	29	M
943201840	450006443	48	M
943201839	450006443	51	M
943201838	450006443	28	M
943201837	450006443	18	M
943201836	450006443	26	M
943201835	450006443	23	M
943201834	450006443	46	M
943201833	450006443	40	M
943201832	450006443	25	M
943201831	450006443	25	M
943201830	450006443	28	M
943201829	450006443	25	M
943201828	450006443	48	M
943201827	450006443	18	M
943201826	450006443	29	M
943201825	450006443	34	M
943201824	450006443	24	M
943201823	450006443	34	M
943201822	450006443	32	M
943201821	450006443	56	M
943201820	450006443	64	M
943201819	450006443	51	M
943201818	450006443	46	M
943201817	450006443	32	M
943201816	450006443	36	M
943201773	450006443	54	M
943201776	450006443	46	M
943201774	450006443	37	M
943201815	450006443	33	M
943201814	450006443	63	M
943201813	450006443	61	M
943201812	450006443	28	M
943201811	450006443	35	M
943201810	450006443	35	M
943201809	450006443	46	M
943201808	450006443	35	M
943201807	450006443	29	M
943201806	450006443	37	M
943201805	450006443	27	M
943201804	450006443	29	M
943201803	450006443	49	M
943201802	450006443	46	M
943201801	450006443	38	M
943201800	450006443	49	M
943201799	450006443	27	M
943201798	450006443	22	M
943201797	450006443	48	M
943201796	450006443	44	M
943201795	450006443	55	M
943201794	450006443	27	M
943201793	450006443	40	M
943201792	450006443	27	M
943201790	450006443	55	M
940010346	450040563	78	F
940010347	450040563	100	F
940010348	450040563	93	F
940010349	450040563	93	F
940010350	450040563	90	F
940010351	450040563	84	F
940010352	450040563	75	F
940010353	450040563	94	F
940010354	450040563	75	F
940010355	450040563	94	F
940010356	450040563	84	F
940010357	450040563	70	F
940010358	450040563	95	F
940010359	450040563	87	F
940010360	450040563	76	F
940010361	450040563	86	F
940010362	450040563	85	F
940010363	450040563	81	F
940010364	450040563	78	F
940010365	450040563	81	F
940669799	450040563	78	M
940669800	450040563	83	M
940669801	450040563	84	M
940669802	450040563	84	M
940669803	450040563	71	M
940669804	450040563	88	M
940669805	450040563	79	M
940669806	450040563	77	M
940669807	450040563	81	M
940669808	450040563	91	M
940669809	450040563	100	M
940669810	450040563	81	M
940669811	450040563	74	M
940669812	450040563	89	M
940669813	450040563	71	M
940010366	450040563	89	F
940010367	450040563	101	F
940010368	450040563	100	F
940010369	450040563	81	F
940010370	450040563	89	F
940010371	450040563	86	F
940010372	450040563	80	F
940010373	450040563	76	F
940010374	450040563	75	F
940010375	450040563	89	F
940010376	450040563	80	F
940010377	450040563	100	F
940010378	450040563	68	F
940010379	450040563	68	F
940010380	450040563	80	F
940374761	450040563	60	M
940374762	450040563	52	M
940374763	450040563	63	M
940374764	450040563	37	M
939328652	450040563	60	F
939328653	450040563	60	F
939328654	450040563	52	F
939328655	450040563	57	F
939328656	450040563	57	F
940010330	450040563	88	F
940010331	450040563	103	F
940010332	450040563	68	F
940010333	450040563	81	F
940010334	450040563	85	F
940010335	450040563	80	F
940010336	450040563	80	F
940010337	450040563	97	F
940010338	450040563	81	F
940010339	450040563	98	F
940010340	450040563	100	F
940010341	450040563	89	F
940010342	450040563	85	F
940010343	450040563	92	F
940010344	450040563	80	F
940010345	450040563	85	F
938944361	450003971	19	F
938944351	450003971	20	F
938944350	450003971	20	F
938944349	450003971	19	F
938944348	450003971	21	F
938944347	450003971	21	F
938944346	450003971	19	F
938944345	450003971	19	F
938944344	450003971	19	F
938944343	450003971	24	F
938944342	450003971	19	F
938944341	450003971	20	F
938944340	450003971	19	F
938944339	450003971	18	F
938944338	450003971	23	F
938944337	450003971	19	F
938944336	450003971	24	F
938944335	450003971	21	F
938944334	450003971	19	F
938944333	450003971	22	F
938944332	450003971	22	F
938944331	450003971	28	F
938944330	450003971	22	F
938944329	450003971	18	F
938944328	450003971	22	F
938944327	450003971	19	F
938944326	450003971	20	F
938944325	450003971	19	F
938944324	450003971	28	F
938944323	450003971	20	F
938944322	450003971	19	F
938944321	450003971	19	F
938944320	450003971	19	F
938944319	450003971	22	F
938944318	450003971	21	F
938944317	450003971	21	F
938944316	450003971	19	F
938944315	450003971	19	F
938944314	450003971	24	F
938944313	450003971	18	F
938944312	450003971	20	F
938944311	450003971	19	F
938944310	450003971	19	F
938944309	450003971	20	F
938944308	450003971	21	F
938944307	450003971	20	F
938944306	450003971	19	F
938944305	450003971	21	F
938944304	450003971	23	F
938944303	450003971	23	F
938944302	450003971	19	F
938944301	450003971	18	F
938944300	450003971	20	F
938944299	450003971	19	F
938944298	450003971	23	F
938944297	450003971	19	F
938944296	450003971	19	F
938944295	450003971	23	F
938944294	450003971	19	F
938944293	450003971	19	F
938944292	450003971	21	F
938944291	450003971	18	F
938944290	450003971	21	F
938944289	450003971	19	F
938944288	450003971	19	F
938944287	450003971	20	F
938944286	450003971	22	F
938944285	450003971	20	F
938944284	450003971	23	F
938944283	450003971	18	F
938944282	450003971	19	F
938944281	450003971	19	F
938944280	450003971	18	F
938944279	450003971	22	F
938944278	450003971	24	F
938944277	450003971	19	F
938944276	450003971	19	F
938944275	450003971	34	F
938944274	450003971	18	F
938944273	450003971	20	F
938944272	450003971	18	F
938944271	450003971	16	F
938944270	450003971	19	M
938944269	450003971	23	M
938944268	450003971	20	M
938944267	450003971	24	M
938944266	450003971	18	M
938944265	450003971	20	M
938944264	450003971	21	M
938944263	450003971	19	M
938944262	450003971	19	M
938944261	450003971	21	M
938944260	450003971	22	M
938944259	450003971	24	M
938944258	450003971	19	M
938944257	450003971	18	M
938944256	450003971	19	M
938944255	450003971	23	M
938944254	450003971	22	M
938944253	450003971	22	M
938944252	450003971	19	M
938944251	450003971	19	M
938944250	450003971	23	M
938944249	450003971	21	M
938944248	450003971	24	M
938944247	450003971	22	M
938944246	450003971	22	M
938944245	450003971	18	M
938944244	450003971	30	M
938944243	450003971	22	M
938944242	450003971	20	M
938944241	450003971	19	M
938944240	450003971	21	M
938944239	450003971	21	M
938944238	450003971	20	M
938944237	450003971	24	M
938944236	450003971	19	M
938944235	450003971	18	M
938944234	450003971	19	M
938944233	450003971	20	M
938944232	450003971	19	M
938944231	450003971	22	M
938944230	450003971	23	M
938944229	450003971	25	M
938944228	450003971	19	M
938944227	450003971	21	M
938944226	450003971	18	M
938944225	450003971	18	M
938944224	450003971	25	M
938944223	450003971	18	M
938944222	450003971	19	M
938944221	450003971	19	M
938944220	450003971	18	M
938944219	450003971	38	M
938944218	450003971	23	M
938944217	450003971	20	M
938944216	450003971	19	M
938944215	450003971	20	M
938944214	450003971	18	M
938944213	450003971	20	M
938944212	450003971	18	M
938944211	450003971	20	M
938944210	450003971	18	M
938944209	450003971	20	M
938944208	450003971	26	M
938944207	450003971	21	M
938944206	450003971	22	M
938944205	450003971	22	M
938944204	450003971	20	M
938944203	450003971	21	M
938944202	450003971	22	M
938944201	450003971	18	M
938944200	450003971	24	M
938944199	450003971	20	M
938944198	450003971	18	M
938944197	450003971	19	M
938944196	450003971	19	M
938944195	450003971	24	M
938944194	450003971	19	M
938944193	450003971	19	M
938944192	450003971	27	M
938944191	450003971	20	M
938944190	450003971	24	M
938944189	450003971	18	M
938944188	450003971	19	M
938944187	450003971	18	M
938944186	450003971	18	M
938944185	450003971	18	M
938944184	450003971	19	M
938944183	450003971	18	M
938944182	450003971	18	M
938944181	450003971	18	M
938944180	450003971	19	M
938944179	450003971	22	M
938944178	450003971	19	M
938944177	450003971	19	M
938944176	450003971	25	M
938944175	450003971	19	M
938944174	450003971	19	M
938944173	450003971	19	M
938944172	450003971	21	M
938944171	450003971	18	M
938944170	450003971	22	M
938944169	450003971	19	M
938944168	450003971	22	M
938944167	450003971	19	M
938944166	450003971	19	M
938944165	450003971	20	M
938944164	450003971	21	M
938944163	450003971	22	M
938944162	450003971	22	M
938944161	450003971	19	M
938944160	450003971	24	M
938944365	450003971	19	F
938944364	450003971	22	F
938944363	450003971	21	F
938944362	450003971	23	F
938944360	450003971	19	F
938944359	450003971	19	F
938944358	450003971	19	F
938944357	450003971	24	F
938944356	450003971	19	F
938944355	450003971	18	F
938944354	450003971	24	F
938944353	450003971	18	F
938944352	450003971	20	F
943201955	450025102	16	M
943201954	450025102	15	M
943201956	450025103	17	F
