sp_id	sp_gq_id	age	sex
938943426	450005065	23	M
938943427	450005065	23	M
938943428	450005065	18	M
938943429	450005065	19	M
938943430	450005065	20	M
938943431	450005065	23	M
938943432	450005065	19	M
938943433	450005065	20	M
938943434	450005065	21	M
938943435	450005065	19	M
938943436	450005065	20	M
938943437	450005065	18	M
938943438	450005065	19	M
938943439	450005065	20	M
938943440	450005065	23	M
938943441	450005065	22	M
938943442	450005065	24	M
938943443	450005065	23	M
938943444	450005065	19	M
938943445	450005065	19	M
938943446	450005065	20	M
938943447	450005065	18	M
938943448	450005065	20	M
938943449	450005065	19	M
938943450	450005065	19	M
938943462	450005065	20	M
938943461	450005065	19	M
938943460	450005065	18	M
938943459	450005065	18	M
938943458	450005065	24	M
938943457	450005065	23	M
938943456	450005065	23	M
938943454	450005065	18	M
938943455	450005065	19	M
938943451	450005065	19	M
938943452	450005065	23	M
938943453	450005065	22	M
938943289	450005065	19	M
938943288	450005065	18	M
938943287	450005065	18	M
938943286	450005065	20	M
938943285	450005065	20	M
938943284	450005065	22	M
938943283	450005065	21	M
938943282	450005065	23	M
938943281	450005065	21	M
938943280	450005065	19	M
938943279	450005065	22	M
938943278	450005065	19	M
938943277	450005065	23	M
938943276	450005065	18	M
938943275	450005065	21	M
938943274	450005065	22	M
938943273	450005065	24	M
938943272	450005065	20	M
938943271	450005065	24	M
938943270	450005065	22	M
938943269	450005065	20	M
938943268	450005065	19	M
938943267	450005065	19	M
938943266	450005065	22	M
938943265	450005065	19	M
938943264	450005065	18	M
938943263	450005065	19	M
938943262	450005065	23	M
938943261	450005065	19	M
938943260	450005065	19	M
938943259	450005065	20	M
938943258	450005065	22	M
938943257	450005065	19	M
938943256	450005065	23	M
938943255	450005065	18	M
938943254	450005065	18	M
938943253	450005065	20	M
938943252	450005065	19	M
938943251	450005065	18	M
938943250	450005065	20	M
938943249	450005065	22	M
938943248	450005065	23	M
938943247	450005065	19	M
938943246	450005065	24	M
938943245	450005065	22	M
938943244	450005065	19	M
938943243	450005065	22	M
938943242	450005065	18	M
938943241	450005065	20	M
938943240	450005065	22	M
938943239	450005065	19	M
938943238	450005065	23	M
938943237	450005065	20	M
938943236	450005065	18	M
938943235	450005065	22	M
938943234	450005065	18	M
938943233	450005065	19	M
938943232	450005065	19	M
938943231	450005065	19	M
938943230	450005065	17	M
938943746	450005065	19	F
938943745	450005065	19	F
938943744	450005065	19	F
938943743	450005065	42	F
938943742	450005065	21	F
938943741	450005065	18	F
938943740	450005065	19	F
938943739	450005065	22	F
938943738	450005065	20	F
938943737	450005065	24	F
938943736	450005065	19	F
938943735	450005065	19	F
938943734	450005065	19	F
938943733	450005065	18	F
938943732	450005065	18	F
938943731	450005065	19	F
938943730	450005065	19	F
938943729	450005065	23	F
938943728	450005065	22	F
938943727	450005065	22	F
938943726	450005065	19	F
938943725	450005065	19	F
938943724	450005065	19	F
938943723	450005065	18	F
938943722	450005065	18	F
938943721	450005065	19	F
938943720	450005065	20	F
938943719	450005065	20	F
938943718	450005065	19	F
938943717	450005065	21	F
938943716	450005065	19	F
938943715	450005065	18	F
938943714	450005065	20	F
938943713	450005065	24	F
938943712	450005065	18	F
938943711	450005065	22	F
938943710	450005065	23	F
938943709	450005065	22	F
938943708	450005065	18	F
938943707	450005065	19	F
938943706	450005065	19	F
938943705	450005065	18	F
938943704	450005065	20	F
938943703	450005065	24	F
938943702	450005065	18	F
938943701	450005065	20	F
938943700	450005065	19	F
938943699	450005065	23	F
938943698	450005065	19	F
938943697	450005065	19	F
938943696	450005065	18	F
938943695	450005065	19	F
938943694	450005065	19	F
938943693	450005065	23	F
938943692	450005065	23	F
938943691	450005065	19	F
938943690	450005065	19	F
938943689	450005065	18	F
938943688	450005065	20	F
938943687	450005065	20	F
938943686	450005065	19	F
938943685	450005065	19	F
938943684	450005065	19	F
938943683	450005065	19	F
938943682	450005065	18	F
938943681	450005065	23	F
938943680	450005065	19	F
938943679	450005065	23	F
938943678	450005065	18	F
938943677	450005065	19	F
938943676	450005065	23	F
938943675	450005065	19	F
938943674	450005065	18	F
938943673	450005065	21	F
938943672	450005065	19	F
938943671	450005065	20	F
938943670	450005065	21	F
938943669	450005065	19	F
938943668	450005065	19	F
938943667	450005065	23	F
938943666	450005065	19	F
938943665	450005065	21	F
938943664	450005065	20	F
938943663	450005065	23	F
938943662	450005065	18	F
938943661	450005065	21	F
938943660	450005065	19	F
938943659	450005065	20	F
938943658	450005065	19	F
938943657	450005065	21	F
938943656	450005065	19	F
938943655	450005065	21	F
938943654	450005065	18	F
938943653	450005065	18	F
938943652	450005065	22	F
938943651	450005065	18	F
938943650	450005065	21	F
938943649	450005065	23	F
938943648	450005065	20	F
938943647	450005065	22	F
938943646	450005065	21	F
938943645	450005065	19	F
938943644	450005065	20	F
938943643	450005065	19	F
938943642	450005065	19	F
938943641	450005065	18	F
938943640	450005065	23	F
938943639	450005065	22	F
938943638	450005065	19	F
938943637	450005065	21	F
938943636	450005065	23	F
938943635	450005065	19	F
938943634	450005065	20	F
938943633	450005065	21	F
938943632	450005065	23	F
938943631	450005065	18	F
938943630	450005065	19	F
938943629	450005065	19	F
938943628	450005065	19	F
938943627	450005065	24	F
938943626	450005065	22	F
938943625	450005065	20	F
938943624	450005065	19	F
938943623	450005065	19	F
938943622	450005065	18	F
938943621	450005065	19	F
938943620	450005065	24	F
938943619	450005065	18	F
938943618	450005065	24	F
938943617	450005065	22	F
938943616	450005065	21	F
938943615	450005065	19	F
938943614	450005065	22	F
938943613	450005065	19	F
938943612	450005065	24	F
938943611	450005065	19	F
938943610	450005065	18	F
938943609	450005065	19	F
938943608	450005065	20	F
938943607	450005065	23	F
938943606	450005065	19	F
938943605	450005065	19	F
938943604	450005065	18	F
938943603	450005065	20	F
938943602	450005065	21	F
938943601	450005065	19	F
938943600	450005065	22	F
938943599	450005065	21	F
938943598	450005065	19	F
938943597	450005065	19	F
938943596	450005065	18	F
938943595	450005065	19	F
938943594	450005065	23	F
938943593	450005065	23	F
938943592	450005065	21	F
938943591	450005065	23	F
938943590	450005065	20	F
938943589	450005065	19	F
938943588	450005065	20	F
938943587	450005065	19	F
938943586	450005065	19	F
938943585	450005065	18	F
938943584	450005065	19	F
938943583	450005065	21	F
938943582	450005065	21	F
938943581	450005065	20	F
938943580	450005065	22	F
938943579	450005065	24	F
938943578	450005065	20	F
938943577	450005065	21	F
938943576	450005065	18	F
938943575	450005065	19	F
938943574	450005065	20	F
938943573	450005065	19	F
939687064	450032309	83	F
940327989	450032309	46	M
940327988	450032309	53	M
940327987	450032309	63	M
939373218	450032309	51	F
939373217	450032309	32	F
939687003	450032309	89	F
939687004	450032309	86	F
939687005	450032309	87	F
939687006	450032309	85	F
939687007	450032309	89	F
939687008	450032309	89	F
939687009	450032309	94	F
939687010	450032309	90	F
939687011	450032309	89	F
939687012	450032309	77	F
939687013	450032309	77	F
939687014	450032309	99	F
939687015	450032309	82	F
939687016	450032309	86	F
939687017	450032309	81	F
939687018	450032309	80	F
939687019	450032309	95	F
939687020	450032309	94	F
939687021	450032309	91	F
939687022	450032309	73	F
939687023	450032309	87	F
939687024	450032309	94	F
939687025	450032309	95	F
939687026	450032309	84	F
939687027	450032309	98	F
939687028	450032309	80	F
939687029	450032309	87	F
939687030	450032309	85	F
939687031	450032309	65	F
939687032	450032309	88	F
939687033	450032309	100	F
939687034	450032309	87	F
939687035	450032309	81	F
939687036	450032309	66	F
939687037	450032309	90	F
939687038	450032309	65	F
939687039	450032309	89	F
939687040	450032309	67	F
939687041	450032309	87	F
939687042	450032309	83	F
939687043	450032309	92	F
939687044	450032309	95	F
939687045	450032309	89	F
939687046	450032309	90	F
939687047	450032309	75	F
939687048	450032309	105	F
939687049	450032309	99	F
939687050	450032309	95	F
939687051	450032309	100	F
939687052	450032309	71	F
939687053	450032309	88	F
939687054	450032309	84	F
939687055	450032309	92	F
939687056	450032309	75	F
939687057	450032309	95	F
939687058	450032309	89	F
939687059	450032309	89	F
939687060	450032309	84	F
939687061	450032309	66	F
939687062	450032309	84	F
939687063	450032309	88	F
939687065	450032309	85	F
939687066	450032309	71	F
940542561	450032309	67	M
940542560	450032309	71	M
940542559	450032309	86	M
940542558	450032309	73	M
940542557	450032309	83	M
940542556	450032309	68	M
940542555	450032309	83	M
940542554	450032309	81	M
940542553	450032309	89	M
940542552	450032309	75	M
940542551	450032309	77	M
940542550	450032309	85	M
940542549	450032309	84	M
940542548	450032309	75	M
940542547	450032309	86	M
940542546	450032309	94	M
940542545	450032309	81	M
940542544	450032309	82	M
940542543	450032309	71	M
940542542	450032309	76	M
940542541	450032309	72	M
940542540	450032309	70	M
940542539	450032309	77	M
940542538	450032309	90	M
940542537	450032309	76	M
940542536	450032309	91	M
938943772	450000586	23	F
938943773	450000586	24	F
938943766	450000586	19	F
938943767	450000586	21	F
938943774	450000586	22	F
938943775	450000586	20	F
938943776	450000586	21	F
938943777	450000586	22	F
938943759	450000586	22	F
938943758	450000586	19	F
938943757	450000586	20	F
938943756	450000586	23	F
938943762	450000586	19	F
938943763	450000586	19	F
938943764	450000586	19	F
938943765	450000586	19	F
938943760	450000586	21	F
938943761	450000586	24	F
938943747	450000586	20	M
938943778	450000586	18	F
938943779	450000586	20	F
938943780	450000586	21	F
938943781	450000586	21	F
938943782	450000586	19	F
938943768	450000586	21	F
938943755	450000586	24	F
938943754	450000586	24	F
938943753	450000586	19	F
938943752	450000586	18	F
938943751	450000586	18	F
938943750	450000586	20	F
938943749	450000586	22	F
938943748	450000586	20	F
938943783	450000586	18	F
938943784	450000586	19	F
938943785	450000586	22	F
938943786	450000586	18	F
938943787	450000586	20	F
938943788	450000586	19	F
938943789	450000586	18	F
938943769	450000586	22	F
938943770	450000586	18	F
938943771	450000586	19	F
943200637	450025130	17	F
940052819	450041585	76	F
940052821	450041585	80	F
940052822	450041585	89	F
940052823	450041585	77	F
940052803	450041585	82	F
940052824	450041585	90	F
940052825	450041585	84	F
940052826	450041585	88	F
940052827	450041585	97	F
940052828	450041585	87	F
940052829	450041585	87	F
940052830	450041585	96	F
940052831	450041585	93	F
940052832	450041585	86	F
940380845	450041585	56	M
940686216	450041585	86	M
940686217	450041585	78	M
940686218	450041585	90	M
940686219	450041585	78	M
940686220	450041585	77	M
940686221	450041585	67	M
940686222	450041585	76	M
940686223	450041585	86	M
940686224	450041585	76	M
940686225	450041585	86	M
940686226	450041585	79	M
940686227	450041585	79	M
940052802	450041585	75	F
940052801	450041585	95	F
940052800	450041585	86	F
940052799	450041585	83	F
940052798	450041585	78	F
940052804	450041585	87	F
940052806	450041585	76	F
940052807	450041585	68	F
940052808	450041585	91	F
940052809	450041585	77	F
940052810	450041585	81	F
940052811	450041585	78	F
940052812	450041585	75	F
940052813	450041585	89	F
940052814	450041585	89	F
940052815	450041585	88	F
940052816	450041585	88	F
940052817	450041585	92	F
940052818	450041585	75	F
940052820	450041585	103	F
939325063	450041585	28	F
939325064	450041585	58	F
940686215	450041585	87	M
940052805	450041585	75	F
943200636	450025131	22	M
943200631	450025131	17	M
943200632	450025131	15	M
943200635	450025131	17	M
943200634	450025131	17	M
943200623	450025131	15	M
943200624	450025131	14	M
943200625	450025131	15	M
943200633	450025131	17	M
943200629	450025131	17	M
943200630	450025131	16	M
943200626	450025131	17	M
943200627	450025131	15	M
943200628	450025131	15	M
943200573	450007498	18	M
943200578	450007498	39	M
943200577	450007498	44	M
943200576	450007498	46	M
943200575	450007498	59	M
943200574	450007498	22	M
943200572	450007498	56	M
943200571	450007498	50	M
943200570	450007498	47	M
943200569	450007498	18	M
943200568	450007498	38	M
943200607	450007498	26	M
943200606	450007498	27	M
943200605	450007498	48	M
943200604	450007498	41	M
943200603	450007498	30	M
943200602	450007498	57	M
943200601	450007498	43	M
943200600	450007498	28	M
943200599	450007498	43	M
943200598	450007498	43	M
943200597	450007498	21	M
943200596	450007498	49	M
943200595	450007498	48	M
943200594	450007498	49	M
943200593	450007498	23	M
943200592	450007498	35	M
943200591	450007498	27	M
943200590	450007498	52	M
943200589	450007498	28	M
943200588	450007498	41	M
943200587	450007498	38	M
943200586	450007498	32	M
943200585	450007498	24	M
943200584	450007498	42	M
943200583	450007498	41	M
943200582	450007498	46	M
943200581	450007498	37	M
943200580	450007498	42	M
943200579	450007498	49	M
943200615	450007498	38	M
943200614	450007498	23	M
943200613	450007498	29	M
943200612	450007498	40	M
943200611	450007498	24	M
943200610	450007498	26	M
943200609	450007498	46	M
943200608	450007498	49	M
943200619	450025132	27	F
943200616	450025132	35	F
943200617	450025132	39	F
943200618	450025132	39	F
943200622	450025132	25	F
943200621	450025132	22	F
943200620	450025132	24	F
939686970	450032310	85	F
939686969	450032310	85	F
939686968	450032310	84	F
939686986	450032310	85	F
939686987	450032310	79	F
939686988	450032310	74	F
939686989	450032310	86	F
939686990	450032310	90	F
939686991	450032310	86	F
939686992	450032310	91	F
939686993	450032310	89	F
939686994	450032310	88	F
939687000	450032310	87	F
939687001	450032310	101	F
939687002	450032310	96	F
939686995	450032310	77	F
939686996	450032310	85	F
939686997	450032310	82	F
939686998	450032310	81	F
940327986	450032310	51	M
940542515	450032310	75	M
940542516	450032310	86	M
940327985	450032310	57	M
940542517	450032310	86	M
939686967	450032310	90	F
940542518	450032310	65	M
940542519	450032310	79	M
940542520	450032310	81	M
940542521	450032310	76	M
940542522	450032310	76	M
940542523	450032310	68	M
940542524	450032310	84	M
940542525	450032310	82	M
940542526	450032310	77	M
940542527	450032310	83	M
939686966	450032310	88	F
940542528	450032310	78	M
939686999	450032310	79	F
940542535	450032310	70	M
940542534	450032310	105	M
940542533	450032310	84	M
940542532	450032310	89	M
940542531	450032310	90	M
940542530	450032310	75	M
940542529	450032310	80	M
939686954	450032310	79	F
939686955	450032310	89	F
939373211	450032310	64	F
939373212	450032310	64	F
939373213	450032310	22	F
939373214	450032310	28	F
939373215	450032310	33	F
939373216	450032310	47	F
939686956	450032310	80	F
939686957	450032310	87	F
939686981	450032310	89	F
939686983	450032310	84	F
939686984	450032310	86	F
939686985	450032310	87	F
939686973	450032310	99	F
939686972	450032310	90	F
939686971	450032310	90	F
939686977	450032310	82	F
939686976	450032310	85	F
939686975	450032310	88	F
939686974	450032310	76	F
939686978	450032310	101	F
939686979	450032310	83	F
939686980	450032310	79	F
939686982	450032310	78	F
939686965	450032310	85	F
939686964	450032310	91	F
939686963	450032310	96	F
939686962	450032310	86	F
939686961	450032310	94	F
939686960	450032310	74	F
939686959	450032310	90	F
939686958	450032310	68	F
