sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
165686849	56336603	34	M	1	0	X	517501328
165686852	56337444	34	M	1	0	X	517501681
165686854	56344486	34	M	1	0	X	517500515
165686855	56401966	34	M	1	0	X	517499851
165686856	56347398	34	M	1	0	X	517500545
165686858	56340633	34	M	1	0	X	517503064
165686859	56350629	34	M	1	0	X	517500308
165686860	56344499	34	M	1	0	X	517502010
165686861	56349707	34	M	1	0	X	517500374
165686862	56338035	34	M	1	0	X	517502432
165686864	56343798	34	M	1	0	X	517501442
165686870	56348407	34	M	1	0	X	517501270
165686876	56339478	34	M	1	0	X	517501474
165697379	56354718	61	F	1	0	X	X
165697382	56346967	61	F	1	0	X	X
165697386	56350398	61	F	1	0	X	X
165697387	56341866	61	F	1	0	X	X
165697389	56346963	61	F	1	0	X	X
165697392	56347930	61	F	1	0	X	X
165697396	56344103	61	F	1	0	X	X
165697400	56340470	61	F	1	0	X	X
165697401	56341367	61	F	1	0	X	X
165714534	56347150	84	F	1	0	X	517500545
165714535	56403173	84	F	1	0	X	517501655
165714537	56339618	84	F	1	0	X	517500791
165714538	56357172	84	F	1	0	X	517503227
165714539	56342153	84	F	1	0	X	517504171
165714543	56351336	84	F	1	0	X	517502708
165714545	56341456	84	F	1	0	X	517503665
165714547	56407375	84	F	1	0	X	517502708
165714548	56354420	84	F	1	0	X	517503896
165731831	56356445	32	F	1	0	X	517503390
165731834	56351381	34	M	1	10	X	517502340
165731836	56350177	34	M	1	10	X	517500736
165731845	56402537	32	F	1	0	X	517502894
165731846	56402537	34	M	1	10	X	517503806
165731859	56336801	32	F	1	0	X	517502434
165731860	56336801	34	M	1	10	X	517501544
165731861	56349553	32	F	1	0	X	517500339
165731862	56349553	34	M	1	10	X	517500290
165731863	56402100	32	F	1	0	X	517502576
165731865	56406936	32	F	1	0	X	517499558
165731866	56406936	34	M	1	10	X	517504416
165731867	56337116	32	F	1	0	X	517501699
165731871	56404619	32	F	1	0	X	517502356
165731873	56345321	32	F	1	0	X	517500545
165731874	56345321	34	M	1	10	X	517501785
165731877	56350530	32	F	1	0	X	517503639
165731879	56347366	32	F	1	0	X	517502434
165731880	56347366	34	M	1	10	X	517499789
165731885	56356708	32	F	1	0	X	517500831
165731889	56349862	32	F	1	0	X	517504266
165731890	56349862	34	M	1	10	X	517499763
165731891	56345420	32	F	1	0	X	517501678
165731892	56345420	34	M	1	10	X	517502608
165737561	56404339	70	F	1	0	X	X
165737564	56401238	73	M	3	1	X	517501355
165737565	56401238	70	F	1	0	X	X
165737574	56341690	73	M	3	1	X	517501209
165737579	56343942	70	F	1	0	X	X
165737583	56352964	70	F	1	0	X	X
165737584	56352146	73	M	3	1	X	517503378
165737590	56403026	73	M	3	1	X	517503550
165757195	56404900	18	M	1	2	450100625	X
165757196	56404900	45	F	1	1	X	517501450
165757199	56404900	16	M	1	2	450100625	X
165757215	56400918	18	M	1	2	450099883	X
165757216	56400918	45	F	1	1	X	517502923
165757217	56400918	12	F	1	2	450099883	X
165757218	56400918	47	M	1	0	X	517504314
165757219	56400918	16	M	1	2	450099883	X
165757226	56403151	45	F	1	1	X	517503442
165757228	56403151	47	M	1	0	X	517501209
165757229	56403151	16	M	1	2	450090886	X
165757240	56352098	18	M	1	2	450100625	X
165757241	56352098	45	F	1	1	X	517503225
165757242	56352098	12	F	1	2	450090452	X
165757243	56352098	47	M	1	0	X	517501984
165757244	56352098	16	M	1	2	450100625	X
165757247	56404398	12	F	1	2	450094428	X
165757248	56404398	47	M	1	0	X	517499613
165757249	56404398	16	M	1	2	450100625	X
165757255	56353737	18	M	1	2	450100625	X
165757256	56353737	45	F	1	1	X	517501544
165757259	56353737	16	M	1	2	450100625	X
165757266	56341610	45	F	1	1	X	517501109
165757267	56341610	12	F	1	2	450099049	X
165757268	56341610	47	M	1	0	X	517500831
165757270	56344333	18	M	1	2	450097552	X
165757271	56344333	45	F	1	1	X	517501108
165757272	56344333	12	F	1	2	450099049	X
165757273	56344333	47	M	1	0	X	517502010
165757285	56340464	18	M	1	2	450097552	X
165757290	56342938	18	M	1	2	450097552	X
165757291	56342938	45	F	1	1	X	517501150
165757294	56342938	16	M	1	2	450097552	X
165757296	56402756	45	F	1	1	X	517499580
165757298	56402756	47	M	1	0	X	517503376
165757305	56407150	18	M	1	2	450097552	X
165757306	56407150	45	F	1	1	X	517502708
165757307	56407150	12	F	1	2	450092057	X
165757309	56407150	16	M	1	2	450097552	X
165814272	56404059	50	F	1	1	X	517503831
165814274	56353519	50	F	1	1	X	517500545
165814276	56354750	50	F	1	1	X	517499597
165814278	56405058	50	F	1	1	X	517500545
165814281	56345759	52	M	1	0	X	517502055
165814282	56345759	50	F	1	1	X	517502508
165814290	56348031	50	F	1	1	X	517504266
165956780	56354540	7	M	1	2	450094428	X
165956782	56354540	34	F	1	1	X	X
165956783	56354540	13	F	1	2	450094428	X
165956784	56354540	9	M	1	2	450094428	X
165956790	56339541	7	M	1	2	450095009	X
165956792	56339541	34	F	1	1	X	X
165956793	56339541	13	F	1	2	450090784	X
165956812	56342270	34	F	1	1	X	X
165956813	56342270	13	F	1	2	450099049	X
165956814	56342270	9	M	1	2	450102474	X
165956816	56358066	37	M	1	0	X	517500995
165956817	56358066	34	F	1	1	X	X
165956821	56351312	37	M	1	0	X	517503325
165956822	56351312	34	F	1	1	X	X
165956827	56348861	34	F	1	1	X	X
165956828	56348861	13	F	1	2	450101942	X
165956829	56348861	9	M	1	2	450101942	X
165956830	56348805	7	M	1	2	450101942	X
165956832	56348805	34	F	1	1	X	X
165956836	56336648	37	M	1	0	X	517502626
165956838	56336648	13	F	1	2	450101942	X
165956840	56352931	7	M	1	2	450099987	X
165956841	56352931	37	M	1	0	X	517502708
165956844	56352931	9	M	1	2	450099987	X
165956853	56400980	13	F	1	2	450099883	X
165956854	56400980	9	M	1	2	450099883	X
165956865	56341402	7	M	1	2	450102474	X
165956866	56341402	37	M	1	0	X	517501853
165956869	56341402	9	M	1	2	450102474	X
165992325	56344657	57	M	1	0	X	X
165992326	56404145	56	F	1	1	X	X
165992327	56404145	57	M	1	0	X	X
165992328	56350815	56	F	1	1	X	X
165992337	56352973	57	M	1	0	X	X
165992340	56358162	56	F	1	1	X	X
165992349	56344852	57	M	1	0	X	X
165992356	56407803	56	F	1	1	X	X
165992357	56407803	57	M	1	0	X	X
165992365	56336311	57	M	1	0	X	X
165992378	56337060	56	F	1	1	X	X
165992386	56337950	56	F	1	1	X	X
165992387	56337950	57	M	1	0	X	X
165992390	56402661	56	F	1	1	X	X
165992391	56402661	57	M	1	0	X	X
165992400	56352807	56	F	1	1	X	X
165992402	56347225	56	F	1	1	X	X
165992403	56347225	57	M	1	0	X	X
165992409	56358197	57	M	1	0	X	X
165992410	56404534	56	F	1	1	X	X
165992415	56349800	57	M	1	0	X	X
165992434	56344384	56	F	1	1	X	X
165992438	56345218	56	F	1	1	X	X
165992439	56345218	57	M	1	0	X	X
165992440	56348119	56	F	1	1	X	X
165992441	56348119	57	M	1	0	X	X
165992443	56353899	57	M	1	0	X	X
165992444	56336624	56	F	1	1	X	X
165992448	56352350	56	F	1	1	X	X
165992451	56356339	57	M	1	0	X	X
165992452	56357284	56	F	1	1	X	X
165992464	56341405	56	F	1	1	X	X
165992465	56341405	57	M	1	0	X	X
165992467	56338427	57	M	1	0	X	X
165992468	56357516	56	F	1	1	X	X
165992469	56357516	57	M	1	0	X	X
165992472	56404819	56	F	1	1	X	X
165992473	56404819	57	M	1	0	X	X
165992474	56358194	56	F	1	1	X	X
166028335	56352951	38	M	1	0	X	517501431
166028336	56352951	32	F	1	1	X	517502434
166028337	56352951	13	M	1	2	X	X
166028342	56351911	32	F	1	1	X	517502708
166028346	56404757	13	M	1	2	X	X
166028347	56341269	38	M	1	0	X	517502628
166054511	56400722	11	F	1	2	450089262	X
166054512	56400722	41	M	1	0	X	517503255
166054513	56339396	9	M	1	3	450095009	X
166054514	56339396	11	F	1	2	450095009	X
166054515	56339396	41	M	1	0	X	517502526
166054516	56354109	9	M	1	3	450091947	X
166054518	56354109	41	M	1	0	X	517503212
166054519	56347324	9	M	1	3	450095009	X
166054520	56347324	11	F	1	2	450095009	X
166054523	56352817	11	F	1	2	450094428	X
166054531	56345929	9	M	1	3	450095009	X
166054532	56345929	11	F	1	2	450095009	X
166054538	56343682	11	F	1	2	450099049	X
166054546	56346830	9	M	1	3	450104526	X
166054547	56346830	11	F	1	2	450104526	X
166054549	56342793	9	M	1	3	450099049	X
166054551	56342793	41	M	1	0	X	517501349
166054555	56403059	9	M	1	3	450099049	X
166054563	56353926	41	M	1	0	X	517502608
166054564	56352911	9	M	1	3	450094428	X
166054565	56352911	11	F	1	2	450090452	X
166054566	56352911	41	M	1	0	X	517501409
166054569	56354047	41	M	1	0	X	517502232
166674515	56401199	55	M	1	0	X	X
166674516	56342100	55	M	1	0	X	X
166674518	56336627	55	M	1	0	X	X
166674519	56345553	55	M	1	0	X	X
166762095	56354613	80	F	1	0	X	X
166762099	56344767	80	F	1	0	X	X
166762104	56407948	80	F	1	0	X	X
166762105	56351576	80	F	1	0	X	X
166762106	56342578	80	F	1	0	X	X
166891463	56402776	46	F	1	0	X	X
166891465	56408063	46	F	1	0	X	X
166891466	56357708	46	F	1	0	X	X
166891469	56404404	46	F	1	0	X	X
166891471	56339113	46	F	1	0	X	X
166891475	56337261	46	F	1	0	X	X
166891481	56339177	46	F	1	0	X	X
166891484	56402817	46	F	1	0	X	X
166891485	56357603	46	F	1	0	X	X
166891487	56344764	46	F	1	0	X	X
166891488	56346342	46	F	1	0	X	X
166891492	56336633	46	F	1	0	X	X
166891493	56336266	46	F	1	0	X	X
166891494	56357843	46	F	1	0	X	X
166891496	56349730	46	F	1	0	X	X
166891498	56337175	46	F	1	0	X	X
166891499	56408134	46	F	1	0	X	X
166891500	56402200	46	F	1	0	X	X
166891502	56407881	46	F	1	0	X	X
166891504	56357697	46	F	1	0	X	X
166891506	56338118	46	F	1	0	X	X
166891507	56408201	46	F	1	0	X	X
166891508	56336785	46	F	1	0	X	X
166891513	56337251	46	F	1	0	X	X
167066605	56356622	14	M	3	2	450100352	X
167066607	56356622	22	F	3	2	X	X
167066615	56336259	22	F	3	2	X	X
167066618	56356644	43	F	3	0	X	X
167066619	56356644	22	F	3	2	X	X
167066620	56356644	12	F	3	2	450099987	X
167066624	56356606	12	F	3	2	450099987	X
167066630	56352714	43	F	3	0	X	X
167066631	56352714	22	F	3	2	X	X
167066648	56357727	12	F	3	2	450099987	X
167066653	56356393	14	M	3	2	450090452	X
167066654	56356393	43	F	3	0	X	X
167066655	56356393	22	F	3	2	X	X
167066657	56357772	14	M	3	2	450101932	X
167066661	56336544	14	M	3	2	450090784	X
167066662	56336544	43	F	3	0	X	X
167066664	56336544	12	F	3	2	450090784	X
167312808	56355964	44	M	1	0	X	517500545
167312810	56340139	44	M	1	0	X	517501119
167312811	56340139	51	F	1	1	X	517502832
167312818	56343803	44	M	1	0	X	517502708
167312819	56343803	51	F	1	1	X	517502923
167312824	56353943	44	M	1	0	X	517504266
167312825	56353943	51	F	1	1	X	517502010
167339090	56405010	58	F	1	0	X	517503714
167339093	56346078	58	F	1	0	X	517500782
167898998	56344623	45	F	1	0	X	517500469
167899002	56353790	19	F	1	2	X	X
167899003	56405822	48	M	1	10	X	517500219
167899004	56405822	45	F	1	0	X	517504266
167899005	56405822	19	F	1	2	X	X
167899006	56345990	48	M	1	10	X	517504194
167899007	56345990	45	F	1	0	X	517501625
167899008	56345990	19	F	1	2	X	X
167899009	56344561	48	M	1	10	X	517502708
167899012	56355092	48	M	1	10	X	517504797
167899013	56355092	45	F	1	0	X	517500545
167899014	56355092	19	F	1	2	X	X
167899015	56400646	48	M	1	10	X	517503918
167899018	56401678	48	M	1	10	X	517502607
167899020	56401678	19	F	1	2	X	X
167899024	56400432	48	M	1	10	X	517502549
167899025	56400432	45	F	1	0	X	517500545
167899026	56400432	19	F	1	2	X	X
167899028	56340556	45	F	1	0	X	517502434
167899033	56346880	48	M	1	10	X	517499722
167899034	56346880	45	F	1	0	X	517504266
167899035	56346880	19	F	1	2	X	X
167899036	56351110	48	M	1	10	X	517501867
167899038	56351110	19	F	1	2	X	X
167899048	56340653	48	M	1	10	X	517502145
167899050	56340653	19	F	1	2	X	X
167899053	56356183	19	F	1	2	X	X
168246118	56353850	43	F	1	1	X	517500902
168246124	56340260	43	F	1	1	X	517503470
168246125	56340260	47	M	1	0	X	517503201
168302757	56356358	38	M	1	0	X	517499617
168302760	56356358	6	F	1	2	450066968	X
168302763	56358555	34	F	1	1	X	X
168302765	56340251	38	M	1	0	X	517501964
168302766	56340251	3	F	1	2	450062464	X
168302771	56402543	34	F	1	1	X	X
168302773	56350924	38	M	1	0	X	517500259
168302782	56336709	3	F	1	2	450066968	X
168302784	56336709	6	F	1	2	450066968	X
168302785	56357915	38	M	1	0	X	517499590
168302788	56357915	6	F	1	2	450062094	X
168302789	56401822	38	M	1	0	X	517499729
168302790	56401822	3	F	1	2	450062464	X
168302794	56357851	3	F	1	2	450066968	X
168355194	56338288	62	M	1	0	X	X
168355196	56351243	62	M	1	0	X	X
168355199	56352929	62	M	1	0	X	X
168355200	56352896	62	M	1	0	X	X
168355204	56407530	62	M	1	0	X	X
168355206	56338874	62	M	1	0	X	X
168355211	56404026	62	M	1	0	X	X
168659530	56352469	26	F	1	1	X	X
168659537	56407323	35	M	1	0	X	517504354
168659538	56344596	26	F	1	1	X	X
168659539	56344596	35	M	1	0	X	517501018
168659542	56344909	26	F	1	1	X	X
168659543	56344909	35	M	1	0	X	517503032
168659545	56336294	35	M	1	0	X	517501553
168659555	56352665	35	M	1	0	X	517499617
168868160	56353253	84	M	1	0	X	X
168868173	56353600	84	M	1	0	X	X
168868176	56353381	84	M	1	0	X	X
168868177	56339593	84	M	1	0	X	X
168868178	56406825	84	M	1	0	X	X
169104133	56346848	31	M	1	0	X	X
169104134	56346848	56	F	1	1	X	X
169104135	56337218	31	M	1	0	X	X
169104137	56402461	31	M	1	0	X	X
169104147	56356344	31	M	1	0	X	X
169104149	56344015	31	M	1	0	X	X
169104151	56355083	31	M	1	0	X	X
169104152	56355083	56	F	1	1	X	X
169104154	56355194	56	F	1	1	X	X
169104155	56336996	31	M	1	0	X	X
169104158	56356593	56	F	1	1	X	X
169104159	56346638	31	M	1	0	X	X
169104160	56346638	56	F	1	1	X	X
169104161	56339325	31	M	1	0	X	X
169104170	56341432	56	F	1	1	X	X
169104172	56338258	56	F	1	1	X	X
169143942	56406737	6	F	1	5	450088559	X
169143943	56406737	51	F	1	0	X	517501757
169143944	56406737	31	F	1	2	X	517502718
169143945	56406737	9	M	1	5	450088559	X
169143946	56348768	6	F	1	5	450101942	X
169143948	56348768	31	F	1	2	X	517499650
169143949	56348768	9	M	1	5	450101942	X
169143950	56358039	6	F	1	5	450100352	X
169143951	56358039	51	F	1	0	X	517501660
169143953	56358039	9	M	1	5	450100352	X
169143954	56336902	6	F	1	5	450101048	X
169143966	56346975	6	F	1	5	450095009	X
169143967	56346975	51	F	1	0	X	517505032
169143968	56346975	31	F	1	2	X	517502718
169143969	56346975	9	M	1	5	450095009	X
169143978	56406644	6	F	1	5	450088559	X
169143980	56406644	31	F	1	2	X	517505069
169143991	56348369	51	F	1	0	X	517502012
169143993	56348369	9	M	1	5	450104526	X
169143995	56405742	51	F	1	0	X	517501093
169143996	56405742	31	F	1	2	X	517502539
169144002	56349411	6	F	1	5	450101942	X
169144003	56349411	51	F	1	0	X	517499763
169144004	56349411	31	F	1	2	X	517502438
169144005	56349411	9	M	1	5	450101942	X
169144007	56357620	51	F	1	0	X	517501404
169144008	56357620	31	F	1	2	X	517500339
169144009	56357620	9	M	1	5	450100352	X
169144015	56358581	51	F	1	0	X	517503032
169144016	56358581	31	F	1	2	X	517501544
169190546	56336276	60	F	1	10	X	517504783
169190547	56336276	54	M	1	0	X	517500469
169190550	56405131	60	F	1	10	X	517500263
169190552	56353312	60	F	1	10	X	517502708
169190553	56353312	54	M	1	0	X	517501356
169190556	56408128	60	F	1	10	X	517499793
169190559	56402671	54	M	1	0	X	517499547
169190560	56403879	60	F	1	10	X	517502609
169190561	56403879	54	M	1	0	X	502107342
169190563	56343906	54	M	1	0	X	517502708
169190564	56405032	60	F	1	10	X	517502010
169190565	56405032	54	M	1	0	X	517501246
169190566	56404268	60	F	1	10	X	517500545
169190569	56404613	54	M	1	0	X	517502010
169190572	56354918	60	F	1	10	X	517504769
169195565	56341995	26	F	1	0	X	517504314
169195575	56343012	26	F	1	0	X	517502010
169195584	56355940	26	F	1	0	X	517503896
169195585	56346302	26	F	1	0	X	517499840
169195590	56343733	26	F	1	0	X	517501200
169195591	56354769	26	F	1	0	X	517499733
169195593	56356653	26	F	1	0	X	517503544
169195598	56336874	26	F	1	0	X	517502938
169195600	56355281	26	F	1	0	X	517504305
169195603	56400839	26	F	1	0	X	517504314
169475960	56348585	14	M	1	2	450100625	X
169475962	56358088	37	F	1	0	X	517503698
169475963	56358088	14	M	1	2	450100625	X
169475964	56358088	40	M	1	10	X	517504973
169475965	56342781	37	F	1	0	X	517503466
169475967	56342781	40	M	1	10	X	517502718
169475968	56404621	37	F	1	0	X	517502731
169475969	56404621	14	M	1	2	450100625	X
169475980	56346438	37	F	1	0	X	517502010
169475981	56346438	14	M	1	2	450100625	X
169475982	56346438	40	M	1	10	X	517501018
169475986	56340524	37	F	1	0	X	517504266
169475987	56340524	14	M	1	2	450097552	X
169475989	56408081	37	F	1	0	X	517501544
169475991	56408081	40	M	1	10	X	517503390
169475992	56348061	37	F	1	0	X	517502517
169475995	56356201	37	F	1	0	X	517504442
169475996	56356201	14	M	1	2	450100625	X
169475997	56356201	40	M	1	10	X	517504266
169475998	56338496	37	F	1	0	X	517502224
169475999	56338496	14	M	1	2	450097552	X
169476000	56338496	40	M	1	10	X	517502157
169476004	56339470	37	F	1	0	X	517501562
169476006	56339470	40	M	1	10	X	517504314
169476007	56350651	37	F	1	0	X	517501442
169476016	56346416	37	F	1	0	X	517501544
169476017	56346416	14	M	1	2	450097552	X
169476018	56346416	40	M	1	10	X	517505050
169476022	56346419	37	F	1	0	X	517500580
169476027	56344388	40	M	1	10	X	517500545
169476030	56407764	40	M	1	10	X	517499650
169476034	56340258	37	F	1	0	X	517503831
169476035	56340258	14	M	1	2	450097552	X
169476036	56340258	40	M	1	10	X	517504938
169476038	56358578	14	M	1	2	450104340	X
169476039	56358578	40	M	1	10	X	517504602
169529999	56348024	5	F	1	2	450104526	X
169530000	56348024	39	F	1	0	X	X
169530001	56348024	12	M	1	2	450104526	X
169530005	56358102	12	M	1	2	450101932	X
169530011	56351600	5	F	1	2	450091947	X
169530012	56351600	39	F	1	0	X	X
169530013	56351600	12	M	1	2	450090452	X
169530018	56356276	42	M	1	1	X	X
169530019	56402162	5	F	1	2	450093640	X
169530020	56402162	39	F	1	0	X	X
169530021	56402162	12	M	1	2	450093640	X
169530027	56347741	5	F	1	2	450104526	X
169530028	56347741	39	F	1	0	X	X
169530035	56343727	5	F	1	2	450099049	X
169530037	56343727	12	M	1	2	450099049	X
169530038	56343727	42	M	1	1	X	X
169530042	56342018	42	M	1	1	X	X
169530055	56356625	5	F	1	2	450100352	X
169530059	56341901	5	F	1	2	450102474	X
169530060	56341901	39	F	1	0	X	X
169530061	56341901	12	M	1	2	450099049	X
169530062	56341901	42	M	1	1	X	X
169530063	56358077	5	F	1	2	450100352	X
169530064	56358077	39	F	1	0	X	X
169530066	56358077	42	M	1	1	X	X
169530067	56356516	5	F	1	2	450100352	X
169530068	56356516	39	F	1	0	X	X
169530071	56353679	5	F	1	2	450092057	X
169530072	56353679	39	F	1	0	X	X
169530080	56347715	39	F	1	0	X	X
169530082	56347715	42	M	1	1	X	X
169530084	56355234	39	F	1	0	X	X
169530085	56355234	12	M	1	2	450101932	X
169530088	56355651	39	F	1	0	X	X
169530090	56355651	42	M	1	1	X	X
169530092	56336418	39	F	1	0	X	X
169530094	56336418	42	M	1	1	X	X
169530096	56404863	39	F	1	0	X	X
169530105	56344352	12	M	1	2	450099049	X
169530107	56356858	5	F	1	2	450100352	X
169530109	56356858	12	M	1	2	450101932	X
169530110	56356858	42	M	1	1	X	X
169652709	56352708	27	M	1	0	X	517501844
169652710	56400474	27	M	1	0	X	517501463
169652715	56341571	27	M	1	0	X	517500799
169652718	56403664	27	M	1	0	X	517501625
169652722	56405684	27	M	1	0	X	510043315
169652727	56356875	27	M	1	0	X	517502718
169652728	56358341	27	M	1	0	X	517504063
169652729	56340448	27	M	1	0	X	517500268
169713603	56345745	61	F	1	1	X	517500992
169713607	56347461	61	F	1	1	X	517500380
169713609	56355184	61	F	1	1	X	517501877
169713612	56336343	65	M	1	0	X	517502121
169749506	56401748	22	M	1	2	X	517501183
169749507	56401748	17	M	1	2	450090886	517503427
169749508	56401748	20	F	1	2	X	517501450
169749511	56406189	17	M	1	2	450100625	517499650
169749512	56406189	20	F	1	2	X	517504773
169749513	56406189	45	M	1	0	X	517501849
169749515	56404115	17	M	1	2	450100625	517502655
169749522	56354322	22	M	1	2	X	517502043
169749523	56354322	17	M	1	2	450100625	517501617
169749524	56354322	20	F	1	2	X	517502468
169749525	56354322	45	M	1	0	X	517503466
169749530	56348880	22	M	1	2	X	517502608
169749532	56348880	20	F	1	2	X	517502076
169749539	56405513	17	M	1	2	450100625	517501991
169749541	56405513	45	M	1	0	X	517500075
169749542	56342565	22	M	1	2	X	517502576
169749547	56401569	17	M	1	2	450104340	517503227
169749549	56401569	45	M	1	0	X	517501351
