sp_id	sp_gq_id	age	sex
938942716	450003740	19	M
938942715	450003740	29	M
938942714	450003740	21	M
938942713	450003740	23	M
938942712	450003740	18	M
938942711	450003740	18	M
938942710	450003740	19	M
938942709	450003740	18	M
938942708	450003740	19	M
938942707	450003740	21	M
938942706	450003740	19	M
938942705	450003740	18	M
938942704	450003740	21	M
938942691	450003740	22	M
938942692	450003740	19	M
938942693	450003740	23	M
938942694	450003740	20	M
938942839	450003740	22	F
938942838	450003740	19	F
938942837	450003740	24	F
938942836	450003740	18	F
938942835	450003740	21	F
938942834	450003740	19	M
938942833	450003740	18	M
938942832	450003740	19	M
938942831	450003740	19	M
938942830	450003740	19	M
938942829	450003740	19	M
938942828	450003740	18	M
938942827	450003740	19	M
938942825	450003740	19	M
938942826	450003740	20	M
938942824	450003740	18	M
938942823	450003740	18	M
938942822	450003740	19	M
938942821	450003740	18	M
938942820	450003740	19	M
938942819	450003740	23	M
938942818	450003740	18	M
938942817	450003740	19	M
938942816	450003740	19	M
938942815	450003740	18	M
938942814	450003740	19	M
938942813	450003740	19	M
938942812	450003740	19	M
938942811	450003740	19	M
938942810	450003740	21	M
938942809	450003740	19	M
938942808	450003740	22	M
938942807	450003740	20	M
938942806	450003740	52	M
938942805	450003740	21	M
938942804	450003740	19	M
938942803	450003740	19	M
938942802	450003740	19	M
938942801	450003740	18	M
938942800	450003740	18	M
938942799	450003740	22	M
938942798	450003740	18	M
938942797	450003740	22	M
938942796	450003740	19	M
938942795	450003740	22	M
938942840	450003740	18	F
938942841	450003740	22	F
938942842	450003740	19	F
938942843	450003740	23	F
938942986	450003740	23	F
938942985	450003740	21	F
938942984	450003740	23	F
938942983	450003740	21	F
938942898	450003740	22	F
938942897	450003740	19	F
938942896	450003740	21	F
938942895	450003740	21	F
938942894	450003740	23	F
938942893	450003740	21	F
938942892	450003740	19	F
938942891	450003740	21	F
938942890	450003740	19	F
938942889	450003740	24	F
938942888	450003740	19	F
938942926	450003740	19	F
938942927	450003740	22	F
938942928	450003740	19	F
938942929	450003740	21	F
938942930	450003740	18	F
938942931	450003740	18	F
938942932	450003740	18	F
938942933	450003740	19	F
938942934	450003740	20	F
938942935	450003740	18	F
938942936	450003740	19	F
938942937	450003740	19	F
938942938	450003740	22	F
938942939	450003740	19	F
938942940	450003740	20	F
938942941	450003740	18	F
938942942	450003740	22	F
938942943	450003740	20	F
938942944	450003740	19	F
938942945	450003740	19	F
938942946	450003740	19	F
938942887	450003740	19	F
938942850	450003740	19	F
938942886	450003740	18	F
938942885	450003740	22	F
938942884	450003740	22	F
938942883	450003740	22	F
938942882	450003740	18	F
938942794	450003740	34	M
938942793	450003740	20	M
938942792	450003740	24	M
938942791	450003740	19	M
938942790	450003740	22	M
938942789	450003740	19	M
938942788	450003740	18	M
938942787	450003740	21	M
938942881	450003740	20	F
938942880	450003740	19	F
938942879	450003740	19	F
938942878	450003740	19	F
938942877	450003740	19	F
938942876	450003740	21	F
938942875	450003740	32	F
938942874	450003740	20	F
938942873	450003740	22	F
938942872	450003740	19	F
938942871	450003740	18	F
938942870	450003740	19	F
938942869	450003740	20	F
938942868	450003740	22	F
938942867	450003740	18	F
938942866	450003740	22	F
938942865	450003740	19	F
938942864	450003740	18	F
938942863	450003740	20	F
938942862	450003740	21	F
938942861	450003740	29	F
938942860	450003740	19	F
938942859	450003740	19	F
938942858	450003740	19	F
938942857	450003740	18	F
938942856	450003740	18	F
938942855	450003740	19	F
938942854	450003740	28	F
938942853	450003740	19	F
938942852	450003740	21	F
938942851	450003740	22	F
938942982	450003740	19	F
938942981	450003740	24	F
938942980	450003740	18	F
938942979	450003740	19	F
938942978	450003740	18	F
938942977	450003740	29	F
938942976	450003740	19	F
938942975	450003740	21	F
938942974	450003740	21	F
938942973	450003740	18	F
938942972	450003740	21	F
938942971	450003740	18	F
938942970	450003740	20	F
938942786	450003740	19	M
938942785	450003740	21	M
938942784	450003740	18	M
938942783	450003740	18	M
938942782	450003740	18	M
938942781	450003740	23	M
938942780	450003740	18	M
938942779	450003740	22	M
938942778	450003740	18	M
938942777	450003740	19	M
938942776	450003740	24	M
938942775	450003740	23	M
938942774	450003740	21	M
938942773	450003740	21	M
938942772	450003740	21	M
938942771	450003740	23	M
938942770	450003740	18	M
938942769	450003740	19	M
938942768	450003740	19	M
938942767	450003740	21	M
938942766	450003740	18	M
938942765	450003740	19	M
938942764	450003740	23	M
938942763	450003740	20	M
938942762	450003740	19	M
938942761	450003740	20	M
938942760	450003740	19	M
938942759	450003740	49	M
938942758	450003740	25	M
938942757	450003740	19	M
938942756	450003740	18	M
938942987	450003740	21	F
938942988	450003740	23	F
938942989	450003740	19	F
938942990	450003740	18	F
938942991	450003740	19	F
938942992	450003740	22	F
938942993	450003740	18	F
938942994	450003740	18	F
938942995	450003740	22	F
938942996	450003740	23	F
938942997	450003740	18	F
938942998	450003740	21	F
938942999	450003740	23	F
938943000	450003740	23	F
938943001	450003740	21	F
938943002	450003740	18	F
938943003	450003740	23	F
938943004	450003740	23	F
938943005	450003740	20	F
938943006	450003740	21	F
938942969	450003740	19	F
938942968	450003740	21	F
938942967	450003740	20	F
938942966	450003740	19	F
938942965	450003740	18	F
938942964	450003740	24	F
938942963	450003740	22	F
938942899	450003740	19	F
938942900	450003740	19	F
938942901	450003740	21	F
938942902	450003740	21	F
938942903	450003740	18	F
938942755	450003740	23	M
938942754	450003740	22	M
938942962	450003740	21	F
938942753	450003740	24	M
938942752	450003740	20	M
938942751	450003740	18	M
938942750	450003740	19	M
938942749	450003740	20	M
938942961	450003740	19	F
938942748	450003740	24	M
938942747	450003740	18	M
938942746	450003740	22	M
938942745	450003740	20	M
938942744	450003740	19	M
938942743	450003740	20	M
940145641	450045126	87	F
940145677	450045126	83	F
940145676	450045126	96	F
940145675	450045126	100	F
940145674	450045126	85	F
940145673	450045126	98	F
940145672	450045126	78	F
940145671	450045126	75	F
940145670	450045126	69	F
940145669	450045126	83	F
940145668	450045126	81	F
940145667	450045126	87	F
940145666	450045126	96	F
940145665	450045126	82	F
940145664	450045126	80	F
940145663	450045126	88	F
940145662	450045126	67	F
940145661	450045126	81	F
940145660	450045126	82	F
940145659	450045126	90	F
940145658	450045126	89	F
940145657	450045126	86	F
940145656	450045126	75	F
940145655	450045126	80	F
940145654	450045126	82	F
940145653	450045126	90	F
940145652	450045126	80	F
940145651	450045126	89	F
940145650	450045126	82	F
940145649	450045126	100	F
940145648	450045126	87	F
940145647	450045126	84	F
940145646	450045126	92	F
940145645	450045126	87	F
940145644	450045126	90	F
940145643	450045126	88	F
940145642	450045126	65	F
940145640	450045126	87	F
940145639	450045126	86	F
940145638	450045126	86	F
940145637	450045126	76	F
940145636	450045126	70	F
940145635	450045126	85	F
940145634	450045126	81	F
940145633	450045126	105	F
940145632	450045126	85	F
940145631	450045126	86	F
940145630	450045126	83	F
940145629	450045126	86	F
939313573	450045126	58	F
939313574	450045126	48	F
939313575	450045126	60	F
939313576	450045126	59	F
939313577	450045126	58	F
940397528	450045126	28	M
940397529	450045126	59	M
940397530	450045126	47	M
940726129	450045126	78	M
940726128	450045126	73	M
940726127	450045126	90	M
940726126	450045126	71	M
940726125	450045126	85	M
940726124	450045126	81	M
940726123	450045126	80	M
940726122	450045126	67	M
940726121	450045126	70	M
940726120	450045126	76	M
940726119	450045126	103	M
940726118	450045126	78	M
940726117	450045126	89	M
940726116	450045126	69	M
940726115	450045126	76	M
940726114	450045126	70	M
940726113	450045126	70	M
940726112	450045126	70	M
940778635	450048304	69	M
940778634	450048304	96	M
940778633	450048304	81	M
940778632	450048304	90	M
940778631	450048304	96	M
940778630	450048304	72	M
940778629	450048304	89	M
940273053	450048304	76	F
940273039	450048304	94	F
940273038	450048304	88	F
940273037	450048304	70	F
940273052	450048304	99	F
940273051	450048304	71	F
940273050	450048304	75	F
940273049	450048304	95	F
940273043	450048304	69	F
940273042	450048304	88	F
940273021	450048304	93	F
940273046	450048304	74	F
940273045	450048304	82	F
940273048	450048304	77	F
940273036	450048304	80	F
940273035	450048304	85	F
940273034	450048304	94	F
940273033	450048304	88	F
940273032	450048304	96	F
940778619	450048304	97	M
940273031	450048304	80	F
940273030	450048304	86	F
940273029	450048304	95	F
940273028	450048304	89	F
940273027	450048304	94	F
940778628	450048304	81	M
940778627	450048304	75	M
940778626	450048304	68	M
940778625	450048304	88	M
940273020	450048304	81	F
940273019	450048304	105	F
940273018	450048304	100	F
940273017	450048304	87	F
940273016	450048304	82	F
940273015	450048304	98	F
940273014	450048304	82	F
940778624	450048304	80	M
940273013	450048304	88	F
940273056	450048304	90	F
940273044	450048304	95	F
940273059	450048304	81	F
940273058	450048304	90	F
940273057	450048304	86	F
940273060	450048304	92	F
940273061	450048304	79	F
940778623	450048304	74	M
940273041	450048304	84	F
940273040	450048304	70	F
940273055	450048304	82	F
940273054	450048304	68	F
940273026	450048304	81	F
940273025	450048304	85	F
939291767	450048304	26	F
939291768	450048304	49	F
939291769	450048304	48	F
939291770	450048304	62	F
939291771	450048304	47	F
940778622	450048304	83	M
940778621	450048304	89	M
940778620	450048304	77	M
940420949	450048304	40	M
940420950	450048304	64	M
940420951	450048304	64	M
940273047	450048304	90	F
940273024	450048304	83	F
940273023	450048304	88	F
940273022	450048304	84	F
940778636	450048304	78	M
940276756	450048305	79	F
940276754	450048305	84	F
940422600	450048305	28	M
940780885	450048305	82	M
940780886	450048305	71	M
940276753	450048305	93	F
940276752	450048305	85	F
940276751	450048305	78	F
940276750	450048305	86	F
940780887	450048305	79	M
940780888	450048305	76	M
940780889	450048305	89	M
940780890	450048305	75	M
940780891	450048305	85	M
940276729	450048305	69	F
940276730	450048305	75	F
940780892	450048305	86	M
940780893	450048305	65	M
940780900	450048305	69	M
940780899	450048305	74	M
940780898	450048305	69	M
940780897	450048305	89	M
940780896	450048305	88	M
940780895	450048305	78	M
940780894	450048305	88	M
940276744	450048305	92	F
940276743	450048305	75	F
940276742	450048305	103	F
940276741	450048305	88	F
940276740	450048305	81	F
940276739	450048305	85	F
940276738	450048305	104	F
940276737	450048305	78	F
940276736	450048305	93	F
940276735	450048305	86	F
940276734	450048305	100	F
940276733	450048305	79	F
940276732	450048305	96	F
940276731	450048305	79	F
940276745	450048305	66	F
940276746	450048305	99	F
940276747	450048305	77	F
940276748	450048305	75	F
940276749	450048305	88	F
940276776	450048305	78	F
940276775	450048305	76	F
940276774	450048305	71	F
940276773	450048305	77	F
940276772	450048305	89	F
940276771	450048305	89	F
940276770	450048305	89	F
940276769	450048305	78	F
940276768	450048305	81	F
940276767	450048305	88	F
940276766	450048305	82	F
940276765	450048305	65	F
940276764	450048305	85	F
940276763	450048305	102	F
940276762	450048305	90	F
940276761	450048305	80	F
940276760	450048305	89	F
940276759	450048305	73	F
940276758	450048305	85	F
940276757	450048305	87	F
939293585	450048305	48	F
939293586	450048305	55	F
939293587	450048305	54	F
940276755	450048305	76	F
939897699	450037483	95	F
940358498	450037483	26	M
940358499	450037483	57	M
940358500	450037483	57	M
939897698	450037483	80	F
939897697	450037483	90	F
939897696	450037483	80	F
939897695	450037483	86	F
939897694	450037483	104	F
940625738	450037483	75	M
939897693	450037483	76	F
939897692	450037483	93	F
939897691	450037483	99	F
939897690	450037483	67	F
939897689	450037483	83	F
939897688	450037483	90	F
939897687	450037483	78	F
939897686	450037483	93	F
939897685	450037483	92	F
939897684	450037483	92	F
939897683	450037483	79	F
939897682	450037483	86	F
939897681	450037483	92	F
939897680	450037483	78	F
939897679	450037483	81	F
939897678	450037483	93	F
939897677	450037483	85	F
939897676	450037483	87	F
939897675	450037483	89	F
939897674	450037483	77	F
939897673	450037483	72	F
939897672	450037483	88	F
939897671	450037483	72	F
939897670	450037483	83	F
939897669	450037483	88	F
939897668	450037483	101	F
939897667	450037483	87	F
939897666	450037483	85	F
939897705	450037483	97	F
939897704	450037483	86	F
939897703	450037483	89	F
939897702	450037483	66	F
940625737	450037483	79	M
940625736	450037483	85	M
939351115	450037483	48	F
939351114	450037483	48	F
939351113	450037483	47	F
939351112	450037483	44	F
940625747	450037483	81	M
940625746	450037483	99	M
940625745	450037483	92	M
940625744	450037483	78	M
940625743	450037483	80	M
940625742	450037483	84	M
940625741	450037483	68	M
940625740	450037483	67	M
940625739	450037483	84	M
939897707	450037483	71	F
939897706	450037483	89	F
939897701	450037483	79	F
939897700	450037483	75	F
940010398	450040565	89	F
940010399	450040565	87	F
940669818	450040565	75	M
940374767	450040565	55	M
940374766	450040565	40	M
940374765	450040565	47	M
940010420	450040565	71	F
940669817	450040565	65	M
940669816	450040565	70	M
940669815	450040565	69	M
940669814	450040565	88	M
940010381	450040565	78	F
940010382	450040565	83	F
940010383	450040565	105	F
940010384	450040565	93	F
940010385	450040565	73	F
940010386	450040565	88	F
940010387	450040565	78	F
940010388	450040565	75	F
940010422	450040565	79	F
940010421	450040565	80	F
939328660	450040565	58	F
939328659	450040565	46	F
940010400	450040565	66	F
940010401	450040565	99	F
940010413	450040565	86	F
940010405	450040565	79	F
940010406	450040565	84	F
940010407	450040565	87	F
940010408	450040565	90	F
940010409	450040565	83	F
940010410	450040565	90	F
939328658	450040565	59	F
939328657	450040565	61	F
940010404	450040565	100	F
940010411	450040565	86	F
940010412	450040565	65	F
940010389	450040565	87	F
940010390	450040565	80	F
940010391	450040565	85	F
940010392	450040565	72	F
940010393	450040565	87	F
940010394	450040565	89	F
940010395	450040565	86	F
940010415	450040565	80	F
940010416	450040565	100	F
940010417	450040565	83	F
940010418	450040565	87	F
940010419	450040565	95	F
940669825	450040565	85	M
940669824	450040565	80	M
940010403	450040565	68	F
940010402	450040565	86	F
940010414	450040565	89	F
940669823	450040565	96	M
940669822	450040565	70	M
940669821	450040565	86	M
940669820	450040565	67	M
940669819	450040565	76	M
940010396	450040565	78	F
940010397	450040565	86	F
940281628	450048412	81	F
940281630	450048412	83	F
940281631	450048412	76	F
940281632	450048412	90	F
940281633	450048412	75	F
940281634	450048412	70	F
940281635	450048412	76	F
940281636	450048412	99	F
940281637	450048412	84	F
940281638	450048412	80	F
940281639	450048412	92	F
940281640	450048412	85	F
940281641	450048412	84	F
940281642	450048412	88	F
940281643	450048412	87	F
940281644	450048412	96	F
940281645	450048412	90	F
940281646	450048412	85	F
940281647	450048412	77	F
940281648	450048412	73	F
940281649	450048412	88	F
940281650	450048412	80	F
940281651	450048412	86	F
940281652	450048412	86	F
940281653	450048412	69	F
940281654	450048412	80	F
940281655	450048412	90	F
940425548	450048412	52	M
940425549	450048412	41	M
940785000	450048412	91	M
940785001	450048412	71	M
940785002	450048412	97	M
940785003	450048412	79	M
940785004	450048412	79	M
940785005	450048412	82	M
940785006	450048412	82	M
940785007	450048412	93	M
940785008	450048412	80	M
940785009	450048412	82	M
940785010	450048412	86	M
939291587	450048412	61	F
939291588	450048412	51	F
940281615	450048412	89	F
940281616	450048412	89	F
940281617	450048412	86	F
940281618	450048412	92	F
940281619	450048412	72	F
940281620	450048412	85	F
940281621	450048412	86	F
940281622	450048412	86	F
940281623	450048412	77	F
940281624	450048412	86	F
940281625	450048412	98	F
940281626	450048412	96	F
940281627	450048412	71	F
940281629	450048412	88	F
943199434	450007497	48	M
943199564	450007497	32	M
943199563	450007497	43	M
943199562	450007497	48	M
943199561	450007497	41	M
943199560	450007497	48	M
943199559	450007497	33	M
943199558	450007497	22	M
943199557	450007497	55	M
943199556	450007497	50	M
943199555	450007497	52	M
943199554	450007497	44	M
943199553	450007497	25	M
943199552	450007497	42	M
943199551	450007497	22	M
943199550	450007497	34	M
943199549	450007497	44	M
943199548	450007497	50	M
943199547	450007497	52	M
943199546	450007497	35	M
943199545	450007497	21	M
943199544	450007497	39	M
943199543	450007497	37	M
943199542	450007497	24	M
943199541	450007497	30	M
943199540	450007497	42	M
943199539	450007497	28	M
943199538	450007497	46	M
943199340	450007497	21	M
943199341	450007497	29	M
943199342	450007497	22	M
943199343	450007497	36	M
943199344	450007497	55	M
943199345	450007497	49	M
943199346	450007497	25	M
943199347	450007497	34	M
943199348	450007497	38	M
943199349	450007497	35	M
943199350	450007497	45	M
943199351	450007497	48	M
943199352	450007497	29	M
943199353	450007497	28	M
943199354	450007497	50	M
943199537	450007497	44	M
943199536	450007497	22	M
943199535	450007497	57	M
943199534	450007497	38	M
943199533	450007497	23	M
943199532	450007497	32	M
943199355	450007497	58	M
943199356	450007497	46	M
943199531	450007497	41	M
943199530	450007497	24	M
943199529	450007497	56	M
943199528	450007497	36	M
943199527	450007497	44	M
943199526	450007497	31	M
943199525	450007497	37	M
943199524	450007497	46	M
943199523	450007497	26	M
943199522	450007497	19	M
943199521	450007497	26	M
943199520	450007497	19	M
943199519	450007497	30	M
943199518	450007497	20	M
943199517	450007497	36	M
943199516	450007497	52	M
943199515	450007497	38	M
943199514	450007497	47	M
943199513	450007497	27	M
943199512	450007497	42	M
943199511	450007497	37	M
943199510	450007497	33	M
943199509	450007497	28	M
943199508	450007497	21	M
943199507	450007497	32	M
943199506	450007497	23	M
943199505	450007497	30	M
943199504	450007497	34	M
943199503	450007497	47	M
943199502	450007497	27	M
943199501	450007497	26	M
943199500	450007497	31	M
943199499	450007497	59	M
943199498	450007497	44	M
943199497	450007497	42	M
943199496	450007497	31	M
943199495	450007497	38	M
943199494	450007497	21	M
943199493	450007497	31	M
943199492	450007497	39	M
943199491	450007497	37	M
943199490	450007497	30	M
943199489	450007497	25	M
943199488	450007497	43	M
943199487	450007497	32	M
943199486	450007497	39	M
943199485	450007497	20	M
943199484	450007497	19	M
943199483	450007497	33	M
943199482	450007497	33	M
943199481	450007497	30	M
943199480	450007497	39	M
943199479	450007497	40	M
943199478	450007497	41	M
943199477	450007497	44	M
943199476	450007497	56	M
943199475	450007497	39	M
943199474	450007497	22	M
943199473	450007497	30	M
943199472	450007497	29	M
943199471	450007497	54	M
943199470	450007497	36	M
943199469	450007497	44	M
943199468	450007497	25	M
943199467	450007497	39	M
943199466	450007497	61	M
943199465	450007497	29	M
943199464	450007497	24	M
943199463	450007497	28	M
943199462	450007497	34	M
943199461	450007497	41	M
943199460	450007497	37	M
943199459	450007497	32	M
943199458	450007497	53	M
943199457	450007497	51	M
943199456	450007497	47	M
943199455	450007497	40	M
943199454	450007497	36	M
943199453	450007497	45	M
943199452	450007497	47	M
943199451	450007497	28	M
943199450	450007497	33	M
943199449	450007497	29	M
943199448	450007497	25	M
943199447	450007497	29	M
943199446	450007497	45	M
943199445	450007497	37	M
943199444	450007497	35	M
943199443	450007497	23	M
943199442	450007497	42	M
943199441	450007497	44	M
943199440	450007497	39	M
943199439	450007497	25	M
943199438	450007497	52	M
943199437	450007497	48	M
943199436	450007497	21	M
943199435	450007497	21	M
943199433	450007497	43	M
943199432	450007497	23	M
943199431	450007497	51	M
943199430	450007497	38	M
943199429	450007497	32	M
943199428	450007497	28	M
943199427	450007497	23	M
943199426	450007497	32	M
943199425	450007497	48	M
943199424	450007497	56	M
943199423	450007497	35	M
943199422	450007497	36	M
943199421	450007497	44	M
943199420	450007497	52	M
943199419	450007497	35	M
943199418	450007497	38	M
943199417	450007497	42	M
943199416	450007497	53	M
943199415	450007497	23	M
943199414	450007497	30	M
943199413	450007497	37	M
943199412	450007497	47	M
943199411	450007497	45	M
943199410	450007497	48	M
943199409	450007497	29	M
943199408	450007497	31	M
943199407	450007497	41	M
943199406	450007497	20	M
943199405	450007497	29	M
943199404	450007497	38	M
943199403	450007497	56	M
943199402	450007497	32	M
943199401	450007497	59	M
943199400	450007497	30	M
943199399	450007497	45	M
943199398	450007497	52	M
943199397	450007497	44	M
943199396	450007497	57	M
943199395	450007497	49	M
943199394	450007497	31	M
943199393	450007497	23	M
943199392	450007497	50	M
943199391	450007497	45	M
943199390	450007497	25	M
943199389	450007497	20	M
943199388	450007497	29	M
943199387	450007497	37	M
943199386	450007497	27	M
943199385	450007497	31	M
943199384	450007497	53	M
943199383	450007497	60	M
943199382	450007497	48	M
943199381	450007497	35	M
943199380	450007497	50	M
943199379	450007497	34	M
943199378	450007497	24	M
943199377	450007497	26	M
943199376	450007497	28	M
943199375	450007497	19	M
943199374	450007497	44	M
943199373	450007497	33	M
943199372	450007497	53	M
943199371	450007497	24	M
943199370	450007497	39	M
943199369	450007497	43	M
943199368	450007497	41	M
943199367	450007497	51	M
943199366	450007497	42	M
943199365	450007497	18	M
943199364	450007497	55	M
943199363	450007497	31	M
943199362	450007497	56	M
943199361	450007497	43	M
943199360	450007497	39	M
943199359	450007497	46	M
943199358	450007497	34	M
943199357	450007497	59	M
943199578	450025125	41	F
943199604	450025125	26	F
943199603	450025125	49	F
943199602	450025125	20	F
943199601	450025125	27	F
943199600	450025125	29	F
943199565	450025125	48	F
943199566	450025125	28	F
943199567	450025125	27	F
943199568	450025125	38	F
943199569	450025125	51	F
943199570	450025125	30	F
943199571	450025125	20	F
943199572	450025125	48	F
943199573	450025125	21	F
943199574	450025125	48	F
943199575	450025125	31	F
943199576	450025125	36	F
943199577	450025125	39	F
943199598	450025125	43	F
943199599	450025125	33	F
943199597	450025125	31	F
943199596	450025125	44	F
943199595	450025125	40	F
943199594	450025125	40	F
943199593	450025125	26	F
943199592	450025125	40	F
943199591	450025125	43	F
943199590	450025125	55	F
943199589	450025125	43	F
943199588	450025125	44	F
943199587	450025125	39	F
943199586	450025125	44	F
943199585	450025125	25	F
943199584	450025125	49	F
943199583	450025125	43	F
943199582	450025125	44	F
943199581	450025125	54	F
943199580	450025125	37	F
943199579	450025125	34	F
943200210	450025126	41	M
943200328	450025126	56	M
943200327	450025126	31	M
943200326	450025126	20	M
943200325	450025126	21	M
943200324	450025126	28	M
943200323	450025126	26	M
943200322	450025126	32	M
943200321	450025126	21	M
943200320	450025126	48	M
943200319	450025126	34	M
943200318	450025126	39	M
943200317	450025126	43	M
943200316	450025126	32	M
943200315	450025126	47	M
943200314	450025126	41	M
943200313	450025126	32	M
943200312	450025126	23	M
943200311	450025126	57	M
943200310	450025126	44	M
943200309	450025126	42	M
943200308	450025126	48	M
943200307	450025126	50	M
943200306	450025126	56	M
943200305	450025126	41	M
943200304	450025126	38	M
943200303	450025126	33	M
943200302	450025126	33	M
943200301	450025126	36	M
943200300	450025126	39	M
943200299	450025126	39	M
943200298	450025126	57	M
943200297	450025126	49	M
943200296	450025126	25	M
943200295	450025126	36	M
943200294	450025126	47	M
943200293	450025126	27	M
943200292	450025126	28	M
943200291	450025126	22	M
943200290	450025126	23	M
943200289	450025126	42	M
943200288	450025126	29	M
943200287	450025126	26	M
943200286	450025126	33	M
943200285	450025126	37	M
943200284	450025126	51	M
