sp_id	sp_gq_id	age	sex
940686240	450041586	88	M
940686239	450041586	65	M
940686238	450041586	87	M
940686252	450041586	69	M
940686253	450041586	87	M
938940018	450003741	22	M
938940250	450003741	24	F
938940251	450003741	18	F
938940252	450003741	22	F
938940253	450003741	20	F
938940254	450003741	18	F
938940255	450003741	19	F
938940256	450003741	22	F
938940257	450003741	20	F
938940258	450003741	21	F
938940259	450003741	18	F
938940260	450003741	24	F
938940261	450003741	20	F
938940262	450003741	24	F
938940263	450003741	23	F
938940264	450003741	19	F
938940265	450003741	19	F
938940266	450003741	22	F
938940267	450003741	19	F
938940268	450003741	18	F
938940269	450003741	18	F
938940270	450003741	34	F
938940271	450003741	20	F
938940272	450003741	22	F
938940273	450003741	21	F
938940274	450003741	23	F
938940275	450003741	20	F
938940276	450003741	18	F
938940277	450003741	19	F
938940278	450003741	18	F
938940279	450003741	18	F
938940180	450003741	19	F
938940179	450003741	19	F
938940178	450003741	24	F
938940177	450003741	21	F
938940176	450003741	20	F
938940175	450003741	20	F
938940174	450003741	22	F
938940173	450003741	22	F
938940172	450003741	18	F
938940171	450003741	19	F
938940170	450003741	21	F
938940169	450003741	19	F
938940168	450003741	23	F
938940167	450003741	18	F
938940166	450003741	18	F
938940165	450003741	20	F
938940164	450003741	19	F
938940163	450003741	19	F
938940162	450003741	22	F
938940161	450003741	19	F
938940160	450003741	19	F
938940159	450003741	19	F
938940158	450003741	18	F
938940157	450003741	21	F
938940156	450003741	19	F
938940155	450003741	19	F
938940154	450003741	18	F
938940153	450003741	21	F
938940152	450003741	19	F
938940151	450003741	19	F
938940150	450003741	18	F
938940149	450003741	24	F
938940148	450003741	23	F
938940147	450003741	18	F
938940146	450003741	19	F
938940145	450003741	19	F
938940144	450003741	19	F
938940143	450003741	18	F
938940142	450003741	19	F
938940141	450003741	19	F
938940140	450003741	20	F
938940139	450003741	20	F
938940138	450003741	19	F
938940137	450003741	19	F
938940136	450003741	20	F
938940135	450003741	19	F
938940134	450003741	24	F
938940133	450003741	19	F
938940132	450003741	25	F
938940131	450003741	19	F
938940130	450003741	19	F
938940181	450003741	24	F
938940182	450003741	19	F
938940183	450003741	19	F
938940184	450003741	18	F
938940185	450003741	19	F
938940186	450003741	20	F
938940187	450003741	18	F
938940188	450003741	18	F
938940189	450003741	18	F
938940190	450003741	22	F
938940191	450003741	19	F
938940192	450003741	19	F
938940193	450003741	19	F
938940129	450003741	23	F
938940128	450003741	24	F
938940127	450003741	18	F
938940126	450003741	19	F
938940125	450003741	19	F
938940124	450003741	20	F
938940123	450003741	19	F
938940122	450003741	21	F
938940121	450003741	46	F
938940120	450003741	21	F
938940119	450003741	22	F
938940118	450003741	19	F
938940117	450003741	19	F
938940116	450003741	23	F
938940115	450003741	21	F
938940114	450003741	19	F
938940113	450003741	23	F
938940112	450003741	20	F
938940111	450003741	21	F
938940110	450003741	19	F
938940109	450003741	18	F
938940108	450003741	19	F
938940107	450003741	19	F
938940106	450003741	18	F
938940105	450003741	21	F
938940104	450003741	22	F
938940103	450003741	19	F
938940102	450003741	20	F
938940101	450003741	19	F
938940100	450003741	19	F
938940099	450003741	24	F
938940098	450003741	22	F
938940097	450003741	21	F
938940096	450003741	19	F
938940095	450003741	24	F
938940094	450003741	15	F
938940093	450003741	21	M
938940092	450003741	18	M
938940091	450003741	21	M
938940090	450003741	18	M
938940089	450003741	20	M
938940088	450003741	18	M
938940087	450003741	21	M
938940086	450003741	20	M
938940085	450003741	20	M
938940084	450003741	19	M
938940083	450003741	19	M
938940082	450003741	18	M
938940081	450003741	21	M
938940080	450003741	19	M
938940079	450003741	19	M
938940078	450003741	23	M
938940077	450003741	21	M
938940076	450003741	20	M
938940075	450003741	22	M
938940074	450003741	18	M
938940073	450003741	19	M
938940072	450003741	21	M
938940071	450003741	22	M
938940070	450003741	19	M
938940069	450003741	19	M
938940068	450003741	19	M
938940067	450003741	19	M
938940066	450003741	18	M
938940065	450003741	34	M
938940064	450003741	21	M
938940063	450003741	29	M
938940062	450003741	22	M
938940061	450003741	19	M
938940060	450003741	18	M
938940059	450003741	22	M
938940058	450003741	18	M
938940057	450003741	21	M
938940056	450003741	18	M
938940055	450003741	19	M
938940054	450003741	18	M
938940053	450003741	24	M
938940052	450003741	22	M
938940051	450003741	19	M
938940050	450003741	23	M
938940049	450003741	24	M
938940048	450003741	18	M
938940047	450003741	27	M
938940046	450003741	22	M
938940045	450003741	23	M
938940044	450003741	18	M
938940043	450003741	23	M
938940042	450003741	20	M
938940041	450003741	20	M
938940040	450003741	24	M
938940039	450003741	19	M
938940038	450003741	18	M
938940037	450003741	18	M
938940036	450003741	19	M
938940035	450003741	18	M
938940034	450003741	19	M
938940033	450003741	20	M
938940032	450003741	23	M
938940031	450003741	19	M
938940030	450003741	18	M
938940029	450003741	19	M
938940028	450003741	19	M
938940027	450003741	24	M
938940026	450003741	19	M
938940025	450003741	18	M
938940024	450003741	20	M
938940023	450003741	22	M
938940022	450003741	21	M
938940021	450003741	23	M
938940020	450003741	20	M
938940019	450003741	19	M
938940017	450003741	25	M
938940016	450003741	24	M
938940015	450003741	23	M
938940014	450003741	21	M
938940013	450003741	28	M
938940012	450003741	21	M
938940011	450003741	22	M
938940010	450003741	18	M
938940009	450003741	24	M
938940008	450003741	20	M
938940007	450003741	18	M
938940006	450003741	22	M
938940005	450003741	20	M
938940004	450003741	19	M
938940003	450003741	21	M
938940002	450003741	22	M
938940001	450003741	18	M
938940000	450003741	20	M
938939999	450003741	23	M
938939998	450003741	19	M
938939997	450003741	19	M
938939996	450003741	18	M
938939995	450003741	18	M
938939994	450003741	19	M
938939993	450003741	18	M
938939992	450003741	23	M
938939991	450003741	18	M
938939990	450003741	18	M
938939989	450003741	20	M
938939988	450003741	23	M
938939987	450003741	21	M
938939986	450003741	20	M
938939985	450003741	19	M
938939984	450003741	20	M
938939983	450003741	21	M
938939982	450003741	19	M
938939981	450003741	24	M
938939980	450003741	20	M
938939979	450003741	19	M
938939978	450003741	19	M
938939977	450003741	19	M
938939976	450003741	19	M
938939975	450003741	18	M
938939974	450003741	21	M
938939973	450003741	22	M
938939972	450003741	24	M
938939971	450003741	23	M
938939970	450003741	27	M
938939969	450003741	22	M
938939968	450003741	19	M
938939967	450003741	19	M
938939966	450003741	23	M
938939965	450003741	21	M
938939964	450003741	21	M
938939963	450003741	19	M
938939962	450003741	18	M
938939961	450003741	32	M
938939960	450003741	19	M
938939959	450003741	19	M
938939958	450003741	24	M
938939957	450003741	20	M
938939956	450003741	21	M
938939955	450003741	19	M
938939954	450003741	21	M
938939953	450003741	19	M
938939952	450003741	19	M
938939951	450003741	22	M
938939950	450003741	23	M
938939949	450003741	19	M
938939948	450003741	18	M
938939947	450003741	19	M
938939946	450003741	19	M
938939945	450003741	43	M
938939944	450003741	24	M
938939943	450003741	26	M
938939942	450003741	19	M
938939941	450003741	18	M
938939940	450003741	19	M
938939939	450003741	19	M
938939938	450003741	19	M
938939937	450003741	19	M
938939936	450003741	19	M
938939935	450003741	19	M
938939934	450003741	21	M
938939933	450003741	23	M
938939932	450003741	22	M
938939931	450003741	20	M
938939930	450003741	24	M
938939929	450003741	19	M
938939928	450003741	28	M
938939927	450003741	19	M
938939926	450003741	18	M
938939925	450003741	19	M
938939924	450003741	23	M
938939923	450003741	17	M
938940194	450003741	19	F
938940195	450003741	18	F
938940196	450003741	19	F
938940197	450003741	22	F
938940198	450003741	21	F
938940199	450003741	19	F
938940200	450003741	19	F
938940201	450003741	21	F
938940202	450003741	19	F
938940203	450003741	18	F
938940204	450003741	19	F
938940205	450003741	27	F
938940206	450003741	20	F
938940207	450003741	22	F
938940208	450003741	24	F
938940209	450003741	20	F
938940210	450003741	19	F
938940211	450003741	22	F
938940212	450003741	23	F
938940213	450003741	20	F
938940214	450003741	21	F
938940215	450003741	21	F
938940216	450003741	24	F
938940217	450003741	18	F
938940218	450003741	19	F
938940219	450003741	19	F
938940220	450003741	38	F
938940221	450003741	19	F
938940222	450003741	19	F
938940223	450003741	22	F
938940224	450003741	19	F
938940225	450003741	18	F
938940226	450003741	22	F
938940227	450003741	18	F
938940228	450003741	19	F
938940229	450003741	19	F
938940230	450003741	22	F
938940231	450003741	24	F
938940232	450003741	22	F
938940233	450003741	20	F
938940234	450003741	18	F
938940235	450003741	24	F
938940236	450003741	20	F
938940237	450003741	19	F
938940238	450003741	19	F
938940239	450003741	19	F
938940240	450003741	18	F
938940241	450003741	22	F
938940242	450003741	20	F
938940243	450003741	18	F
938940244	450003741	18	F
938940245	450003741	19	F
938940246	450003741	18	F
938940247	450003741	21	F
938940248	450003741	19	F
938940249	450003741	20	F
943199805	450025134	17	M
943199804	450025134	13	M
943199803	450025134	17	M
943199806	450025134	17	M
943199807	450025135	16	F
943199808	450025135	17	F
943199784	450010993	69	M
943199786	450010993	67	M
943199787	450010993	82	M
943199770	450010993	47	M
943199771	450010993	49	M
943199772	450010993	31	M
943199773	450010993	27	M
943199774	450010993	45	M
943199775	450010993	41	M
943199776	450010993	26	M
943199777	450010993	27	M
943199778	450010993	51	M
943199779	450010993	36	M
943199780	450010993	36	M
943199781	450010993	41	M
943199782	450010993	28	M
943199783	450010993	71	M
943199785	450010993	66	M
943199733	450010993	57	M
943199732	450010993	54	M
943199731	450010993	30	M
943199730	450010993	25	M
943199729	450010993	32	M
943199728	450010993	28	M
943199727	450010993	51	M
943199726	450010993	30	M
943199725	450010993	57	M
943199724	450010993	29	M
943199723	450010993	23	M
943199722	450010993	54	M
943199721	450010993	45	M
943199720	450010993	20	M
943199719	450010993	41	M
943199718	450010993	46	M
943199717	450010993	40	M
943199716	450010993	41	M
943199715	450010993	18	M
943199714	450010993	42	M
943199713	450010993	29	M
943199712	450010993	37	M
943199711	450010993	46	M
943199710	450010993	22	M
943199709	450010993	26	M
943199735	450010993	42	M
943199734	450010993	59	M
943199759	450010993	31	M
943199760	450010993	44	M
943199708	450010993	21	M
943199761	450010993	43	M
943199762	450010993	32	M
943199757	450010993	53	M
943199758	450010993	36	M
943199756	450010993	26	M
943199755	450010993	30	M
943199707	450010993	39	M
943199754	450010993	39	M
943199753	450010993	40	M
943199752	450010993	31	M
943199751	450010993	42	M
943199750	450010993	49	M
943199749	450010993	47	M
943199748	450010993	49	M
943199747	450010993	40	M
943199746	450010993	46	M
943199745	450010993	24	M
943199744	450010993	30	M
943199743	450010993	48	M
943199742	450010993	23	M
943199741	450010993	50	M
943199740	450010993	45	M
943199739	450010993	30	M
943199738	450010993	51	M
943199737	450010993	36	M
943199736	450010993	38	M
943199763	450010993	41	M
943199764	450010993	27	M
943199765	450010993	23	M
943199766	450010993	28	M
943199767	450010993	29	M
943199768	450010993	30	M
943199769	450010993	29	M
943199794	450025136	21	F
943199795	450025136	38	F
943199796	450025136	28	F
943199797	450025136	44	F
943199798	450025136	34	F
943199799	450025136	24	F
943199800	450025136	33	F
943199801	450025136	24	F
943199802	450025136	48	F
943199793	450025136	36	F
943199792	450025136	31	F
943199791	450025136	34	F
943199789	450025136	46	F
943199788	450025136	20	F
943199790	450025136	33	F
940380876	450041587	61	M
940380879	450041587	55	M
940380880	450041587	55	M
940686288	450041587	65	M
940686287	450041587	91	M
940686286	450041587	87	M
940686285	450041587	85	M
940686284	450041587	78	M
940686283	450041587	81	M
940686282	450041587	78	M
940686281	450041587	91	M
940686280	450041587	99	M
940686279	450041587	66	M
940686278	450041587	77	M
940380861	450041587	59	M
940380860	450041587	31	M
940380859	450041587	27	M
940380863	450041587	57	M
940380864	450041587	48	M
940380865	450041587	57	M
940380866	450041587	44	M
940380867	450041587	26	M
940380868	450041587	49	M
940380869	450041587	47	M
940380870	450041587	31	M
940380871	450041587	61	M
940380872	450041587	55	M
940380873	450041587	27	M
940380874	450041587	54	M
940380875	450041587	46	M
940380877	450041587	59	M
940380878	450041587	64	M
940380858	450041587	47	M
940380857	450041587	61	M
940380856	450041587	51	M
940380855	450041587	56	M
940686277	450041587	81	M
940686276	450041587	84	M
940686275	450041587	74	M
940686274	450041587	89	M
940686273	450041587	77	M
940686272	450041587	82	M
940686271	450041587	66	M
940686270	450041587	94	M
940686269	450041587	76	M
940686268	450041587	94	M
940686267	450041587	76	M
940686266	450041587	87	M
940686265	450041587	98	M
940686264	450041587	86	M
940686263	450041587	90	M
940686262	450041587	85	M
940686261	450041587	76	M
940686260	450041587	67	M
940380862	450041587	55	M
939325073	450041587	35	F
939325072	450041587	64	F
940052910	450041587	89	F
940052911	450041587	85	F
940052912	450041587	79	F
940052913	450041587	77	F
940380854	450041587	55	M
940010423	450040566	80	F
940010424	450040566	85	F
940010425	450040566	81	F
940010426	450040566	87	F
940010427	450040566	87	F
940010428	450040566	93	F
940010429	450040566	82	F
940010430	450040566	67	F
940010431	450040566	86	F
940010432	450040566	97	F
940010433	450040566	81	F
940010434	450040566	88	F
940010435	450040566	88	F
940010436	450040566	68	F
940010437	450040566	83	F
940010438	450040566	76	F
940010439	450040566	85	F
940010440	450040566	65	F
940010441	450040566	75	F
940010442	450040566	85	F
940010443	450040566	102	F
940669841	450040566	76	M
940669840	450040566	82	M
940669839	450040566	76	M
940669838	450040566	81	M
940374771	450040566	45	M
940669837	450040566	70	M
940669836	450040566	100	M
940669835	450040566	74	M
940669834	450040566	86	M
940669833	450040566	90	M
940669832	450040566	77	M
940669831	450040566	93	M
940669830	450040566	84	M
940669829	450040566	66	M
940669828	450040566	79	M
940669827	450040566	85	M
940669826	450040566	86	M
940010444	450040566	97	F
940010445	450040566	84	F
940010446	450040566	89	F
940010447	450040566	96	F
940010448	450040566	74	F
940010449	450040566	92	F
940010450	450040566	80	F
940010451	450040566	72	F
940010452	450040566	88	F
940010453	450040566	82	F
940010454	450040566	77	F
940010455	450040566	92	F
940010456	450040566	91	F
940010457	450040566	75	F
940010458	450040566	78	F
940010459	450040566	92	F
940010460	450040566	103	F
940010461	450040566	87	F
940010462	450040566	90	F
940010463	450040566	88	F
940010464	450040566	92	F
940010465	450040566	97	F
940010466	450040566	71	F
940010467	450040566	68	F
940010468	450040566	81	F
940010469	450040566	85	F
940010470	450040566	83	F
940010471	450040566	92	F
940010472	450040566	86	F
940010473	450040566	86	F
940010474	450040566	83	F
940374768	450040566	57	M
940374769	450040566	64	M
940374770	450040566	57	M
939328661	450040566	29	F
943200398	450010994	16	F
943200403	450010994	17	F
943200404	450010994	14	F
943200405	450010994	13	F
943200406	450010994	13	F
943200407	450010994	14	F
943200408	450010994	14	F
943200409	450010994	17	F
943200410	450010994	15	F
943200411	450010994	17	F
943200412	450010994	17	F
943200413	450010994	17	F
943200414	450010994	17	F
943200415	450010994	17	F
943200416	450010994	17	F
943200417	450010994	15	F
943200418	450010994	17	F
943200419	450010994	16	F
943200420	450010994	17	F
943200421	450010994	17	F
943200422	450010994	15	F
943200423	450010994	16	F
943200424	450010994	17	F
943200425	450010994	17	F
943200389	450010994	15	F
943200390	450010994	15	F
943200391	450010994	15	F
943200392	450010994	17	F
943200393	450010994	17	F
943200394	450010994	17	F
943200395	450010994	17	F
943200426	450010994	17	F
943200427	450010994	17	F
943200428	450010994	17	F
943200396	450010994	15	F
943200397	450010994	16	F
943200399	450010994	17	F
943200400	450010994	17	F
943200401	450010994	17	F
943200402	450010994	15	F
943200429	450010994	16	F
943200430	450010994	14	F
943200431	450010994	17	F
943200432	450010994	17	F
943200433	450010994	17	F
943200434	450010994	17	F
943200435	450010994	37	F
943200436	450010994	46	F
943200437	450010994	28	F
943200438	450010994	44	F
943200439	450010994	48	F
943200440	450010994	34	F
943200358	450025137	17	M
943200360	450025137	17	M
943200361	450025137	17	M
943200362	450025137	17	M
943200363	450025137	17	M
943200376	450025137	17	M
943200377	450025137	17	M
943200378	450025137	17	M
943200379	450025137	15	M
943200380	450025137	17	M
943200381	450025137	17	M
943200382	450025137	17	M
943200387	450025137	17	M
943200388	450025137	14	M
943200386	450025137	16	M
943200385	450025137	14	M
943200384	450025137	17	M
943200383	450025137	17	M
943200353	450025137	16	M
943200354	450025137	14	M
943200355	450025137	16	M
943200356	450025137	17	M
943200357	450025137	17	M
943200359	450025137	16	M
943200364	450025137	17	M
943200365	450025137	15	M
943200366	450025137	16	M
943200367	450025137	15	M
943200368	450025137	16	M
943200369	450025137	17	M
943200370	450025137	17	M
943200371	450025137	17	M
943200372	450025137	17	M
943200373	450025137	17	M
943200374	450025137	16	M
943200375	450025137	17	M
