sp_id	sp_gq_id	age	sex
938942303	450000585	24	F
938942302	450000585	19	F
938942301	450000585	18	F
938942300	450000585	20	F
938942299	450000585	24	F
938942298	450000585	18	F
938942297	450000585	19	F
938942296	450000585	19	F
938942295	450000585	22	F
938942294	450000585	19	F
938942293	450000585	22	F
938942292	450000585	18	F
938942291	450000585	19	F
938942290	450000585	23	F
938942289	450000585	18	F
938942288	450000585	18	F
938942287	450000585	18	F
938942286	450000585	18	F
938942285	450000585	20	F
938942284	450000585	19	F
938942283	450000585	19	F
938942282	450000585	18	F
938942281	450000585	22	F
938942280	450000585	19	F
938942279	450000585	18	F
938942278	450000585	19	F
938942277	450000585	19	F
938942276	450000585	19	F
938942275	450000585	21	F
938942274	450000585	19	F
938942273	450000585	19	F
938942272	450000585	24	F
938942271	450000585	26	F
938942270	450000585	19	F
938942269	450000585	24	F
938942268	450000585	22	F
938942267	450000585	19	F
938942266	450000585	19	F
938942265	450000585	19	F
938942264	450000585	24	F
938942263	450000585	18	F
938942262	450000585	19	F
938942261	450000585	19	F
938942260	450000585	18	F
938942259	450000585	19	F
938942258	450000585	23	F
938942257	450000585	18	F
938942256	450000585	24	F
938942255	450000585	29	F
938942254	450000585	19	F
938942253	450000585	23	F
938942252	450000585	19	F
938942251	450000585	19	F
938942250	450000585	19	F
938942249	450000585	26	F
938942248	450000585	19	F
938942247	450000585	21	F
938942246	450000585	19	F
938942245	450000585	19	F
938942244	450000585	18	F
938942243	450000585	19	F
938942242	450000585	19	F
938942240	450000585	23	F
938942239	450000585	22	F
938942238	450000585	23	F
938942237	450000585	18	F
938942236	450000585	20	F
938942235	450000585	23	F
938942234	450000585	19	F
938942233	450000585	47	F
938942232	450000585	22	F
938942231	450000585	19	F
938942230	450000585	19	F
938942229	450000585	18	F
938942228	450000585	22	F
938942227	450000585	24	F
938942226	450000585	19	F
938942225	450000585	18	F
938942224	450000585	19	F
938942223	450000585	19	F
938942222	450000585	19	F
938942221	450000585	18	F
938942220	450000585	18	F
938942219	450000585	24	F
938942218	450000585	19	F
938942217	450000585	19	F
938942216	450000585	19	F
938942215	450000585	24	F
938942214	450000585	20	F
938942213	450000585	19	F
938942212	450000585	19	F
938942211	450000585	20	F
938942210	450000585	21	F
938942209	450000585	18	F
938942208	450000585	19	F
938942207	450000585	18	F
938942206	450000585	18	F
938942205	450000585	19	F
938942204	450000585	18	F
938942203	450000585	18	F
938942202	450000585	21	F
938942201	450000585	24	F
938942200	450000585	24	F
938942199	450000585	22	F
938942198	450000585	24	F
938942197	450000585	18	F
938942196	450000585	18	F
938942195	450000585	19	F
938942194	450000585	21	F
938942193	450000585	19	F
938942192	450000585	18	F
938942191	450000585	23	F
938942190	450000585	20	F
938942189	450000585	21	F
938942188	450000585	18	F
938942187	450000585	19	F
938942186	450000585	21	F
938942185	450000585	19	F
938942184	450000585	19	F
938942183	450000585	18	F
938942182	450000585	19	F
938942181	450000585	18	F
938942180	450000585	19	F
938942179	450000585	23	F
938942178	450000585	21	F
938942177	450000585	21	F
938942176	450000585	19	F
938942175	450000585	21	F
938942174	450000585	20	F
938942173	450000585	19	F
938942172	450000585	24	F
938942171	450000585	19	F
938942170	450000585	19	F
938942169	450000585	19	F
938942168	450000585	22	F
938942167	450000585	21	F
938942166	450000585	19	F
938942165	450000585	18	F
938942164	450000585	22	F
938942163	450000585	18	F
938942162	450000585	21	F
938942161	450000585	20	F
938942160	450000585	18	F
938942159	450000585	19	F
938942158	450000585	21	F
938942157	450000585	19	F
938942156	450000585	19	F
938942155	450000585	19	F
938942154	450000585	22	F
938942153	450000585	22	F
938942152	450000585	19	F
938942151	450000585	18	F
938942150	450000585	20	F
938942149	450000585	19	F
938942148	450000585	18	F
938942147	450000585	18	F
938942146	450000585	23	F
938942145	450000585	19	F
938942144	450000585	19	F
938942143	450000585	19	F
938942142	450000585	24	F
938942141	450000585	24	F
938942140	450000585	19	F
938942139	450000585	21	F
938942138	450000585	18	F
938942137	450000585	21	F
938942136	450000585	18	F
938942135	450000585	20	F
938942134	450000585	22	F
938942133	450000585	29	F
938942132	450000585	24	F
938942131	450000585	18	F
938942130	450000585	19	F
938942129	450000585	19	F
938942128	450000585	22	F
938942127	450000585	19	F
938942126	450000585	19	F
938942125	450000585	19	F
938942124	450000585	22	F
938942123	450000585	19	F
938942122	450000585	18	F
938942121	450000585	20	F
938942120	450000585	23	F
938942119	450000585	21	F
938942118	450000585	19	F
938942117	450000585	19	F
938942116	450000585	18	F
938942115	450000585	18	F
938942114	450000585	19	F
938942113	450000585	20	F
938942112	450000585	23	F
938942111	450000585	20	F
938942110	450000585	23	F
938942109	450000585	21	F
938942108	450000585	21	F
938942107	450000585	22	F
938942106	450000585	23	F
938942105	450000585	22	F
938942104	450000585	26	F
938942103	450000585	20	F
938942102	450000585	19	F
938942101	450000585	24	F
938942100	450000585	19	F
938942099	450000585	18	F
938942098	450000585	18	F
938942097	450000585	22	F
938942096	450000585	21	F
938942095	450000585	18	F
938942094	450000585	21	F
938942093	450000585	18	F
938942092	450000585	20	F
938942091	450000585	19	F
938942090	450000585	23	F
938942089	450000585	18	F
938942088	450000585	19	F
938942087	450000585	19	F
938942086	450000585	19	F
938942085	450000585	23	F
938942084	450000585	22	F
938942083	450000585	22	F
938942082	450000585	24	F
938942081	450000585	19	F
938942080	450000585	23	F
938942079	450000585	22	F
938942078	450000585	22	F
938942077	450000585	19	F
938942076	450000585	21	F
938942075	450000585	19	F
938942074	450000585	18	F
938942073	450000585	19	F
938942072	450000585	18	F
938942071	450000585	20	F
938942070	450000585	22	F
938942069	450000585	18	F
938942068	450000585	19	F
938942067	450000585	18	F
938942066	450000585	21	F
938942065	450000585	20	F
938942064	450000585	21	F
938942063	450000585	19	F
938942062	450000585	21	F
938942061	450000585	20	F
938942060	450000585	19	F
938942059	450000585	22	F
938942058	450000585	19	F
938942057	450000585	19	F
938942056	450000585	20	F
938942055	450000585	20	F
938942054	450000585	20	F
938942053	450000585	21	F
938942052	450000585	18	F
938942051	450000585	19	F
938942050	450000585	18	F
938942049	450000585	19	F
938942048	450000585	24	F
938942047	450000585	19	F
938942046	450000585	19	F
938942045	450000585	19	F
938942044	450000585	20	F
938942043	450000585	24	F
938942042	450000585	23	F
938942041	450000585	19	F
938942040	450000585	23	F
938942039	450000585	18	F
938942038	450000585	20	F
938942037	450000585	19	F
938942036	450000585	24	F
938942035	450000585	18	F
938942034	450000585	18	F
938942033	450000585	21	F
938942032	450000585	19	F
938942031	450000585	19	F
938942030	450000585	20	F
938942029	450000585	24	F
938942028	450000585	20	F
938942027	450000585	19	F
938942026	450000585	24	F
938942025	450000585	19	F
938942024	450000585	19	F
938942023	450000585	18	F
938942022	450000585	20	F
938942021	450000585	18	F
938942020	450000585	18	F
938942019	450000585	19	F
938942018	450000585	21	F
938942017	450000585	19	F
938942016	450000585	18	F
938942015	450000585	18	F
938942014	450000585	22	F
938942013	450000585	19	F
938942012	450000585	19	F
938942011	450000585	18	F
938942010	450000585	19	F
938942009	450000585	19	F
938942008	450000585	23	F
938942007	450000585	19	F
938942006	450000585	18	F
938942005	450000585	19	F
938942004	450000585	22	F
938942003	450000585	19	F
938942002	450000585	19	F
938942001	450000585	18	F
938942000	450000585	23	F
938941999	450000585	21	F
938941998	450000585	18	F
938941997	450000585	18	F
938941996	450000585	18	F
938941995	450000585	19	F
938941994	450000585	19	F
938941993	450000585	18	F
938941992	450000585	18	F
938941991	450000585	19	F
938941990	450000585	31	F
938941989	450000585	20	F
938941988	450000585	18	F
938941987	450000585	19	F
938941986	450000585	19	F
938941985	450000585	18	F
938941984	450000585	24	F
938941983	450000585	22	F
938941982	450000585	18	F
938941981	450000585	18	F
938941980	450000585	18	F
938941979	450000585	20	F
938941978	450000585	23	F
938941977	450000585	19	F
938941976	450000585	19	F
938941975	450000585	23	F
938941974	450000585	19	F
938941973	450000585	19	F
938941972	450000585	19	F
938941971	450000585	19	F
938941970	450000585	33	F
938941969	450000585	21	F
938941968	450000585	18	F
938941967	450000585	20	F
938941966	450000585	18	F
938941965	450000585	19	F
938941964	450000585	19	F
938941963	450000585	23	F
938941962	450000585	20	F
938941961	450000585	20	F
938941960	450000585	19	F
938941959	450000585	18	F
938941958	450000585	21	F
938941957	450000585	18	F
938941956	450000585	22	F
938941955	450000585	21	F
938941954	450000585	19	F
938941953	450000585	22	F
938941952	450000585	19	F
938941951	450000585	19	F
938941950	450000585	19	F
938941949	450000585	18	F
938941948	450000585	19	F
938941947	450000585	19	F
938941946	450000585	21	F
938941945	450000585	21	F
938941944	450000585	37	F
938941943	450000585	26	F
938941942	450000585	22	F
938941941	450000585	23	F
938941940	450000585	20	F
938941939	450000585	18	F
938941938	450000585	19	F
938941937	450000585	28	F
938941936	450000585	21	F
938941935	450000585	18	F
938941934	450000585	19	F
938941933	450000585	19	F
938941932	450000585	31	F
938941931	450000585	24	F
938941930	450000585	19	F
938941929	450000585	20	F
938941928	450000585	19	F
938941927	450000585	24	F
938941926	450000585	19	F
938941925	450000585	21	F
938941924	450000585	18	F
938941923	450000585	19	F
938941922	450000585	20	F
938941921	450000585	19	F
938941920	450000585	22	F
938941919	450000585	19	F
938941918	450000585	21	F
938941917	450000585	23	F
938941916	450000585	18	F
938941915	450000585	24	F
938941914	450000585	19	F
938941913	450000585	19	F
938941912	450000585	19	F
938941911	450000585	23	F
938941910	450000585	18	F
938941909	450000585	19	F
938941908	450000585	22	F
938941907	450000585	22	F
938941906	450000585	24	F
938941905	450000585	24	F
938941904	450000585	19	F
938941903	450000585	21	F
938941902	450000585	20	F
938941901	450000585	21	F
938941900	450000585	19	F
938941899	450000585	19	F
938941898	450000585	19	F
938941897	450000585	18	F
938941896	450000585	18	F
938941895	450000585	19	F
938941894	450000585	18	F
938941893	450000585	19	F
938941892	450000585	23	F
938941891	450000585	18	F
938941890	450000585	22	F
938941889	450000585	22	F
938941888	450000585	21	F
938941887	450000585	19	F
938941886	450000585	19	F
938941885	450000585	24	F
938941884	450000585	20	F
938941883	450000585	18	F
938941882	450000585	19	F
938941881	450000585	21	F
938941880	450000585	21	F
938941879	450000585	19	F
938941878	450000585	18	F
938941877	450000585	23	F
938941876	450000585	19	F
938941875	450000585	18	F
938941874	450000585	23	F
938941873	450000585	18	F
938941872	450000585	19	F
938941871	450000585	18	F
938941870	450000585	19	F
938941869	450000585	19	F
938941868	450000585	20	F
938941867	450000585	22	F
938941866	450000585	19	F
938941865	450000585	19	F
938941864	450000585	22	F
938941863	450000585	22	F
938941862	450000585	22	F
938941861	450000585	18	F
938941860	450000585	19	F
938941859	450000585	22	F
938941858	450000585	22	F
938941857	450000585	19	F
938941856	450000585	18	F
938941855	450000585	18	F
938941854	450000585	18	F
938941853	450000585	19	F
938941852	450000585	19	F
938941851	450000585	22	F
938941850	450000585	20	F
938941849	450000585	20	F
938941848	450000585	19	F
938941847	450000585	20	F
938941846	450000585	21	F
938941845	450000585	20	F
938941844	450000585	18	F
938941843	450000585	20	F
938941842	450000585	21	F
938941841	450000585	22	F
938941840	450000585	19	F
938941839	450000585	22	F
938941838	450000585	18	F
938941837	450000585	20	F
938941836	450000585	24	F
938941835	450000585	19	F
938941834	450000585	19	F
938941833	450000585	18	F
938941832	450000585	27	F
938941831	450000585	18	F
938941830	450000585	18	F
938941829	450000585	19	F
938941828	450000585	19	F
938941827	450000585	19	F
938941826	450000585	19	F
938941825	450000585	18	F
938941824	450000585	19	F
938941823	450000585	22	F
938941822	450000585	19	F
938941821	450000585	18	F
938941820	450000585	19	F
938941819	450000585	22	F
938941818	450000585	21	F
938941817	450000585	19	F
938941816	450000585	19	F
938941815	450000585	21	F
938941814	450000585	19	F
938941813	450000585	19	F
938941812	450000585	19	F
938941811	450000585	19	F
938941810	450000585	20	F
938941809	450000585	19	F
938941808	450000585	19	F
938941807	450000585	21	F
938941806	450000585	21	F
938941805	450000585	24	F
938941804	450000585	23	F
938941803	450000585	22	F
938941802	450000585	19	F
938941801	450000585	21	F
938941800	450000585	19	F
938941799	450000585	23	F
938941798	450000585	21	F
938941797	450000585	21	F
938941796	450000585	22	F
938941795	450000585	18	F
938941794	450000585	21	F
938941793	450000585	20	F
938941792	450000585	20	F
938941791	450000585	19	F
938941790	450000585	20	F
938941789	450000585	23	F
938941788	450000585	24	F
938941787	450000585	20	F
938941786	450000585	18	F
938941785	450000585	21	F
938941784	450000585	18	F
938941783	450000585	18	F
938941782	450000585	22	F
938941781	450000585	23	F
938941780	450000585	22	F
938941779	450000585	19	F
938941778	450000585	18	F
938941777	450000585	22	F
938941776	450000585	18	F
938941775	450000585	19	F
938941774	450000585	19	F
938941773	450000585	18	F
938941772	450000585	19	F
938941771	450000585	22	F
938941770	450000585	18	F
938941769	450000585	18	F
938941768	450000585	22	F
938941767	450000585	18	F
938941766	450000585	18	F
938941765	450000585	18	F
938941764	450000585	19	F
938941763	450000585	22	F
938941762	450000585	18	F
938941761	450000585	21	F
938941760	450000585	19	F
938941759	450000585	22	F
938941758	450000585	20	F
938941757	450000585	19	F
938941756	450000585	28	F
938941755	450000585	19	F
938941754	450000585	19	F
938941753	450000585	21	F
938941752	450000585	19	F
938941751	450000585	19	F
938941750	450000585	19	F
938941749	450000585	19	F
938941748	450000585	19	F
938941747	450000585	21	F
938941746	450000585	18	F
938941745	450000585	23	F
938941744	450000585	19	F
938941743	450000585	18	F
938941742	450000585	19	F
938941741	450000585	19	F
938941740	450000585	26	F
938941739	450000585	18	F
938941738	450000585	18	F
938941737	450000585	18	F
938941736	450000585	20	F
938941735	450000585	20	F
938941734	450000585	19	F
938941733	450000585	20	F
938941732	450000585	19	F
938941731	450000585	19	F
938941730	450000585	21	F
938941729	450000585	19	F
938941728	450000585	20	F
938941727	450000585	19	F
938941726	450000585	18	F
938941725	450000585	20	F
938941724	450000585	19	F
938941723	450000585	20	F
938941722	450000585	24	F
938941721	450000585	23	F
938941720	450000585	23	F
938941719	450000585	21	F
938941718	450000585	22	F
938941717	450000585	24	F
938941716	450000585	19	F
938941715	450000585	20	F
938941714	450000585	23	F
938941713	450000585	22	F
938941712	450000585	20	F
938941711	450000585	20	F
938941710	450000585	21	F
938941709	450000585	20	F
938941708	450000585	18	F
938941707	450000585	17	F
938941706	450000585	16	F
938941705	450000585	17	F
938941704	450000585	17	F
938941703	450000585	17	F
938941702	450000585	17	F
938941701	450000585	17	F
938941700	450000585	17	F
938941699	450000585	22	M
938941698	450000585	18	M
938941697	450000585	19	M
938941696	450000585	19	M
938941695	450000585	22	M
938941694	450000585	21	M
938941693	450000585	18	M
938941692	450000585	24	M
938941691	450000585	19	M
938941690	450000585	21	M
938941689	450000585	20	M
938941688	450000585	22	M
938941687	450000585	18	M
938941686	450000585	23	M
938941685	450000585	21	M
938941684	450000585	19	M
938941683	450000585	19	M
938941682	450000585	19	M
938941681	450000585	19	M
938941680	450000585	19	M
938941679	450000585	19	M
938941678	450000585	18	M
938941677	450000585	19	M
938941676	450000585	20	M
938941675	450000585	18	M
938941674	450000585	21	M
938941673	450000585	19	M
938941672	450000585	19	M
938941671	450000585	19	M
938941670	450000585	19	M
938941669	450000585	19	M
938941667	450000585	18	M
938941666	450000585	22	M
938941665	450000585	21	M
938941664	450000585	29	M
938941663	450000585	22	M
938941662	450000585	19	M
938941661	450000585	19	M
938941660	450000585	19	M
938941659	450000585	27	M
938941658	450000585	20	M
938941657	450000585	22	M
938941656	450000585	19	M
938941655	450000585	22	M
938941654	450000585	22	M
938941653	450000585	21	M
938941652	450000585	24	M
938941651	450000585	19	M
938941650	450000585	21	M
938941649	450000585	24	M
938941648	450000585	20	M
938941647	450000585	20	M
938941646	450000585	20	M
938941645	450000585	18	M
938941644	450000585	20	M
938941643	450000585	18	M
938941642	450000585	21	M
938941641	450000585	21	M
938941640	450000585	21	M
938941639	450000585	22	M
938941638	450000585	18	M
938941637	450000585	20	M
938941636	450000585	18	M
938941635	450000585	21	M
938941634	450000585	23	M
938941633	450000585	19	M
938941632	450000585	19	M
938941631	450000585	20	M
938941630	450000585	19	M
938941629	450000585	24	M
938941628	450000585	18	M
938941627	450000585	19	M
938941626	450000585	23	M
938941625	450000585	18	M
938941624	450000585	20	M
938941623	450000585	19	M
938941622	450000585	19	M
938941621	450000585	21	M
938941620	450000585	20	M
938941619	450000585	19	M
938941618	450000585	20	M
938941617	450000585	20	M
938941616	450000585	18	M
938941615	450000585	22	M
938941614	450000585	18	M
938941613	450000585	18	M
938941612	450000585	24	M
938941611	450000585	19	M
938941610	450000585	18	M
938941609	450000585	21	M
938941608	450000585	23	M
938941607	450000585	19	M
938941606	450000585	19	M
938941605	450000585	18	M
938941604	450000585	18	M
